times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.02, 0.0)|(1.0, 0.04, 0.0)|(1.0, 0.06, 0.0)|(1.0, 0.08, 0.0)|(1.0, 0.1, 0.0)
0.0|1.0|0.06|0.0|-163995.51475700602|-163990.54545039035|-163985.57614377473|-163980.64467451908|-163975.65014299675
0.2|1.0|0.06|0.0|-164359.20588686632|-164354.61495385083|-164350.02402083538|-164345.45831272658|-164340.8421548044
0.4|1.0|0.06|0.0|-164317.1028925321|-164312.62547159666|-164308.13543820792|-164303.69585463253|-164299.1932087904
0.6|1.0|0.06|0.0|-164599.5958269801|-164594.6769701778|-164589.75811337552|-164584.86448147992|-164579.92039977096
0.8|1.0|0.06|0.0|-164366.18175355816|-164361.64127035605|-164357.11339960727|-164352.61075376516|-164348.04504565636
1.0|1.0|0.06|0.0|-164806.3418347431|-164802.2175625012|-164798.13112761927|-164794.04469273737|-164789.90780804213
1.2|1.0|0.06|0.0|-164516.86080570152|-164512.63563383286|-164508.42307441757|-164504.2483523623|-164499.997955587
1.4|1.0|0.06|0.0|-164607.1407467036|-164602.63810086148|-164598.14806747274|-164593.6706465373|-164589.1553882419
1.6|1.0|0.06|0.0|-164412.70716602632|-164408.2928073576|-164403.8910611422|-164399.4893149268|-164395.06234380475
1.8|1.0|0.06|0.0|-164591.78426789373|-164587.00414807815|-164582.24925316928|-164577.50697071376|-164572.72685089818
2.0|1.0|0.06|0.0|-164434.04438088427|-164429.46606032213|-164424.88773976|-164420.32203165122|-164415.70587372905
2.2|1.0|0.06|0.0|-164662.69554747082|-164658.24335144207|-164653.8037678667|-164649.37679674465|-164644.8993758092
2.4|1.0|0.06|0.0|-164490.4540967988|-164485.96406341004|-164481.51186738128|-164477.05967135253|-164472.56963796378
2.6|1.0|0.06|0.0|-164776.0371086495|-164771.37050091397|-164766.7417305385|-164762.13818506966|-164757.45896488082
2.8|1.0|0.06|0.0|-164856.85463914523|-164852.4402804765|-164848.0763716211|-164843.6998503124|-164839.27287919036
3.0|1.0|0.06|0.0|-165047.9901476995|-165043.92893772424|-165039.86772774902|-165035.8317426805|-165031.74530779858
3.2|1.0|0.06|0.0|-164537.86027658504|-164532.96664468938|-164528.0730127938|-164523.20460580487|-164518.28574900256
3.4|1.0|0.06|0.0|-164382.31379049522|-164377.94988163983|-164373.5859727845|-164369.2599012891|-164364.87076752706
3.6|1.0|0.06|0.0|-164545.3290242399|-164541.11646482462|-164536.91651786267|-164532.75440826072|-164528.5292363921
3.8|1.0|0.06|0.0|-164474.22252423904|-164469.59375386356|-164464.99020839474|-164460.39927537928|-164455.75789255046
4.0|1.0|0.06|0.0|-164431.6298488513|-164427.32900226262|-164423.0407681273|-164418.76514644528|-164414.45168740329
4.2|1.0|0.06|0.0|-164377.81576142085|-164373.83022616565|-164369.8573033638|-164365.89699301528|-164361.8736204001
4.4|1.0|0.06|0.0|-164528.76160298454|-164524.42291903583|-164520.1094599938|-164515.8212258585|-164511.45731700314
4.6|1.0|0.06|0.0|-164291.9154565936|-164287.7155096316|-164283.50295021632|-164279.3408406144|-164275.1030562924
4.8|1.0|0.06|0.0|-164410.63490635357|-164405.85478653802|-164401.0872791758|-164396.34499672023|-164391.55226445134
5.0|1.0|0.06|0.0|-164543.29269057538|-164538.97923153336|-164534.69099739805|-164530.41537571608|-164526.08930422072
5.2|1.0|0.06|0.0|-164336.75380466404|-164332.7052071421|-164328.6692220736|-164324.64584945838|-164320.57202702985
5.4|1.0|0.06|0.0|-164747.8112288059|-164743.58605693726|-164739.37349752197|-164735.19877546668|-164730.94837869136
5.6|1.0|0.06|0.0|-164768.07902558925|-164763.53854238716|-164758.99805918502|-164754.4828008896|-164749.91709278082
5.8|1.0|0.06|0.0|-164500.15346253873|-164496.21837709687|-164492.28329165507|-164488.3734311199|-164484.41312077138
6.0|1.0|0.06|0.0|-164322.60436233494|-164318.30351574626|-164314.0278940643|-164309.75227238226|-164305.41358843358
6.2|1.0|0.06|0.0|-164344.460817471|-164340.19780824234|-164335.9600239204|-164331.7222395984|-164327.44661791643
6.4|1.0|0.06|0.0|-164101.3936167177|-164097.81167996937|-164094.22974322105|-164090.69825628606|-164087.09109463103
6.6|1.0|0.06|0.0|-164131.8905288919|-164127.16085888975|-164122.43118888754|-164117.72674379198|-164112.9718488831
6.8|1.0|0.06|0.0|-164167.76514551704|-164163.7039355418|-164159.6679504733|-164155.63196540473|-164151.5707554295
7.0|1.0|0.06|0.0|-164134.23502373893|-164129.89633979026|-164125.58288074826|-164121.29464661292|-164116.94335021087
7.2|1.0|0.06|0.0|-164146.1537921445|-164141.52502176902|-164136.90886384685|-164132.2927059247|-164127.63871064255
7.4|1.0|0.06|0.0|-164410.58201369832|-164406.18026748294|-164401.8289710809|-164397.46506222553|-164393.06331601017
7.6|1.0|0.06|0.0|-164409.84125392538|-164405.50256997667|-164401.18911093468|-164396.87565189265|-164392.53696794398
7.8|1.0|0.06|0.0|-164174.24874304738|-164170.1118583521|-164166.0254234702|-164161.95160104163|-164157.8273287997
8.0|1.0|0.06|0.0|-164234.45540842033|-164230.55816033852|-164226.6609122567|-164222.77627662822|-164218.8411911864
8.2|1.0|0.06|0.0|-164244.4674972597|-164240.19187557773|-164235.95409125573|-164231.71630693378|-164227.4406852518
8.4|1.0|0.06|0.0|-164471.48342451718|-164467.33392736857|-164463.1970426733|-164459.06015797803|-164454.89804837608
8.6|1.0|0.06|0.0|-164204.9192231929|-164200.5300894309|-164196.14095566882|-164191.77704681343|-164187.36268814473
8.8|1.0|0.06|0.0|-164458.0635354244|-164453.80052619573|-164449.5753543271|-164445.35018245844|-164441.07456077647
9.0|1.0|0.06|0.0|-164352.00872105264|-164347.85922390403|-164343.73495166213|-164339.6359043269|-164335.4611822716
9.2|1.0|0.06|0.0|-164337.14600619164|-164332.73164752292|-164328.30467640082|-164323.91554263877|-164319.4759590634
9.4|1.0|0.06|0.0|-164322.80124456555|-164318.51301043024|-164314.2373887482|-164309.98699197292|-164305.6735329309
9.6|1.0|0.06|0.0|-164341.31093816424|-164337.41369008244|-164333.52905445395|-164329.66964373214|-164325.759783197
9.8|1.0|0.06|0.0|-164290.07113472174|-164286.23694890665|-164282.4279879982|-164278.61902708974|-164274.75961636796
10.0|1.0|0.06|0.0|-164372.17438452403|-164368.42848588226|-164364.69519969387|-164360.98713841214|-164357.22862731706
10.2|1.0|0.06|0.0|-164262.5133066916|-164258.11156047622|-164253.76026407417|-164249.3963552188|-164244.98199655008
10.4|1.0|0.06|0.0|-164273.28611917002|-164268.5438367145|-164263.82677916565|-164259.13494652344|-164254.38005161454
10.6|1.0|0.06|0.0|-164217.19853917055|-164213.01120466195|-164208.83648260665|-164204.6995979114|-164200.48703849607
10.8|1.0|0.06|0.0|-164225.5101459211|-164221.54983557257|-164217.61475013074|-164213.67966468888|-164209.70674188706
11.0|1.0|0.06|0.0|-164333.09437290457|-164328.80613876923|-164324.54312954057|-164320.28012031197|-164315.99188617658
11.2|1.0|0.06|0.0|-164053.3395150474|-164048.87470656532|-164044.4225105366|-164039.99553941452|-164035.50550602577
11.4|1.0|0.06|0.0|-164284.38909827397|-164280.35311320543|-164276.31712813687|-164272.30636797502|-164268.2577704531
11.6|1.0|0.06|0.0|-164285.80163607936|-164281.6269140241|-164277.45219196883|-164273.32791972687|-164269.12797276492
11.8|1.0|0.06|0.0|-164086.3646250782|-164081.93765395612|-164077.51068283405|-164073.121549072|-164068.6567405899
12.0|1.0|0.06|0.0|-164382.72636696888|-164378.41290792686|-164374.1120613382|-164369.8364396562|-164365.48514325416
12.2|1.0|0.06|0.0|-164175.43882593652|-164170.9866299078|-164166.55965878573|-164162.145300117|-164157.6804916349
12.4|1.0|0.06|0.0|-164087.97031943424|-164083.4550611388|-164078.95241529672|-164074.48760681466|-164069.92189870586
12.6|1.0|0.06|0.0|-164358.11088963735|-164353.10374566165|-164348.08398923266|-164343.114682617|-164338.06970128135
12.8|1.0|0.06|0.0|-164329.2409839439|-164324.95274980855|-164320.6897405799|-164316.42673135124|-164312.12588476256
13.0|1.0|0.06|0.0|-164354.75090244622|-164350.45005585754|-164346.1870466289|-164341.93664985357|-164337.62319081157
13.2|1.0|0.06|0.0|-164206.27398084023|-164202.25060822503|-164198.26507296984|-164194.292150168|-164190.25616509945
13.4|1.0|0.06|0.0|-164237.29409709157|-164232.77883879613|-164228.28880540738|-164223.81138447192|-164219.2582888165
13.6|1.0|0.06|0.0|-164348.17623674564|-164344.0771894104|-164339.9907545285|-164335.92954455328|-164331.79265985804
13.8|1.0|0.06|0.0|-164520.99207239953|-164516.36330202405|-164511.77236900854|-164507.16882353977|-164502.52744071092
14.0|1.0|0.06|0.0|-164190.96200587237|-164186.2197234168|-164181.49005341463|-164176.7856083191|-164172.01810095686
14.2|1.0|0.06|0.0|-164166.70683060618|-164161.56094964378|-164156.44029358806|-164151.34486243903|-164146.1863690233
14.4|1.0|0.06|0.0|-164169.39226087456|-164165.45717543273|-164161.5473148976|-164157.63745436244|-164153.6771440139
14.6|1.0|0.06|0.0|-164311.14751469967|-164306.89711792432|-164302.67194605572|-164298.4593866404|-164294.19637741178
14.8|1.0|0.06|0.0|-164391.61375425695|-164387.43903220168|-164383.27692259976|-164379.1526503578|-164374.95270339586
15.0|1.0|0.06|0.0|-164243.5880046749|-164239.16103355284|-164234.7340624308|-164230.33231621538|-164225.88012018666
15.2|1.0|0.06|0.0|-164144.87032811582|-164140.60731888717|-164136.3443096585|-164132.10652533657|-164127.83090365454
15.4|1.0|0.06|0.0|-164062.56145762414|-164058.34889820885|-164054.1615637002|-164049.99945409826|-164045.74905732294
