A,B,C,Equation,RMSE
31.53113335835159,127.51190325355856,-164397.2488360054,U = 31.5311*lambda^2 + 127.5119*lambda + -164397.2488,0.014269362052407222
27.026685730208712,160.23221077784547,-164388.14841038812,U = 27.0267*lambda^2 + 160.2322*lambda + -164388.1484,0.008943795988854378
36.03558098769473,141.07929948339006,-164639.18572501303,U = 36.0356*lambda^2 + 141.0793*lambda + -164639.1857,0.013483279784790888
31.53113337390942,144.16034165179008,-164322.8469779441,U = 31.5311*lambda^2 + 144.1603*lambda + -164322.8470,0.010089962664642372
29.278909577156846,155.28632726811338,-164565.33696388453,U = 29.2789*lambda^2 + 155.2863*lambda + -164565.3370,0.00762729484629874
24.774461938712722,148.27740677894326,-164311.9897823588,U = 24.7745*lambda^2 + 148.2774*lambda + -164311.9898,0.015608024745332986
31.531133369588968,170.26812006664113,-164332.65546733336,U = 31.5311*lambda^2 + 170.2681*lambda + -164332.6555,0.009438295829830023
33.78335716626563,124.45788776795962,-164373.59793275569,U = 33.7834*lambda^2 + 124.4579*lambda + -164373.5979,0.012134951792544162
29.278909527899565,133.34065848743194,-164097.8021363004,U = 29.2789*lambda^2 + 133.3407*lambda + -164097.8021,0.011598755819248005
33.78335718518403,143.7549413650122,-164137.16158684308,U = 33.7834*lambda^2 + 143.7549*lambda + -164137.1616,0.009144805262244864
31.531133363991376,87.90879976411816,-164134.96871837552,U = 31.5311*lambda^2 + 87.9088*lambda + -164134.9687,0.007134681030319515
29.278909589277784,116.43997097437386,-164400.1679517157,U = 29.2789*lambda^2 + 116.4400*lambda + -164400.1680,0.006741639890450863
31.53113333746371,147.31345500878524,-164237.77720964234,U = 31.5311*lambda^2 + 147.3135*lambda + -164237.7772,0.0035673405182466847
36.03558097711321,88.73761813150486,-164110.3982776747,U = 36.0356*lambda^2 + 88.7376*lambda + -164110.3983,0.0053933119067602975
22.52223812693805,130.89924785733456,-164377.4388693782,U = 22.5222*lambda^2 + 130.8992*lambda + -164377.4389,0.008089967861696109
36.03558101679517,146.88102800148772,-164524.88133175776,U = 36.0356*lambda^2 + 146.8810*lambda + -164524.8813,0.008943795979004313
31.531133332333006,101.02575125652947,-164604.65581984562,U = 31.5311*lambda^2 + 101.0258*lambda + -164604.6558,0.005044981336686761
31.53113339106991,137.6018659042893,-164375.09460207284,U = 31.5311*lambda^2 + 137.6019*lambda + -164375.0946,0.005044981342507529
29.27890954469988,124.25969207281014,-164468.97575091012,U = 29.2789*lambda^2 + 124.2597*lambda + -164468.9758,0.007627294848498781
24.77446194331604,146.51166330865817,-164174.36859689656,U = 24.7745*lambda^2 + 146.5117*lambda + -164174.3686,0.011361213475600587
29.278909574697533,149.61072326466092,-164423.87011975973,U = 29.2789*lambda^2 + 149.6107*lambda + -164423.8701,0.00762729484574873
31.531133370435022,151.3494400572672,-164410.12902119453,U = 31.5311*lambda^2 + 151.3494*lambda + -164410.1290,0.009438295843831011
27.026685735413498,130.84519449417712,-164532.79040625278,U = 27.0267*lambda^2 + 130.8452*lambda + -164532.7904,0.00894379600339495
29.278909594575158,113.4129821700626,-164049.8648309324,U = 29.2789*lambda^2 + 113.4130*lambda + -164049.8648,0.009815975846604073
27.026685757559704,116.21474860649323,-164226.31593599694,U = 27.0267*lambda^2 + 116.2147*lambda + -164226.3159,0.004044983933959385
