times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.16, 0.0)|(1.0, 0.18, 0.0)|(1.0, 0.2, 0.0)|(1.0, 0.22, 0.0)|(1.0, 0.24, 0.0)
0.0|1.0|0.2|0.0|-163904.8064475714|-163900.8461372229|-163896.8606019677|-163892.86245425916|-163888.82646919062
0.2|1.0|0.2|0.0|-163837.5711803582|-163833.45952056962|-163829.29741096767|-163825.1605262724|-163820.94796685711
0.4|1.0|0.2|0.0|-163845.23522333466|-163841.69112394634|-163838.09657474468|-163834.48941308964|-163830.8696389813
0.6|1.0|0.2|0.0|-163794.3106389169|-163790.6278025419|-163786.91974126012|-163783.2116799784|-163779.4531688833
0.8|1.0|0.2|0.0|-163916.4748619605|-163912.62806369207|-163908.73081561027|-163904.85879243512|-163900.92370699326
1.0|1.0|0.2|0.0|-163936.5191939415|-163932.77329529973|-163928.9643343913|-163925.19321084284|-163921.33380012106
1.2|1.0|0.2|0.0|-163677.82412731918|-163674.31786529088|-163670.76115344922|-163667.25489142092|-163663.6477297659
1.4|1.0|0.2|0.0|-164290.83295286325|-164286.84741760805|-164282.79882008614|-164278.77544747095|-164274.68901258905
1.6|1.0|0.2|0.0|-164152.9369035294|-164149.5819909412|-164146.1892409929|-164142.7964910447|-164139.3911286431
1.8|1.0|0.2|0.0|-164094.7178189156|-164090.95930782054|-164087.1503469121|-164083.35399845697|-164079.50720018853
2.0|1.0|0.2|0.0|-164303.2768422775|-164299.97237950264|-164296.6174669144|-164293.26255432615|-164289.85719192456
2.2|1.0|0.2|0.0|-164475.0352136017|-164472.05867461365|-164469.03168581225|-164466.02992191748|-164462.9777082094
2.4|1.0|0.2|0.0|-164360.72065432597|-164357.71889043125|-164354.66667672317|-164351.6270754684|-164348.54963685363
2.6|1.0|0.2|0.0|-164121.22277786766|-164118.0822769862|-164114.90393874474|-164111.73821295658|-164108.50942490174
2.8|1.0|0.2|0.0|-164757.85595373262|-164754.2487920776|-164750.59118060925|-164746.97140650087|-164743.2759576725
3.0|1.0|0.2|0.0|-164618.69427837268|-164615.2510786111|-164611.7574290361|-164608.27639191446|-164604.71968007283
3.2|1.0|0.2|0.0|-164439.03875002722|-164435.38113855885|-164431.6730772771|-164427.9650159954|-164424.21911735367
3.4|1.0|0.2|0.0|-164517.16769641123|-164513.3965728628|-164509.56238704768|-164505.7408136859|-164501.8814029641
3.6|1.0|0.2|0.0|-164420.56804591915|-164417.22574578424|-164413.82038338267|-164410.4528583411|-164407.00965857948
3.8|1.0|0.2|0.0|-164509.62457894732|-164506.39579089248|-164503.0913281176|-164499.8120902494|-164496.4697901145
4.0|1.0|0.2|0.0|-164399.00770420505|-164395.06000630985|-164391.03663369466|-164387.03848598612|-164382.97727601088
4.2|1.0|0.2|0.0|-164485.69309600545|-164482.47692040395|-164479.21029498905|-164475.95628202756|-164472.6518192527
4.4|1.0|0.2|0.0|-164511.41739683546|-164507.8859099005|-164504.2913606988|-164500.72203640384|-164497.08964984215
4.6|1.0|0.2|0.0|-164339.57892882262|-164336.6780645546|-164333.70152556655|-164330.75021148517|-164327.77367249713
4.8|1.0|0.2|0.0|-164549.39065706995|-164546.13664410842|-164542.83218133356|-164539.55294346536|-164536.19803087713
5.0|1.0|0.2|0.0|-164543.6713686716|-164540.32906853675|-164536.92370613516|-164533.54356864025|-164530.11298133197
5.2|1.0|0.2|0.0|-164297.40335251228|-164293.8466406706|-164290.22686656224|-164286.6197049073|-164282.9747058922
5.4|1.0|0.2|0.0|-164321.38605792416|-164317.70322154913|-164313.9699353607|-164310.23664917232|-164306.46552562388
5.6|1.0|0.2|0.0|-164284.4102558213|-164280.57607000618|-164276.67882192438|-164272.80679874922|-164268.88432576077
5.8|1.0|0.2|0.0|-164534.75256412436|-164531.10756510933|-164527.42472873427|-164523.74189235922|-164519.98338126412
6.0|1.0|0.2|0.0|-164463.8390364659|-164460.55979859774|-164457.20488600948|-164453.90042323462|-164450.5202857397
6.2|1.0|0.2|0.0|-164282.4347628006|-164278.57535207883|-164274.66549154365|-164270.7556310085|-164266.82054556668
6.4|1.0|0.2|0.0|-164414.82768550233|-164411.5736725408|-164408.26920976595|-164404.98997189774|-164401.6350593095
6.6|1.0|0.2|0.0|-164495.776463156|-164492.86298643466|-164489.89905989994|-164486.94774581856|-164483.9459819238
6.8|1.0|0.2|0.0|-164703.53338223358|-164700.3424315388|-164697.11364348393|-164693.91008033577|-164690.6308424676
7.0|1.0|0.2|0.0|-164553.69088520925|-164550.298135261|-164546.86754795272|-164543.43696064447|-164539.93069861617
7.2|1.0|0.2|0.0|-164233.48626118706|-164229.87909953206|-164226.23410051703|-164222.60171395532|-164218.90626512695
7.4|1.0|0.2|0.0|-164736.23116362147|-164732.4474276197|-164728.5880168979|-164724.76644353615|-164720.88180790766
7.6|1.0|0.2|0.0|-164539.96619128794|-164536.28335491288|-164532.53745627112|-164528.81678253607|-164525.05827144097
7.8|1.0|0.2|0.0|-164730.513135116|-164726.95642327433|-164723.36187407264|-164719.76732487098|-164716.12232585595
8.0|1.0|0.2|0.0|-164707.77776374886|-164703.69132886696|-164699.52921926504|-164695.37972211643|-164691.17977515448
8.2|1.0|0.2|0.0|-164483.37699393762|-164479.6437077492|-164475.83474684076|-164472.05101083897|-164468.1916001172
8.4|1.0|0.2|0.0|-164680.18022220585|-164676.64873527086|-164673.06679852254|-164669.49747422754|-164665.86508766585
8.6|1.0|0.2|0.0|-164499.95907198446|-164496.25101070275|-164492.49249960764|-164488.7466009659|-164484.9502525108
8.8|1.0|0.2|0.0|-164464.41400947553|-164460.34018704694|-164456.20330235167|-164452.10425501643|-164447.91692050782
9.0|1.0|0.2|0.0|-164848.8415872547|-164844.80560218616|-164840.70655485088|-164836.62011996898|-164832.48323527374
9.2|1.0|0.2|0.0|-164616.28699180097|-164612.55370561252|-164608.7699696108|-164605.01145851568|-164601.17727270056
9.4|1.0|0.2|0.0|-164600.5942340251|-164596.6086987699|-164592.5853261547|-164588.5745659928|-164584.50074356428
9.6|1.0|0.2|0.0|-164532.8170841911|-164528.91983610927|-164524.98475066744|-164521.0496652256|-164517.0641299704
9.8|1.0|0.2|0.0|-164422.5433446166|-164419.16320712166|-164415.72000736007|-164412.30203250516|-164408.8083829302
10.0|1.0|0.2|0.0|-164399.96812688684|-164396.26006560514|-164392.51416696337|-164388.79349322832|-164384.9971447732
10.2|1.0|0.2|0.0|-164429.4585381978|-164425.80092672943|-164422.0928654477|-164418.3721917126|-164414.62629307088
10.4|1.0|0.2|0.0|-164129.07940719023|-164125.42179572186|-164121.73895934684|-164118.0561229718|-164114.3354492367
10.6|1.0|0.2|0.0|-164210.62330143165|-164206.9026276966|-164203.1441166015|-164199.39821795977|-164195.60186950467
10.8|1.0|0.2|0.0|-164410.0508204541|-164406.254471999|-164402.3824488239|-164398.54826300876|-164394.6384024736
11.0|1.0|0.2|0.0|-164066.0656863894|-164062.38285001437|-164058.61172646596|-164054.89105273088|-164051.10731672912
11.2|1.0|0.2|0.0|-164461.64951272664|-164458.4837869385|-164455.26761133698|-164452.07666064217|-164448.82264768064
11.4|1.0|0.2|0.0|-164373.83190495553|-164370.56527954063|-164367.2608167658|-164363.9563539909|-164360.6014414027
11.6|1.0|0.2|0.0|-163916.84583650142|-163913.0242631396|-163909.13962751115|-163905.28021678934|-163901.37035625416
11.8|1.0|0.2|0.0|-163974.4847482616|-163970.9154239666|-163967.33348721827|-163963.76416292327|-163960.11916390824
12.0|1.0|0.2|0.0|-164002.86079900162|-163999.05183809315|-163995.21765227805|-163991.38346646292|-163987.4862183811
12.2|1.0|0.2|0.0|-163783.31902954992|-163779.51006864145|-163775.65065791967|-163771.79124719786|-163767.89399911603
12.4|1.0|0.2|0.0|-164012.0667166157|-164007.87938210706|-164003.66682269177|-163999.47948818313|-163995.21647895448
12.6|1.0|0.2|0.0|-163966.42588794112|-163962.3016156992|-163958.10166873725|-163953.9143342286|-163949.70177481332
12.8|1.0|0.2|0.0|-163708.2994179008|-163704.74270605916|-163701.11031949744|-163697.50315784244|-163693.84554637407
13.0|1.0|0.2|0.0|-164361.56192962706|-164357.97999287874|-164354.32238141037|-164350.68999484865|-164347.00715847363
13.2|1.0|0.2|0.0|-164294.3578832061|-164290.7507215511|-164287.06788517602|-164283.422886161|-164279.71482487928
13.4|1.0|0.2|0.0|-164284.48063728792|-164280.88608808623|-164277.22847661786|-164273.59609005618|-164269.9132536811
13.6|1.0|0.2|0.0|-164256.20063598713|-164252.366450172|-164248.5070394502|-164244.64762872842|-164240.73776819324
13.8|1.0|0.2|0.0|-163919.94815396913|-163916.15180551403|-163912.26716988554|-163908.43298407042|-163904.54834844198
14.0|1.0|0.2|0.0|-164119.1507723752|-164115.36703637344|-164111.53285055832|-164107.6986647432|-164103.83925402138
14.2|1.0|0.2|0.0|-163950.896362861|-163947.1883015793|-163943.4297904842|-163939.6965042958|-163935.88754338736
14.4|1.0|0.2|0.0|-164074.4989997957|-164071.29543664755|-164068.04142368605|-164064.78741072453|-164061.49556040298
14.6|1.0|0.2|0.0|-164176.3571729632|-164172.64911168147|-164168.87798813303|-164165.11947703795|-164161.32312858285
14.8|1.0|0.2|0.0|-164173.34456196715|-164169.5608259654|-164165.76447751027|-164161.95551660185|-164158.1087183334
15.0|1.0|0.2|0.0|-164274.45770511258|-164270.85054345755|-164267.21815689586|-164263.58577033418|-164259.90293395912
15.2|1.0|0.2|0.0|-164578.4714398904|-164575.1922020222|-164571.8499018873|-164568.5328266591|-164565.15268916418
15.4|1.0|0.2|0.0|-164303.74127286975|-164300.3485229215|-164296.8800982532|-164293.4242860383|-164289.94324891665
15.6|1.0|0.2|0.0|-164324.45159958358|-164321.52551040886|-164318.56158387417|-164315.5976573394|-164312.5958934447
15.8|1.0|0.2|0.0|-164343.73853119728|-164340.38361860908|-164336.96564375414|-164333.56028135255|-164330.10446913762
16.0|1.0|0.2|0.0|-164422.43001676913|-164418.64628076734|-164414.7994824989|-164410.97790913712|-164407.105885962
16.2|1.0|0.2|0.0|-164610.1429685623|-164606.39706992055|-164602.58810901208|-164598.80437301035|-164594.97018719523
16.4|1.0|0.2|0.0|-164458.72638012093|-164455.53542942612|-164452.29402891794|-164449.04001595642|-164445.7607780882
16.6|1.0|0.2|0.0|-164285.55682300232|-164282.02533606734|-164278.39294950565|-164274.798400304|-164271.1407888356
16.8|1.0|0.2|0.0|-164009.09184580678|-164005.76215812523|-164002.38202063035|-163999.00188313544|-163995.5839082805
17.0|1.0|0.2|0.0|-164179.80140175304|-164176.7113506849|-164173.5582373501|-164170.430348922|-164167.2520106805
17.2|1.0|0.2|0.0|-164314.61591549587|-164311.1853281876|-164307.69167861264|-164304.22325394434|-164300.6665421027
17.4|1.0|0.2|0.0|-164303.17847195512|-164299.65959747348|-164296.07766072513|-164292.5209488835|-164288.90117477512
17.6|1.0|0.2|0.0|-164623.42127469106|-164619.77627567603|-164616.0429894876|-164612.34754065922|-164608.6016420175
17.8|1.0|0.2|0.0|-164482.57065984505|-164479.02656045672|-164475.40678634838|-164471.81223714672|-164468.15462567832
18.0|1.0|0.2|0.0|-164831.43466978602|-164827.94102021103|-164824.39692082274|-164820.8906587944|-164817.3087220461
18.2|1.0|0.2|0.0|-164704.32809868897|-164701.0614732741|-164697.75701049922|-164694.45254772436|-164691.09763513613
18.4|1.0|0.2|0.0|-164559.4696760717|-164556.40484991026|-164553.3021863888|-164550.22474777405|-164547.05902198592
18.6|1.0|0.2|0.0|-164429.55689186542|-164426.0758547438|-164422.54436780882|-164419.01288087384|-164415.43094412552
18.8|1.0|0.2|0.0|-164673.36822736572|-164669.89980269744|-164666.38092821583|-164662.88727864085|-164659.33056679918
19.0|1.0|0.2|0.0|-164507.556322285|-164504.0500602567|-164500.46812350836|-164496.92402412003|-164493.31686246503
19.2|1.0|0.2|0.0|-164424.575531607|-164421.44764317886|-164418.2693049374|-164415.11619160257|-164411.8874035477
19.4|1.0|0.2|0.0|-164307.67070160582|-164303.8365157907|-164299.9392677089|-164296.07985698708|-164292.1573839986
19.6|1.0|0.2|0.0|-164471.7385312793|-164468.28271906436|-164464.7890694894|-164461.32064482113|-164457.7765454328
19.8|1.0|0.2|0.0|-164497.4106478908|-164494.42149644942|-164491.38189519465|-164488.38013129993|-164485.30269268513
20.0|1.0|0.2|0.0|-164647.27216313666|-164643.65238902828|-164639.98216510657|-164636.33716609154|-164632.6291048098
20.2|1.0|0.2|0.0|-164318.32676759665|-164314.92140519503|-164311.4908178868|-164308.06023057856|-164304.56658100357
20.4|1.0|0.2|0.0|-164490.5119805836|-164487.25796762208|-164483.96611730053|-164480.67426697898|-164477.34457929744
20.6|1.0|0.2|0.0|-164423.13746157044|-164419.47985010207|-164415.74656391368|-164412.03850263194|-164408.29260399018
20.8|1.0|0.2|0.0|-164364.5706073899|-164360.88777101485|-164357.19232218649|-164353.48426090475|-164349.72574980967
21.0|1.0|0.2|0.0|-164633.18213468202|-164629.5497481203|-164625.85429929194|-164622.19668782357|-164618.47601408852
21.2|1.0|0.2|0.0|-164377.36279670274|-164373.94482184784|-164370.45117227288|-164366.97013515126|-164363.43864821625
21.4|1.0|0.2|0.0|-164778.76136155514|-164774.97762555335|-164771.11821483157|-164767.27141656313|-164763.38678093464
21.6|1.0|0.2|0.0|-164895.51641797114|-164891.4047581826|-164887.21742367398|-164883.06792652537|-164878.86797956342
21.8|1.0|0.2|0.0|-165139.54216517822|-165135.90977861654|-165132.20171733483|-165128.51888095975|-165124.78559477135
22.0|1.0|0.2|0.0|-164995.45746270427|-164991.81246368922|-164988.1296273142|-164984.47201584582|-164980.73872965743
22.2|1.0|0.2|0.0|-165122.36849036365|-165119.00096532208|-165115.58299046714|-165112.16501561223|-165108.70920339727
22.4|1.0|0.2|0.0|-164786.16450195358|-164782.75913955198|-164779.2907148837|-164775.83490266878|-164772.3412530938
22.6|1.0|0.2|0.0|-164646.6431779858|-164642.99817897074|-164639.30273014237|-164635.61989376732|-164631.8866075789
22.8|1.0|0.2|0.0|-164629.80738308723|-164626.57859503242|-164623.28674471087|-164620.0075068427|-164616.66520670778
23.0|1.0|0.2|0.0|-164720.15038635602|-164716.69457414106|-164713.21353701944|-164709.73249989783|-164706.17578805616
23.2|1.0|0.2|0.0|-164664.57573665376|-164660.6658761186|-164656.68034086342|-164652.7200305149|-164648.70927035302
23.4|1.0|0.2|0.0|-164370.87925733617|-164367.01984661436|-164363.10998607922|-164359.22535045075|-164355.27765255558
23.6|1.0|0.2|0.0|-164344.83359148243|-164341.27687964076|-164337.64449307907|-164334.03733142407|-164330.36710750236
23.8|1.0|0.2|0.0|-164470.1866790796|-164466.743479318|-164463.23721728972|-164459.74356771473|-164456.1868558731
24.0|1.0|0.2|0.0|-164484.3630766329|-164480.85681460457|-164477.31271521628|-164473.78122828127|-164470.1866790796
24.2|1.0|0.2|0.0|-164175.0754819949|-164171.87191884674|-164168.60529343187|-164165.36389292372|-164162.04681769552
24.4|1.0|0.2|0.0|-164083.22612558457|-164080.2117492365|-164077.14692307508|-164074.094709367|-164070.99204584557
24.6|1.0|0.2|0.0|-164488.64447645147|-164485.06253970313|-164481.41754068813|-164477.7851541264|-164474.1023177514
24.8|1.0|0.2|0.0|-164147.43337431402|-164144.06584927245|-164140.6478744175|-164137.22989956258|-164133.7614748943
25.0|1.0|0.2|0.0|-164268.0394880446|-164264.30620185618|-164260.49724094773|-164256.73872985266|-164252.90454403753
25.2|1.0|0.2|0.0|-164315.8066061809|-164312.37601887263|-164308.894981751|-164305.43916953608|-164301.92029505444
25.4|1.0|0.2|0.0|-164549.01086842292|-164545.63073092804|-164542.2127560731|-164538.8073936715|-164535.36419390992
25.6|1.0|0.2|0.0|-163774.7229915444|-163771.78428991637|-163768.82036338164|-163765.8690493003|-163762.8798978589
