A,B,C,Equation,RMSE
29.27890952195207,99.9897283083119,-164576.95685640248,U = 29.2789*lambda^2 + 99.9897*lambda + -164576.9569,0.002696655959602809
29.27890950579057,116.25979312838172,-164689.86743554272,U = 29.2789*lambda^2 + 116.2598*lambda + -164689.8674,0.006741639884228201
29.278909527699188,106.54820403904887,-164594.43016750892,U = 29.2789*lambda^2 + 106.5482*lambda + -164594.4302,0.007627294837498568
24.77446189529502,79.7557495974761,-164630.18214845774,U = 24.7745*lambda^2 + 79.7557*lambda + -164630.1821,0.011361213484462514
31.531133320138125,113.51208007647074,-164591.0492262514,U = 31.5311*lambda^2 + 113.5121*lambda + -164591.0492,0.009438295856276332
31.531133328061017,114.14270273753209,-164215.37099447707,U = 31.5311*lambda^2 + 114.1427*lambda + -164215.3710,0.009438295828274358
27.026685719378868,109.92653975333087,-164370.77479776012,U = 27.0267*lambda^2 + 109.9265*lambda + -164370.7748,0.005393311906760295
31.531133313704977,92.82765660533914,-164431.32142055326,U = 31.5311*lambda^2 + 92.8277*lambda + -164431.3214,0.011831529992251275
31.531133321764248,78.57558432527003,-164317.13626035975,U = 31.5311*lambda^2 + 78.5756*lambda + -164317.1363,0.007134681020029756
36.03558092168168,99.69243479039869,-164514.50277697563,U = 36.0356*lambda^2 + 99.6924*lambda + -164514.5028,0.010268559942555893
27.026685703765374,116.98951363519882,-164330.280710196,U = 27.0267*lambda^2 + 116.9895*lambda + -164330.2807,0.008943795988854378
33.78335714406408,77.46749020105926,-164191.22722015262,U = 33.7834*lambda^2 + 77.4675*lambda + -164191.2272,0.007627294841898654
29.278909504177616,69.34146670770133,-164224.86412780586,U = 29.2789*lambda^2 + 69.3415*lambda + -164224.8641,0.0076272948517988465
33.783357153508916,97.64741553572821,-164408.22325373488,U = 33.7834*lambda^2 + 97.6474*lambda + -164408.2233,0.0076272948424486635
