A,B,C,Equation,RMSE
9.008895239932507,54.1975137804111,-164057.6091166049,U = 9.0089*lambda^2 + 54.1975*lambda + -164057.6091,0.007260968372735015
-2.7091508273072967e-08,68.10724806736107,-164295.87931160908,U = -0.0000*lambda^2 + 68.1072*lambda + -164295.8793,0.01008996268355986
7.603333540852466e-09,64.95413468644256,-164496.9773857165,U = 0.0000*lambda^2 + 64.9541*lambda + -164496.9774,0.010089962676283903
2.2522238112808157,49.17955912670004,-164450.71851419698,U = 2.2522*lambda^2 + 49.1796*lambda + -164450.7185,0.011036540149280539
2.0297825270259197e-08,69.62074240527,-164459.2024878952,U = 0.0000*lambda^2 + 69.6207*lambda + -164459.2025,0.013347765981435302
4.504447625099319,88.26915557935718,-164425.41010591033,U = 4.5044*lambda^2 + 88.2692*lambda + -164425.4101,0.012503879261956362
6.75667142457559,70.22433842302416,-164551.3058133677,U = 6.7567*lambda^2 + 70.2243*lambda + -164551.3058,0.00953411855361084
6.756671377498698,51.93628114418243,-164744.5559055489,U = 6.7567*lambda^2 + 51.9363*lambda + -164744.5559,0.009534118562411013
4.504447625293674,68.59372836901457,-164855.71506337795,U = 4.5044*lambda^2 + 68.5937*lambda + -164855.7151,0.011440942270273124
-2.2522238088976194,88.29618226768798,-164303.30762491233,U = -2.2522*lambda^2 + 88.2962*lambda + -164303.3076,0.016179935730003793
-2.252223802663457,86.40431425833958,-164827.79145203932,U = -2.2522*lambda^2 + 86.4043*lambda + -164827.7915,0.009815975834637598
2.252223811180895,84.99892661042395,-164687.5923974287,U = 2.2522*lambda^2 + 84.9989*lambda + -164687.5924,0.011598755826662544
9.008895246103696,58.23349884164054,-164428.68659391507,U = 9.0089*lambda^2 + 58.2335*lambda + -164428.6866,0.010786623821298915
2.252223818793013,78.1882017973403,-164517.37772615024,U = 2.2522*lambda^2 + 78.1882*lambda + -164517.3777,0.011036540149280539
2.2522238005168487,63.68388048172346,-164848.66734378546,U = 2.2522*lambda^2 + 63.6839*lambda + -164848.6673,0.011036540159353441
2.252223821269161,51.0714271144534,-164587.16132407315,U = 2.2522*lambda^2 + 51.0714*lambda + -164587.1613,0.011036540141108185
2.252223807977784,68.60273727349704,-164824.93612524195,U = 2.2522*lambda^2 + 68.6027*lambda + -164824.9361,0.011598755832992027
9.008895239586977,66.55771805357654,-164551.96637004253,U = 9.0089*lambda^2 + 66.5577*lambda + -164551.9664,0.013881886170496401
4.504447627785522,64.17936969661969,-164575.8143118344,U = 4.5044*lambda^2 + 64.1794*lambda + -164575.8143,0.011984201202040664
6.75667141240558,65.68385523720644,-164742.41318072882,U = 6.7567*lambda^2 + 65.6839*lambda + -164742.4132,0.007260968375334931
-2.864719501691682e-08,81.98094674310414,-164393.51712793467,U = -0.0000*lambda^2 + 81.9809*lambda + -164393.5171,0.010089962676283903
4.504447649884024,50.81016912823543,-164272.5240411308,U = 4.5044*lambda^2 + 50.8102*lambda + -164272.5240,0.0089437959872127
6.756671418556737,80.69267470322666,-164329.3279415878,U = 6.7567*lambda^2 + 80.6927*lambda + -164329.3279,0.006324218799238014
2.252223810055681,99.62937248553499,-164136.42861793278,U = 2.2522*lambda^2 + 99.6294*lambda + -164136.4286,0.01103654013255572
11.261119040931506,66.29646010368015,-164353.47473430587,U = 11.2611*lambda^2 + 66.2965*lambda + -164353.4747,0.01144094226697306
2.2522238206534904,62.04426152029191,-164372.3898447472,U = 2.2522*lambda^2 + 62.0443*lambda + -164372.3898,0.01452193674113683
-4.504447635452713,83.00796078221174,-164453.76613598986,U = -4.5044*lambda^2 + 83.0080*lambda + -164453.7661,0.011440942276873253
4.504447611033468,89.65652546478668,-164379.30201883265,U = 4.5044*lambda^2 + 89.6565*lambda + -164379.3020,0.015254589709097799
4.504447625286096,56.73802223074017,-164247.17286933376,U = 4.5044*lambda^2 + 56.7380*lambda + -164247.1729,0.016067182192523653
9.008895283342603,48.90028332103975,-164519.01274930636,U = 9.0089*lambda^2 + 48.9003*lambda + -164519.0127,0.01388188616445242
2.2522237818024107,63.81000504025724,-164414.14492875655,U = 2.2522*lambda^2 + 63.8100*lambda + -164414.1449,0.014521936749803224
6.7566713879331655,74.00807447414263,-164387.43941641337,U = 6.7567*lambda^2 + 74.0081*lambda + -164387.4394,0.009534118550310777
-2.0665270272790905e-08,66.7198781920888,-164430.9952487807,U = -0.0000*lambda^2 + 66.7199*lambda + -164430.9952,0.011831529988528301
2.252223796653309,67.71986555500189,-164337.02158911852,U = 2.2522*lambda^2 + 67.7199*lambda + -164337.0216,0.014521936737959153
-2.252223809335726,51.72006758427597,-163912.80614449622,U = -2.2522*lambda^2 + 51.7201*lambda + -163912.8061,0.009815975836347093
7.851130668682923e-09,80.8458258943574,-163851.2328680033,U = 0.0000*lambda^2 + 80.8458*lambda + -163851.2329,0.01070202155062415
6.0988080592725554e-09,74.03510109320632,-164161.583269943,U = 0.0000*lambda^2 + 74.0351*lambda + -164161.5833,0.013347765977035216
6.756671426230352,75.89994242339162,-164227.23372523068,U = 6.7567*lambda^2 + 75.8999*lambda + -164227.2337,0.009534118563511034
2.2522238150130462,90.92677967462805,-164192.1925191686,U = 2.2522*lambda^2 + 90.9268*lambda + -164192.1925,0.014521936747781065
