times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
125.0|1.0|1.0|0.0|-164388.17184690476|-164387.6421238645|-164387.04933855758
125.2|1.0|1.0|0.0|-164644.99464324044|-164644.57843228025|-164644.09915905335
125.4|1.0|1.0|0.0|-164551.30046820204|-164550.8716447885|-164550.3797591083
125.6|1.0|1.0|0.0|-164536.792660533|-164536.12420050605|-164535.4305155724
125.8|1.0|1.0|0.0|-164539.91495036226|-164539.3600024153|-164538.75460465506
126.0|1.0|1.0|0.0|-164137.87556889758|-164137.6485447375|-164137.38368321737
126.2|1.0|1.0|0.0|-164269.08401557984|-164268.73086688636|-164268.3272683795
126.4|1.0|1.0|0.0|-164380.33253475433|-164379.9037113408|-164379.41182566056
126.6|1.0|1.0|0.0|-164322.94124054158|-164322.53764203473|-164322.07098126115
126.8|1.0|1.0|0.0|-164275.57719984718|-164275.22405115367|-164274.8204526468
127.0|1.0|1.0|0.0|-164222.32090357324|-164222.09387941315|-164221.79118053298
127.2|1.0|1.0|0.0|-164276.49778050947|-164276.0563446426|-164275.56445896236
127.4|1.0|1.0|0.0|-164153.5761509507|-164152.8950784704|-164152.16355617673
127.6|1.0|1.0|0.0|-164085.22926630554|-164084.68693081196|-164084.10675795836
127.8|1.0|1.0|0.0|-164147.3544688636|-164146.6860088366|-164145.9670989963
128.0|1.0|1.0|0.0|-164018.6065451769|-164018.37952101682|-164018.10204704336
128.2|1.0|1.0|0.0|-163980.33526307446|-163979.38932907404|-163978.36772035353
128.4|1.0|1.0|0.0|-163825.39127380223|-163824.76065113526|-163824.06696620162
128.6|1.0|1.0|0.0|-163693.04880091388|-163692.43079070025|-163691.77494312663
128.8|1.0|1.0|0.0|-163565.0115114084|-163564.4313385548|-163563.80071588786
129.0|1.0|1.0|0.0|-163933.1769527116|-163932.5715549513|-163931.94093228437
129.2|1.0|1.0|0.0|-163777.31425168077|-163776.70885392046|-163776.05300634683
129.4|1.0|1.0|0.0|-163842.23254336778|-163841.57669579412|-163840.84517350045
129.6|1.0|1.0|0.0|-163771.91022644838|-163771.68320228826|-163771.40572831483
129.8|1.0|1.0|0.0|-164083.36710952164|-164082.69864949465|-164081.9797396543
130.0|1.0|1.0|0.0|-164067.5686663653|-164067.03894332502|-164066.4461580181
130.2|1.0|1.0|0.0|-163837.0126866909|-163836.8487247975|-163836.6217006374
130.4|1.0|1.0|0.0|-163910.3602963867|-163910.1332722266|-163909.8684107065
130.6|1.0|1.0|0.0|-164025.46034901717|-164024.69098936347|-164023.87117989644
130.8|1.0|1.0|0.0|-163884.20473022884|-163883.9650936154|-163883.66239473526
131.0|1.0|1.0|0.0|-164382.67193355554|-164382.09176070194|-164381.4737504883
131.2|1.0|1.0|0.0|-164338.10971069543|-164337.41602576178|-164336.6845034681
131.4|1.0|1.0|0.0|-164363.6057311517|-164363.21474509817|-164362.76069677793
131.6|1.0|1.0|0.0|-164241.7095452983|-164240.7762237512|-164239.81767729743
131.8|1.0|1.0|0.0|-164618.1489661614|-164617.85887973456|-164617.50573104108
132.0|1.0|1.0|0.0|-164627.34344464567|-164626.48579781858|-164625.60292608483
132.2|1.0|1.0|0.0|-164442.86950833318|-164442.46590982634|-164442.0370864128
132.4|1.0|1.0|0.0|-164323.87830197476|-164323.52515328125|-164323.1215547744
132.6|1.0|1.0|0.0|-164440.22938514233|-164439.93929871553|-164439.6113749287
132.8|1.0|1.0|0.0|-164629.93329581743|-164629.68104675066|-164629.39096032383
133.0|1.0|1.0|0.0|-164551.05426064148|-164550.47408778788|-164549.8434651209
133.2|1.0|1.0|0.0|-164607.8607504813|-164607.6337263212|-164607.3436398944
133.4|1.0|1.0|0.0|-164597.42583050023|-164596.73214556655|-164595.97539836622
133.6|1.0|1.0|0.0|-164481.79683841497|-164481.25450292137|-164480.66171761442
133.8|1.0|1.0|0.0|-164195.1400098796|-164194.597674386|-164194.00488907905
134.0|1.0|1.0|0.0|-164900.87489051186|-164900.34516747162|-164899.73976971133
134.2|1.0|1.0|0.0|-164949.9302871383|-164949.52668863145|-164949.04741540455
134.4|1.0|1.0|0.0|-164868.2390696493|-164867.99943303587|-164867.70934660907
134.6|1.0|1.0|0.0|-164855.63922876344|-164855.1095057232|-164854.5041079629
134.8|1.0|1.0|0.0|-164473.8373880241|-164473.03019101042|-164472.19776909004
135.0|1.0|1.0|0.0|-164328.0206337925|-164327.32694885886|-164326.59542656518
135.2|1.0|1.0|0.0|-164499.28513768566|-164498.73018973874|-164498.1374044318
135.4|1.0|1.0|0.0|-164268.5405167016|-164268.18736800808|-164267.7459321412
135.6|1.0|1.0|0.0|-164049.4369772928|-164048.9324791592|-164048.40275611897
135.8|1.0|1.0|0.0|-164533.54077381175|-164533.02366322486|-164532.44349037125
136.0|1.0|1.0|0.0|-164673.42403580266|-164672.86908785574|-164672.2763025488
136.2|1.0|1.0|0.0|-164725.98909586878|-164725.74945925534|-164725.45937282854
136.4|1.0|1.0|0.0|-164611.5077323508|-164611.1924210173|-164610.8392723238
136.6|1.0|1.0|0.0|-164721.25077841277|-164720.6201557458|-164719.92647081212
136.8|1.0|1.0|0.0|-164908.79523609206|-164908.40425003855|-164907.96281417168
137.0|1.0|1.0|0.0|-164354.67971108714|-164353.9986386068|-164353.26711631313
137.2|1.0|1.0|0.0|-164351.7817789367|-164351.37818042983|-164350.9493570163
137.4|1.0|1.0|0.0|-164052.85640270537|-164052.7933404387|-164052.65460345193
137.6|1.0|1.0|0.0|-164233.28735845673|-164232.82069768317|-164232.27836218957
137.8|1.0|1.0|0.0|-164329.64809878712|-164328.67693988|-164327.6427187062
138.0|1.0|1.0|0.0|-164424.9856335782|-164424.56942261802|-164424.10276184446
138.2|1.0|1.0|0.0|-164243.1727852284|-164242.3655882147|-164241.48271648097
138.4|1.0|1.0|0.0|-164308.16073101969|-164307.58055816608|-164306.9373230458
138.6|1.0|1.0|0.0|-163909.96808540056|-163909.4383623603|-163908.87080196003
138.8|1.0|1.0|0.0|-163932.8596882112|-163932.4687021577|-163932.03987874414
139.0|1.0|1.0|0.0|-164099.53704365922|-164099.07038288566|-164098.56588475208
139.2|1.0|1.0|0.0|-164159.83440029234|-164159.1407153587|-164158.40919306502
139.4|1.0|1.0|0.0|-164039.29718372948|-164038.59088634248|-164037.8215266888
139.6|1.0|1.0|0.0|-164030.9729645256|-164030.19099241856|-164029.35857049818
139.8|1.0|1.0|0.0|-164286.7379428851|-164285.91813341805|-164285.0352616843
140.0|1.0|1.0|0.0|-163979.19024806668|-163978.68574993312|-163978.1308019862
140.2|1.0|1.0|0.0|-163910.13658496112|-163909.92217325437|-163909.64469928088
140.4|1.0|1.0|0.0|-163501.63970410448|-163501.36223013102|-163501.02169389089
140.6|1.0|1.0|0.0|-163975.90578701888|-163975.64092549877|-163975.32561416528
140.8|1.0|1.0|0.0|-164158.63274600042|-164157.7877116267|-164156.89222743962
141.0|1.0|1.0|0.0|-164294.43246827388|-164294.1297693937|-164293.7640082469
141.2|1.0|1.0|0.0|-164008.28091193922|-164007.90253833905|-164007.4737149255
141.4|1.0|1.0|0.0|-164098.06896726103|-164097.13564571395|-164096.1518743535
141.6|1.0|1.0|0.0|-164168.90783023564|-164168.5420690888|-164168.10063322194
141.8|1.0|1.0|0.0|-163934.43243806495|-163934.3189259849|-163934.1549640915
142.0|1.0|1.0|0.0|-163919.41706776037|-163918.83689490677|-163918.20627223983
142.2|1.0|1.0|0.0|-164130.78594268506|-164130.20576983146|-164129.5751471645
142.4|1.0|1.0|0.0|-164113.58295989703|-164113.17936139015|-164112.70008816328
142.6|1.0|1.0|0.0|-164203.29534049885|-164203.43407748558|-164203.5097522056
142.8|1.0|1.0|0.0|-164391.11563755834|-164390.69942659812|-164390.2075409179
143.0|1.0|1.0|0.0|-164180.3427983899|-164180.00226214973|-164179.62388854957
143.2|1.0|1.0|0.0|-164444.9387568465|-164444.14417228615|-164443.28652545906
143.4|1.0|1.0|0.0|-164136.40054334074|-164135.9717199272|-164135.5050591537
143.6|1.0|1.0|0.0|-164420.890742183|-164420.7898425563|-164420.65110556956
143.8|1.0|1.0|0.0|-164462.52445065574|-164462.2848140423|-164462.0073400688
144.0|1.0|1.0|0.0|-164517.27634362492|-164516.8222953047|-164516.3304096245
144.2|1.0|1.0|0.0|-164811.8222458323|-164811.55738431218|-164811.2420729787
144.4|1.0|1.0|0.0|-164966.0221003575|-164965.59327694398|-164965.10139126377
144.6|1.0|1.0|0.0|-164619.53278222267|-164619.35620787594|-164619.12918371585
144.8|1.0|1.0|0.0|-164795.31254441128|-164795.14858251787|-164794.90894590443
145.0|1.0|1.0|0.0|-164281.89340728018|-164281.30062197323|-164280.65738685292
145.2|1.0|1.0|0.0|-164309.84260387986|-164309.33810574628|-164308.77054534602
145.4|1.0|1.0|0.0|-164539.64262752587|-164539.239029019|-164538.78498069878
145.6|1.0|1.0|0.0|-164184.24891733355|-164183.4669452265|-164182.63452330613
145.8|1.0|1.0|0.0|-164368.86941351928|-164368.60455199916|-164368.27662821233
146.0|1.0|1.0|0.0|-164453.69547813505|-164453.17836754813|-164452.61080714787
146.2|1.0|1.0|0.0|-164262.35371434892|-164261.8239913087|-164261.21859354843
146.4|1.0|1.0|0.0|-164276.90862994947|-164276.50503144262|-164276.03837066906
146.6|1.0|1.0|0.0|-164554.3562588409|-164554.1418471341|-164553.86437316064
146.8|1.0|1.0|0.0|-164387.99364661012|-164387.69094773|-164387.3377990365
147.0|1.0|1.0|0.0|-164084.10821581495|-164083.9064165615|-164083.66677994805
147.2|1.0|1.0|0.0|-164168.09454260077|-164167.86751844065|-164167.57743201384
147.4|1.0|1.0|0.0|-163798.82839454815|-163798.82839454815|-163798.7779447348
147.6|1.0|1.0|0.0|-163683.22204660808|-163682.66709866113|-163682.0490884475
147.8|1.0|1.0|0.0|-164252.7102170952|-164252.40751821507|-164252.05436952156
148.0|1.0|1.0|0.0|-163982.88913207047|-163981.81707353666|-163980.69456518945
148.2|1.0|1.0|0.0|-163972.60111813157|-163971.88220829124|-163971.11284863754
148.4|1.0|1.0|0.0|-163843.77711973898|-163842.8816355519|-163841.93570155144
148.6|1.0|1.0|0.0|-163918.68248012054|-163917.7617710268|-163916.77799966632
148.8|1.0|1.0|0.0|-164023.70315089737|-164023.35000220384|-164022.946403697
149.0|1.0|1.0|0.0|-163876.5410453354|-163876.2509589086|-163875.92303512178
149.2|1.0|1.0|0.0|-163748.63738751938|-163747.9058652257|-163747.14911802535
149.4|1.0|1.0|0.0|-163790.629578241|-163790.20075482747|-163789.67103178723
149.6|1.0|1.0|0.0|-163980.44700099615|-163979.90466550257|-163979.3118801956
149.8|1.0|1.0|0.0|-163969.6870049794|-163969.37169364595|-163968.99332004576
150.0|1.0|1.0|0.0|-163847.33614311196|-163846.781195165|-163846.2010223114
150.2|1.0|1.0|0.0|-164052.4077525695|-164051.87802952927|-164051.29785667566
150.4|1.0|1.0|0.0|-164006.59253533682|-164006.3907360834|-164006.1384870166
150.6|1.0|1.0|0.0|-164072.98448971444|-164072.71962819432|-164072.3917044075
150.8|1.0|1.0|0.0|-163881.32154910624|-163880.65308907925|-163879.92156678558
151.0|1.0|1.0|0.0|-164230.5856066792|-164230.28290779906|-164229.9171466522
151.2|1.0|1.0|0.0|-164058.78617228707|-164058.20599943347|-164057.57537676653
151.4|1.0|1.0|0.0|-163988.93840569453|-163988.5978694544|-163988.1816584942
151.6|1.0|1.0|0.0|-163782.8518350915|-163782.51129885134|-163782.12031279784
151.8|1.0|1.0|0.0|-164076.5055074696|-164076.17758368282|-164075.79921008262
152.0|1.0|1.0|0.0|-164124.0244249584|-164123.4442521048|-164122.81362943782
152.2|1.0|1.0|0.0|-163899.22005664028|-163898.75339586672|-163898.2362852798
152.4|1.0|1.0|0.0|-163703.09922446968|-163702.26680254933|-163701.35870590887
152.6|1.0|1.0|0.0|-163917.56918744164|-163917.12775157476|-163916.6232534412
152.8|1.0|1.0|0.0|-163931.8005637991|-163931.73750153242|-163931.59876454566
153.0|1.0|1.0|0.0|-164278.12592004053|-164277.35656038683|-164276.5367509198
153.2|1.0|1.0|0.0|-164222.54283817465|-164222.0761774011|-164221.55906681417
153.4|1.0|1.0|0.0|-164325.74075545758|-164325.66508073753|-164325.53895620417
153.6|1.0|1.0|0.0|-164310.45386895977|-164310.2646821597|-164309.99982063958
153.8|1.0|1.0|0.0|-164139.5077888321|-164139.26815221866|-164138.95284088518
154.0|1.0|1.0|0.0|-164794.37020188206|-164793.7395792151|-164793.08373164147
154.2|1.0|1.0|0.0|-164573.5513688191|-164573.3117322057|-164573.04687068556
154.4|1.0|1.0|0.0|-164524.32574541747|-164523.77079747058|-164523.16539971027
154.6|1.0|1.0|0.0|-164387.96766632714|-164387.11001950008|-164386.17669795296
154.8|1.0|1.0|0.0|-164237.37409826842|-164236.61735106807|-164235.7849291477
155.0|1.0|1.0|0.0|-164159.78836280853|-164159.4099892083|-164158.95594088812
155.2|1.0|1.0|0.0|-164182.270946018|-164182.04392185787|-164181.75383543107
155.4|1.0|1.0|0.0|-164318.4687928693|-164318.14086908248|-164317.74988302897
155.6|1.0|1.0|0.0|-164133.69409474716|-164133.4166207737|-164133.08869698687
155.8|1.0|1.0|0.0|-164260.8820009075|-164260.32705296058|-164259.70904274695
156.0|1.0|1.0|0.0|-164204.03864873157|-164203.9377491049|-164203.77378721145
156.2|1.0|1.0|0.0|-164171.62464364982|-164171.4985191164|-164171.32194476965
156.4|1.0|1.0|0.0|-164259.4333498711|-164258.99191400426|-164258.50002832402
156.6|1.0|1.0|0.0|-164242.55875630764|-164242.07948308074|-164241.53714758714
156.8|1.0|1.0|0.0|-164526.05066117216|-164525.55877549193|-164525.00382754504
157.0|1.0|1.0|0.0|-164539.72375669648|-164539.39583290965|-164538.9922344028
157.2|1.0|1.0|0.0|-164263.73805272783|-164263.3092293143|-164262.82995608743
157.4|1.0|1.0|0.0|-164443.0114644914|-164442.50696635782|-164441.92679350422
157.6|1.0|1.0|0.0|-164092.4520472383|-164091.97277401143|-164091.4178260645
157.8|1.0|1.0|0.0|-164344.55592908425|-164344.27845511076|-164343.95053132394
158.0|1.0|1.0|0.0|-164253.2922167217|-164253.07780501494|-164252.83816840147
158.2|1.0|1.0|0.0|-164340.70966857063|-164340.5709315839|-164340.36913233047
158.4|1.0|1.0|0.0|-164217.12066644657|-164217.39814042|-164217.61255212678
158.6|1.0|1.0|0.0|-164209.6175722189|-164209.17613635203|-164208.69686312514
158.8|1.0|1.0|0.0|-164208.36893933834|-164208.01579064483|-164207.61219213795
159.0|1.0|1.0|0.0|-164502.26432704864|-164501.63370438167|-164500.94001944803
159.2|1.0|1.0|0.0|-164235.2849857951|-164234.85616238156|-164234.389501608
159.4|1.0|1.0|0.0|-164071.25784350315|-164071.1821687831|-164071.0560442497
159.6|1.0|1.0|0.0|-164369.10493695448|-164368.89052524767|-164368.62566372755
159.8|1.0|1.0|0.0|-164639.85615918954|-164639.427335776|-164638.94806254914
160.0|1.0|1.0|0.0|-164596.79724348948|-164596.6711189561|-164596.49454460936
160.2|1.0|1.0|0.0|-164357.61174916252|-164356.85500196213|-164356.04780494844
160.4|1.0|1.0|0.0|-164647.79048824927|-164647.71481352922|-164647.56346408915
160.6|1.0|1.0|0.0|-164567.01779014742|-164566.76554108062|-164566.46284220048
160.8|1.0|1.0|0.0|-164539.95087192467|-164539.64817304452|-164539.2824118977
161.0|1.0|1.0|0.0|-164189.50124344134|-164189.0724200278|-164188.56792189422
161.2|1.0|1.0|0.0|-164505.37765543474|-164505.39026788808|-164505.3272056214
161.4|1.0|1.0|0.0|-164500.1370097434|-164499.41809990304|-164498.63612779602
161.6|1.0|1.0|0.0|-164241.04628242145|-164240.37782239445|-164239.6715250075
161.8|1.0|1.0|0.0|-164350.25153082653|-164349.822707413|-164349.31820927947
162.0|1.0|1.0|0.0|-164115.3398154433|-164114.69658032298|-164113.97767048262
162.2|1.0|1.0|0.0|-164314.97316078673|-164314.56956227988|-164314.128126413
162.4|1.0|1.0|0.0|-164236.4874105046|-164236.0081372777|-164235.47841423747
162.6|1.0|1.0|0.0|-164399.03670914035|-164398.45653628674|-164397.8511385265
162.8|1.0|1.0|0.0|-164153.00234358473|-164152.8383816913|-164152.61135753122
163.0|1.0|1.0|0.0|-164392.5254449497|-164392.5254449497|-164392.47499513632
163.2|1.0|1.0|0.0|-164438.1388154472|-164437.722604487|-164437.23071880674
163.4|1.0|1.0|0.0|-164125.39983057856|-164124.857495085|-164124.27732223138
163.6|1.0|1.0|0.0|-163911.5620686949|-163911.05757056133|-163910.5026226144
163.8|1.0|1.0|0.0|-164135.83563073742|-164135.52031940396|-164135.1545582571
164.0|1.0|1.0|0.0|-163735.112763244|-163734.7343896438|-163734.26772887027
164.2|1.0|1.0|0.0|-163971.3314018341|-163970.88996596722|-163970.38546783364
164.4|1.0|1.0|0.0|-164039.30862494744|-164038.74106454715|-164038.1356667869
164.6|1.0|1.0|0.0|-164125.5459896495|-164124.86491716918|-164124.12078242216
164.8|1.0|1.0|0.0|-164058.07700938196|-164057.66079842174|-164057.20675010156
165.0|1.0|1.0|0.0|-164111.9069602337|-164111.55381154022|-164111.17543794002
165.2|1.0|1.0|0.0|-163960.5470328314|-163960.2443339513|-163959.87857280445
165.4|1.0|1.0|0.0|-164327.50829038175|-164327.3064911283|-164327.0416296082
165.6|1.0|1.0|0.0|-164205.62187542673|-164205.3822388133|-164205.07953993313
165.8|1.0|1.0|0.0|-164292.76182010112|-164292.23209706089|-164291.61408684726
166.0|1.0|1.0|0.0|-164283.9499354781|-164283.39498753115|-164282.8022022242
166.2|1.0|1.0|0.0|-164292.44117745582|-164291.88622950888|-164291.25560684194
166.4|1.0|1.0|0.0|-164132.49078185097|-164132.38988222426|-164132.2385327842
166.6|1.0|1.0|0.0|-164421.83307390584|-164421.9213610792|-164421.95919843923
166.8|1.0|1.0|0.0|-164087.9940464702|-164087.9940464702|-164087.94359665687
167.0|1.0|1.0|0.0|-164340.64341354527|-164340.8452127987|-164341.02178714544
167.2|1.0|1.0|0.0|-164195.55816758017|-164195.12934416663|-164194.61223357974
167.4|1.0|1.0|0.0|-164229.2460304492|-164228.6658575956|-164228.02262247528
167.6|1.0|1.0|0.0|-164216.2581949254|-164215.8041466052|-164215.27442356496
167.8|1.0|1.0|0.0|-164416.7709781122|-164416.2160301653|-164415.58540749832
168.0|1.0|1.0|0.0|-164513.4863979179|-164513.3476609312|-164513.14586167777
168.2|1.0|1.0|0.0|-164682.11340246967|-164681.91160321623|-164681.6467416961
168.4|1.0|1.0|0.0|-164510.6203239104|-164510.5194242837|-164510.3554623903
168.6|1.0|1.0|0.0|-164575.5900466188|-164575.3630224587|-164575.08554848522
168.8|1.0|1.0|0.0|-164527.642423587|-164527.11270054674|-164526.51991523983
169.0|1.0|1.0|0.0|-164905.91376005122|-164905.78763551783|-164905.61106117108
169.2|1.0|1.0|0.0|-164920.15221328416|-164919.35762872378|-164918.49998189672
169.4|1.0|1.0|0.0|-164372.00237870865|-164371.2204066016|-164370.38798468123
169.6|1.0|1.0|0.0|-164685.33203104575|-164684.78969555217|-164684.2221351519
169.8|1.0|1.0|0.0|-164369.80606506878|-164369.37724165525|-164368.89796842838
170.0|1.0|1.0|0.0|-164295.07841709157|-164294.7252683981|-164294.3216698912
170.2|1.0|1.0|0.0|-164409.48598133156|-164408.7922963979|-164408.06077410423
170.4|1.0|1.0|0.0|-164247.42131677797|-164247.03033072443|-164246.5888948576
170.6|1.0|1.0|0.0|-164443.9233398029|-164443.38100430928|-164442.78821900237
170.8|1.0|1.0|0.0|-164177.3136076862|-164176.43073595242|-164175.47218949866
171.0|1.0|1.0|0.0|-164297.2967741382|-164296.94362544472|-164296.54002693787
171.2|1.0|1.0|0.0|-164065.28581515444|-164064.9957287276|-164064.65519248747
171.4|1.0|1.0|0.0|-164209.25697002152|-164209.00472095475|-164208.70202207458
171.6|1.0|1.0|0.0|-163994.09783201874|-163993.6311712452|-163993.07622329827
171.8|1.0|1.0|0.0|-164144.6197553854|-164144.22876933188|-164143.74949610498
172.0|1.0|1.0|0.0|-164395.14091606217|-164394.6111930219|-164394.00579526162
172.2|1.0|1.0|0.0|-164399.782298891|-164399.15167622402|-164398.4706037437
172.4|1.0|1.0|0.0|-164225.2104155183|-164224.9581664515|-164224.65546757134
172.6|1.0|1.0|0.0|-164219.60702044924|-164219.11513476903|-164218.57279927543
172.8|1.0|1.0|0.0|-164193.92551251003|-164193.34533965643|-164192.70210453612
173.0|1.0|1.0|0.0|-163875.28365514928|-163874.5773577623|-163873.82061056193
173.2|1.0|1.0|0.0|-163895.56448011874|-163895.43835558533|-163895.2743936919
173.4|1.0|1.0|0.0|-163847.73600312255|-163847.3702419757|-163846.96664346886
173.6|1.0|1.0|0.0|-163448.57707984318|-163448.236543603|-163447.82033264282
173.8|1.0|1.0|0.0|-163517.95707747454|-163517.28861744754|-163516.5570951539
174.0|1.0|1.0|0.0|-163636.64292401125|-163635.6591526508|-163634.62493147695
174.2|1.0|1.0|0.0|-163933.94367412315|-163933.46440089628|-163932.934677856
174.4|1.0|1.0|0.0|-163972.2603073677|-163971.95760848754|-163971.61707224738
174.6|1.0|1.0|0.0|-163725.61115719654|-163725.10665906296|-163724.5643235694
174.8|1.0|1.0|0.0|-163815.46059891416|-163814.80475134047|-163814.12367886017
175.0|1.0|1.0|0.0|-163848.25297759607|-163847.47100548906|-163846.61335866197
175.2|1.0|1.0|0.0|-164294.7281854382|-164293.90837597114|-164293.0255042374
175.4|1.0|1.0|0.0|-163966.48758808186|-163966.19750165506|-163965.81912805486
175.6|1.0|1.0|0.0|-163740.48308319|-163739.776785803|-163739.0074261493
175.8|1.0|1.0|0.0|-163630.7560070001|-163629.92358507976|-163629.01548843933
176.0|1.0|1.0|0.0|-163621.73663067614|-163621.3456446226|-163620.90420875576
176.2|1.0|1.0|0.0|-163882.77129085266|-163882.17850554571|-163881.5226579721
176.4|1.0|1.0|0.0|-163687.87957244477|-163687.12282524438|-163686.290403324
176.6|1.0|1.0|0.0|-163817.72477957193|-163817.15721917167|-163816.5265965047
176.8|1.0|1.0|0.0|-163726.59187981466|-163726.26395602783|-163725.87296997433
177.0|1.0|1.0|0.0|-163931.2370452427|-163930.6568723891|-163930.03886217548
177.2|1.0|1.0|0.0|-164083.5241857052|-164082.8431132249|-164082.11159093122
177.4|1.0|1.0|0.0|-164101.95684493304|-164101.81810794628|-164101.64153359956
177.6|1.0|1.0|0.0|-163739.89810064776|-163739.58278931427|-163739.2296406208
177.8|1.0|1.0|0.0|-163851.13641986428|-163850.4301224773|-163849.68598773028
178.0|1.0|1.0|0.0|-164155.85842587304|-164155.24041565944|-164154.5593431791
178.2|1.0|1.0|0.0|-163980.4822621913|-163980.31830029792|-163980.07866368446
178.4|1.0|1.0|0.0|-164449.57341851442|-164449.23288227426|-164448.82928376744
178.6|1.0|1.0|0.0|-164374.0086235037|-164373.6554748102|-164373.25187630334
178.8|1.0|1.0|0.0|-164290.74120655822|-164290.22409597132|-164289.63131066435
179.0|1.0|1.0|0.0|-164630.6224719052|-164630.16842358495|-164629.6639254514
179.2|1.0|1.0|0.0|-164361.46153900868|-164360.8939786084|-164360.27596839477
179.4|1.0|1.0|0.0|-164488.19809476004|-164487.75665889317|-164487.26477321293
179.6|1.0|1.0|0.0|-164701.35060451875|-164700.90916865188|-164700.41728297167
179.8|1.0|1.0|0.0|-164760.07482402716|-164759.77212514702|-164759.4189764535
180.0|1.0|1.0|0.0|-164321.27618633362|-164321.27618633362|-164321.21312406694
180.2|1.0|1.0|0.0|-164601.70429438766|-164601.2376336141|-164600.73313548052
180.4|1.0|1.0|0.0|-164700.98273009213|-164700.60435649197|-164700.16292062507
180.6|1.0|1.0|0.0|-164736.1853721208|-164736.04663513406|-164735.85744833393
180.8|1.0|1.0|0.0|-164847.86125727664|-164847.45765876977|-164846.97838554287
181.0|1.0|1.0|0.0|-164649.66054391678|-164649.6857688235|-164649.63531901012
181.2|1.0|1.0|0.0|-164317.25881022768|-164316.82998681415|-164316.37593849396
181.4|1.0|1.0|0.0|-164407.22038677798|-164406.46363957762|-164405.65644256392
181.6|1.0|1.0|0.0|-164119.7941633119|-164119.86983803194|-164119.86983803194
181.8|1.0|1.0|0.0|-164301.74141518335|-164301.2369170498|-164300.6567441962
182.0|1.0|1.0|0.0|-164057.43819400284|-164057.110270216|-164056.73189661585
182.2|1.0|1.0|0.0|-164127.1346111553|-164126.54182584837|-164125.89859072806
182.4|1.0|1.0|0.0|-164167.59701650895|-164167.16819309542|-164166.66369496184
182.6|1.0|1.0|0.0|-164308.0745218011|-164307.8222727343|-164307.49434894748
182.8|1.0|1.0|0.0|-164194.5372168415|-164194.02010625458|-164193.45254585435
183.0|1.0|1.0|0.0|-164290.51751437754|-164289.84905435055|-164289.1175320569
183.2|1.0|1.0|0.0|-164208.40237742817|-164208.024003828|-164207.5825679611
183.4|1.0|1.0|0.0|-164244.91382926705|-164244.62374284028|-164244.2832066001
183.6|1.0|1.0|0.0|-164663.84758065897|-164663.39353233876|-164662.87642175183
183.8|1.0|1.0|0.0|-164338.25934392115|-164338.22150656115|-164338.1458318411
184.0|1.0|1.0|0.0|-164455.8568436811|-164455.54153234762|-164455.1631587474
184.2|1.0|1.0|0.0|-164579.89399404658|-164579.81831932656|-164579.6669698865
184.4|1.0|1.0|0.0|-164159.10350324278|-164158.59900510925|-164158.0440571623
184.6|1.0|1.0|0.0|-164237.61015361603|-164237.00475585577|-164236.34890828212
184.8|1.0|1.0|0.0|-164550.21736315364|-164549.71286502006|-164549.15791707317
185.0|1.0|1.0|0.0|-164463.27407248062|-164462.85786152043|-164462.3912007469
185.2|1.0|1.0|0.0|-164404.30636403835|-164403.80186590477|-164403.24691795785
185.4|1.0|1.0|0.0|-164614.63763981295|-164614.28449111944|-164613.86828015928
185.6|1.0|1.0|0.0|-164247.64801032972|-164246.72730123598|-164245.70569251548
185.8|1.0|1.0|0.0|-164479.32936564903|-164478.88792978215|-164478.39604410192
186.0|1.0|1.0|0.0|-164070.33528371635|-164069.88123539614|-164069.3515123559
186.2|1.0|1.0|0.0|-164191.02384971926|-164190.3301647856|-164189.57341758526
186.4|1.0|1.0|0.0|-164203.74436033898|-164203.4542739122|-164203.113737672
186.6|1.0|1.0|0.0|-164470.7154296258|-164470.02174469212|-164469.26499749176
186.8|1.0|1.0|0.0|-164261.46827683406|-164261.36737720732|-164261.20341531394
187.0|1.0|1.0|0.0|-164353.94278471716|-164353.7914352771|-164353.564411117
187.2|1.0|1.0|0.0|-164024.02833248026|-164023.3724849066|-164022.66618751964
187.4|1.0|1.0|0.0|-163943.38581825406|-163943.00744465386|-163942.55339633368
187.6|1.0|1.0|0.0|-164266.87114706298|-164266.0765625026|-164265.19369076885
187.8|1.0|1.0|0.0|-164171.172935345|-164170.7945617448|-164170.3657383313
188.0|1.0|1.0|0.0|-164254.7052138106|-164254.38990247712|-164254.0367537836
188.2|1.0|1.0|0.0|-164368.06030220186|-164367.83327804177|-164367.5305791616
188.4|1.0|1.0|0.0|-164716.6505269063|-164716.0325166927|-164715.36405666574
188.6|1.0|1.0|0.0|-164551.62985677252|-164550.82265975882|-164549.9524004784
188.8|1.0|1.0|0.0|-164479.61763710942|-164479.30232577593|-164478.92395217577
189.0|1.0|1.0|0.0|-164223.87609678015|-164223.59862280666|-164223.24547411318
189.2|1.0|1.0|0.0|-164646.79789612006|-164646.3312353465|-164645.8015123063
189.4|1.0|1.0|0.0|-164512.13328698574|-164511.88103791897|-164511.59095149214
189.6|1.0|1.0|0.0|-164401.33288440073|-164400.45001266702|-164399.5040786666
