times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.36, 0.0)|(1.0, 0.38, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.42, 0.0)|(1.0, 0.44, 0.0)
0.0|1.0|0.4|0.0|0|1.9997945661662397|3.9995891323324795|5.999383698498714|7.999178264664954
0.2|1.0|0.4|0.0|0|2.3251958625676363|4.650391725135273|6.975587587702902|9.300783450270538
0.4|1.0|0.4|0.0|0|2.1309640807809793|4.261928161561959|6.392892242342932|8.523856323123912
0.6|1.0|0.4|0.0|0|1.5951149919495233|3.1902299838990467|4.785344975848566|6.380459967798089
0.8|1.0|0.4|0.0|0|2.270241601529417|4.540483203058834|6.8107248045882445|9.08096640611766
1.0|1.0|0.4|0.0|0|2.282854054750644|4.565708109501288|6.848562164251925|9.131416219002569
1.2|1.0|0.4|0.0|0|2.1985307950666195|4.397061590133239|6.595592385199852|8.794123180266471
1.4|1.0|0.4|0.0|0|1.8565531321067845|3.713106264213569|5.569659396320349|7.426212528427133
1.6|1.0|0.4|0.0|0|1.571511686505402|3.143023373010804|4.714535059516201|6.286046746021603
1.8|1.0|0.4|0.0|0|1.9938486958079755|3.987697391615951|5.981546087423921|7.975394783231897
2.0|1.0|0.4|0.0|0|2.3397902727039783|4.679580545407957|7.019370818111929|9.359161090815908
2.2|1.0|0.4|0.0|0|1.5493498040211866|3.098699608042373|4.648049412063556|6.197399216084742
2.4|1.0|0.4|0.0|0|1.3868293341540279|2.7736586683080557|4.160488002462079|5.547317336616107
2.6|1.0|0.4|0.0|0|1.952948310714566|3.905896621429132|5.858844932143692|7.811793242858259
2.8|1.0|0.4|0.0|0|1.5720522197498954|3.144104439499791|4.716156659249682|6.288208878999577
3.0|1.0|0.4|0.0|0|2.1592520119273124|4.318504023854625|6.477756035781931|8.637008047709243
3.2|1.0|0.4|0.0|0|2.002317057123875|4.00463411424775|6.00695117137162|8.009268228495495
3.4|1.0|0.4|0.0|0|2.529517606146403|5.059035212292806|7.588552818439202|10.118070424585605
3.6|1.0|0.4|0.0|0|2.3131239430140726|4.626247886028145|6.939371829042211|9.252495772056283
3.8|1.0|0.4|0.0|0|1.970065212023912|3.940130424047824|5.91019563607173|7.880260848095642
4.0|1.0|0.4|0.0|0|2.4179874836624387|4.835974967324877|7.25396245098731|9.67194993464975
4.2|1.0|0.4|0.0|0|1.9079038349899946|3.815807669979989|5.7237115049699785|7.631615339959973
4.4|1.0|0.4|0.0|0|1.4918730525928563|2.9837461051857126|4.4756191577785644|5.967492210371421
4.6|1.0|0.4|0.0|0|1.6925912382383845|3.385182476476769|5.077773714715149|6.770364952953534
4.8|1.0|0.4|0.0|0|2.2147468071599743|4.429493614319949|6.644240421479917|8.858987228639892
5.0|1.0|0.4|0.0|0|1.8066438522434345|3.613287704486869|5.419931556730298|7.226575408973733
5.2|1.0|0.4|0.0|0|1.5145754681661505|3.029150936332301|4.543726404498448|6.058301872664598
5.4|1.0|0.4|0.0|0|1.6583574372140006|3.3167148744280013|4.9750723116419975|6.633429748855998
5.6|1.0|0.4|0.0|0|2.0210555594059425|4.042111118811885|6.063166678217821|8.084222237623765
5.8|1.0|0.4|0.0|0|2.2242962359602116|4.448592471920423|6.672888707880629|8.897184943840841
6.0|1.0|0.4|0.0|0|2.132585682235078|4.265171364470156|6.397757046705228|8.530342728940306
6.2|1.0|0.4|0.0|0|1.7536715482774905|3.507343096554981|5.261014644832467|7.014686193109957
6.4|1.0|0.4|0.0|0|2.193485813938898|4.386971627877796|6.580457441816688|8.773943255755587
6.6|1.0|0.4|0.0|0|2.0637577226024604|4.127515445204921|6.191273167807376|8.255030890409836
6.8|1.0|0.4|0.0|0|1.840877654139187|3.681755308278374|5.522632962417556|7.363510616556742
7.0|1.0|0.4|0.0|0|1.948804219245796|3.897608438491592|5.846412657737383|7.7952168769831784
7.2|1.0|0.4|0.0|0|2.3426731189212315|4.685346237842463|7.028019356763688|9.37069247568492
7.4|1.0|0.4|0.0|0|2.07600981977652|4.15201963955304|6.228029459329554|8.304039279106075
7.6|1.0|0.4|0.0|0|2.1747473120037486|4.349494624007497|6.52424193601124|8.698989248014989
7.8|1.0|0.4|0.0|0|1.8761925240076396|3.752385048015279|5.628577572022913|7.504770096030553
8.0|1.0|0.4|0.0|0|2.3024934467545264|4.604986893509053|6.907480340263573|9.2099737870181
8.2|1.0|0.4|0.0|0|2.161233969122406|4.322467938244812|6.483701907367212|8.644935876489619
8.4|1.0|0.4|0.0|0|2.330781377555688|4.661562755111376|6.992344132667058|9.323125510222747
8.6|1.0|0.4|0.0|0|1.9261018033849557|3.8522036067699115|5.7783054101548625|7.704407213539818
8.8|1.0|0.4|0.0|0|1.43187381044787|2.86374762089574|4.295621431343607|5.727495241791477
9.0|1.0|0.4|0.0|0|1.6502494306548048|3.3004988613096096|4.95074829196441|6.600997722619215
9.2|1.0|0.4|0.0|0|1.429711675308646|2.859423350617292|4.289135025925934|5.71884670123458
9.4|1.0|0.4|0.0|0|1.797454778787216|3.594909557574432|5.392364336361643|7.189819115148858
9.6|1.0|0.4|0.0|0|1.697095685434762|3.394191370869524|5.091287056304282|6.788382741739043
9.8|1.0|0.4|0.0|0|1.9488042190443975|3.897608438088795|5.846412657133187|7.795216876177585
10.0|1.0|0.4|0.0|0|1.538178774454283|3.076357548908566|4.614536323362845|6.152715097817127
10.2|1.0|0.4|0.0|0|1.5154763584327897|3.0309527168655794|4.546429075298365|6.061905433731154
10.4|1.0|0.4|0.0|0|2.2354672661132664|4.470934532226533|6.706401798339793|8.94186906445306
10.6|1.0|0.4|0.0|0|1.946281729089098|3.892563458178196|5.838845187267288|7.785126916356386
10.8|1.0|0.4|0.0|0|1.892768890879235|3.78553778175847|5.6783066726377|7.571075563516935
11.0|1.0|0.4|0.0|0|1.6486278297082768|3.2972556594165536|4.945883489124826|6.594511318833103
11.2|1.0|0.4|0.0|0|2.3624926888302453|4.724985377660491|7.08747806649073|9.449970755320976
11.4|1.0|0.4|0.0|0|2.01655111159431|4.03310222318862|6.049653334782924|8.066204446377235
11.6|1.0|0.4|0.0|0|2.118892160844991|4.237784321689982|6.356676482534967|8.475568643379958
11.8|1.0|0.4|0.0|0|2.0749287528562146|4.149857505712429|6.2247862585686375|8.299715011424853
12.0|1.0|0.4|0.0|0|2.4201496176433306|4.840299235286661|7.260448852929985|9.680598470573315
12.2|1.0|0.4|0.0|0|2.2551066573191223|4.510213314638245|6.76531997195736|9.020426629276482
12.4|1.0|0.4|0.0|0|2.3821320810343627|4.764264162068725|7.146396243103081|9.528528324137444
12.6|1.0|0.4|0.0|0|2.540688636475245|5.08137727295049|7.622065909425728|10.162754545900972
12.8|1.0|0.4|0.0|0|2.359609842647917|4.719219685295834|7.078829527943744|9.438439370591661
13.0|1.0|0.4|0.0|0|2.7408662888972346|5.481732577794469|8.222598866691696|10.963465155588931
13.2|1.0|0.4|0.0|0|2.55222002237919|5.10444004475838|7.6566600671375635|10.208880089516754
13.4|1.0|0.4|0.0|0|2.176909446569045|4.35381889313809|6.530728339707129|8.707637786276175
13.6|1.0|0.4|0.0|0|2.170242864340546|4.340485728681092|6.510728593021631|8.680971457362176
13.8|1.0|0.4|0.0|0|1.8686250516539455|3.737250103307891|5.605875154961832|7.474500206615777
14.0|1.0|0.4|0.0|0|1.5855655634176233|3.1711311268352467|4.756696690252865|6.342262253670489
14.2|1.0|0.4|0.0|0|2.217269297558816|4.434538595117632|6.651807892676443|8.86907719023526
14.4|1.0|0.4|0.0|0|1.6432224924361813|3.2864449848723627|4.92966747730854|6.572889969744721
14.6|1.0|0.4|0.0|0|1.7035820903716392|3.4071641807432784|5.1107462711149125|6.8143283614865515
14.8|1.0|0.4|0.0|0|1.8691655847948294|3.738331169589659|5.607496754384483|7.476662339179312
15.0|1.0|0.4|0.0|0|1.7743920070846813|3.5487840141693625|5.3231760212540395|7.097568028338721
15.2|1.0|0.4|0.0|0|2.096730279069163|4.193460558138326|6.290190837207483|8.386921116276646
15.4|1.0|0.4|0.0|0|1.7542120823712337|3.5084241647424674|5.262636247113696|7.0168483294849295
15.6|1.0|0.4|0.0|0|2.7823072073922983|5.564614414784597|8.346921622176888|11.129228829569186
15.8|1.0|0.4|0.0|0|2.6385252385388616|5.277050477077723|7.915575715616578|10.55410095415544
16.0|1.0|0.4|0.0|0|2.1360090626147596|4.272018125229519|6.408027187844272|8.544036250459031
16.2|1.0|0.4|0.0|0|1.9742093037412287|3.9484186074824574|5.922627911223681|7.8968372149649095
16.4|1.0|0.4|0.0|0|1.4715129489032566|2.943025897806513|4.414538846709766|5.886051795613022
16.6|1.0|0.4|0.0|0|2.252584167004099|4.505168334008198|6.757752501012291|9.010336668016391
16.8|1.0|0.4|0.0|0|1.4322341657133086|2.8644683314266173|4.296702497139922|5.728936662853231
17.0|1.0|0.4|0.0|0|1.7464644321199756|3.492928864239951|5.239393296359921|6.985857728479897
17.2|1.0|0.4|0.0|0|1.9653805867390493|3.9307611734780985|5.896141760217142|7.861522346956192
17.4|1.0|0.4|0.0|0|1.9423178151977498|3.8846356303954996|5.826953445593245|7.769271260790994
17.6|1.0|0.4|0.0|0|1.630069505242865|3.26013901048573|4.890208515728591|6.520278020971456
17.8|1.0|0.4|0.0|0|1.6814202083478464|3.362840416695693|5.044260625043535|6.7256808333913805
18.0|1.0|0.4|0.0|0|1.912588460181143|3.825176920362286|5.737765380543424|7.650353840724566
18.2|1.0|0.4|0.0|0|1.9650202301592816|3.9300404603185632|5.895060690477839|7.860080920637121
18.4|1.0|0.4|0.0|0|2.0331274786696323|4.066254957339265|6.099382436008891|8.132509914678524
18.6|1.0|0.4|0.0|0|1.9624977405514819|3.9249954811029637|5.88749322165444|7.849990962205922
18.8|1.0|0.4|0.0|0|2.30195291237673|4.60390582475346|6.905858737130184|9.207811649506914
19.0|1.0|0.4|0.0|0|2.1233966086496383|4.246793217299277|6.37018982594891|8.493586434598548
19.2|1.0|0.4|0.0|0|1.7497076343826499|3.4994152687652997|5.249122903147945|6.998830537530595
19.4|1.0|0.4|0.0|0|1.3752979481325032|2.7505958962650063|4.125893844397505|5.501191792530009
19.6|1.0|0.4|0.0|0|2.09871223565133|4.19742447130266|6.296136706953985|8.394848942605314
19.8|1.0|0.4|0.0|0|2.3024934460705864|4.604986892141173|6.907480338211753|9.20997378428234
20.0|1.0|0.4|0.0|0|2.295466508670363|4.590933017340726|6.886399526011082|9.181866034681445
20.2|1.0|0.4|0.0|0|2.2722235586697956|4.544447117339591|6.81667067600938|9.088894234679175
20.4|1.0|0.4|0.0|0|2.2262781923176975|4.452556384635395|6.6788345769530855|8.905112769270783
20.6|1.0|0.4|0.0|0|1.8736700322141422|3.7473400644282844|5.621010096642421|7.494680128856563
20.8|1.0|0.4|0.0|0|2.663750145712986|5.327500291425972|7.991250437138951|10.655000582851937
21.0|1.0|0.4|0.0|0|2.319610347519631|4.639220695039262|6.958831042558886|9.278441390078516
21.2|1.0|0.4|0.0|0|1.7808784117340126|3.5617568234680252|5.3426352352020325|7.123513646936045
21.4|1.0|0.4|0.0|0|2.2304222848208175|4.460844569641635|6.691266854462446|8.921689139283265
21.6|1.0|0.4|0.0|0|2.530959029533553|5.061918059067106|7.592877088600653|10.123836118134207
21.8|1.0|0.4|0.0|0|2.1217750076646937|4.2435500153293875|6.3653250229940745|8.487100030658768
22.0|1.0|0.4|0.0|0|1.7895269512664542|3.5790539025329084|5.368580853799358|7.1581078050658125
22.2|1.0|0.4|0.0|0|1.8534901078429555|3.706980215685911|5.560470323528861|7.413960431371817
22.4|1.0|0.4|0.0|0|2.0639379007637055|4.127875801527411|6.19181370229111|8.255751603054815
22.6|1.0|0.4|0.0|0|2.246998651760516|4.493997303521032|6.740995955281542|8.987994607042058
22.8|1.0|0.4|0.0|0|2.6203272703720746|5.240654540744149|7.860981811116217|10.481309081488291
23.0|1.0|0.4|0.0|0|2.7419473562756345|5.483894712551269|8.225842068826896|10.96778942510253
23.2|1.0|0.4|0.0|0|1.814211324433565|3.62842264886713|5.44263397330069|7.256845297734254
23.4|1.0|0.4|0.0|0|2.339790272589309|4.679580545178618|7.019370817767921|9.359161090357231
23.6|1.0|0.4|0.0|0|2.0179925349418792|4.0359850698837585|6.053977604825631|8.07197013976751
23.8|1.0|0.4|0.0|0|1.8369137401616915|3.673827480323383|5.51074122048507|7.347654960646761
24.0|1.0|0.4|0.0|0|2.09925276958151|4.19850553916302|6.297758308744523|8.397011078326033
24.2|1.0|0.4|0.0|0|1.8747511002956907|3.7495022005913814|5.624253300887067|7.4990044011827575
24.4|1.0|0.4|0.0|0|2.010425062376309|4.020850124752618|6.031275187128922|8.041700249505231
24.6|1.0|0.4|0.0|0|1.7486265669832952|3.4972531339665904|5.245879700949881|6.994506267933176
24.8|1.0|0.4|0.0|0|1.9619572059955699|3.9239144119911398|5.885871617986704|7.847828823982274
25.0|1.0|0.4|0.0|0|2.388798662585325|4.77759732517065|7.166395987755968|9.555194650341292
25.2|1.0|0.4|0.0|0|1.8086258091306098|3.6172516182612195|5.425877427391824|7.234503236522434
25.4|1.0|0.4|0.0|0|1.991326204719955|3.98265240943991|5.97397861415986|7.965304818879814
25.6|1.0|0.4|0.0|0|2.0633973664470266|4.126794732894053|6.190192099341075|8.253589465788101
25.8|1.0|0.4|0.0|0|1.9952901189855783|3.9905802379711566|5.985870356956729|7.981160475942308
