A,B,C,Equation,RMSE
9.00889525871617,60.900131820177194,-164524.83849178138,U = 9.0089*lambda^2 + 60.9001*lambda + -164524.8385,0.009534118563511034
11.261119046024001,77.70172147225821,-164440.0887289478,U = 11.2611*lambda^2 + 77.7017*lambda + -164440.0887,0.012503879261453105
4.504447611126375,80.89987928705523,-164223.42804157402,U = 4.5044*lambda^2 + 80.8999*lambda + -164223.4280,0.008943795974313806
2.1431633883800704e-08,89.92679228517227,-164478.05806949298,U = 0.0000*lambda^2 + 89.9268*lambda + -164478.0581,0.01334776598803543
6.7566714505849665,35.395949386729626,-164528.31004751124,U = 6.7567*lambda^2 + 35.3959*lambda + -164528.3100,0.016403117792883882
8.311683457807282e-09,77.6927125605871,-164341.89654573746,U = 0.0000*lambda^2 + 77.6927*lambda + -164341.8965,0.01673231017340071
-1.8325960102150954e-09,92.07090937835164,-164357.30391873964,U = -0.0000*lambda^2 + 92.0709*lambda + -164357.3039,0.01008996267337352
-2.2522238277770383,99.86360378027894,-164362.46025002547,U = -2.2522*lambda^2 + 99.8636*lambda + -164362.4603,0.01906823711492183
-1.1517699336586046e-08,65.08025924355024,-164229.0376964274,U = -0.0000*lambda^2 + 65.0803*lambda + -164229.0377,0.007134681028261563
4.504447624553988,79.51250940514728,-164336.05004279834,U = 4.5044*lambda^2 + 79.5125*lambda + -164336.0500,0.01198420120046543
6.756671430757142,71.97206409162027,-164311.5922554175,U = 6.7567*lambda^2 + 71.9721*lambda + -164311.5923,0.010786623819743251
2.252223815743773,117.1967182016815,-164107.24907081146,U = 2.2522*lambda^2 + 117.1967*lambda + -164107.2491,0.007627294838048579
2.252223789593682,93.61143048651866,-164264.04387124436,U = 2.2522*lambda^2 + 93.6114*lambda + -164264.0439,0.011036540143388843
4.504447612174115,90.35921929060714,-164463.88306395797,U = 4.5044*lambda^2 + 90.3592*lambda + -164463.8831,0.008943795986040073
4.504447643056021,72.95403364836238,-164484.3581206994,U = 4.5044*lambda^2 + 72.9540*lambda + -164484.3581,0.015254589695897542
6.756671410618914,80.54853238447686,-164563.96927812888,U = 6.7567*lambda^2 + 80.5485*lambda + -164563.9693,0.013415693974604128
-2.464202355807994e-08,84.7556864671642,-164383.17306171724,U = -0.0000*lambda^2 + 84.7557*lambda + -164383.1731,0.014269362064754931
6.756671448062741,63.52172033538227,-164291.44096609976,U = 6.7567*lambda^2 + 63.5217*lambda + -164291.4410,0.013415693982108939
-2.1234347548758403e-08,89.29616966529284,-164450.2476869432,U = -0.0000*lambda^2 + 89.2962*lambda + -164450.2477,0.01334776598803543
