times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.6, 0.0)|(1.0, 0.62, 0.0)|(1.0, 0.64, 0.0)|(1.0, 0.66, 0.0)|(1.0, 0.68, 0.0)
0.0|1.0|0.64|0.0|0|1.7556535046227524|3.5113070092455048|5.266960513868257|7.0226140184910095
0.2|1.0|0.64|0.0|0|1.8689854067779395|3.737970813555879|5.606956220333819|7.475941627111758
0.4|1.0|0.64|0.0|0|1.779076632885846|3.558153265771692|5.337229898657538|7.116306531543384
0.6|1.0|0.64|0.0|0|1.387910400896218|2.775820801792436|4.163731202688654|5.551641603584872
0.8|1.0|0.64|0.0|0|1.4789002431399434|2.957800486279887|4.43670072941983|5.915600972559774
1.0|1.0|0.64|0.0|0|1.1904354172339673|2.3808708344679346|3.571306251701902|4.761741668935869
1.2|1.0|0.64|0.0|0|1.4082705042255124|2.8165410084510247|4.224811512676537|5.6330820169020495
1.4|1.0|0.64|0.0|0|0.9425106204993798|1.8850212409987597|2.8275318614981395|3.7700424819975193
1.6|1.0|0.64|0.0|0|1.7102486733067797|3.4204973466135593|5.1307460199203385|6.840994693227119
1.8|1.0|0.64|0.0|0|1.3653881631640263|2.7307763263280527|4.096164489492079|5.461552652656105
2.0|1.0|0.64|0.0|0|1.228272777266103|2.456545554532206|3.684818331798309|4.913091109064412
2.2|1.0|0.64|0.0|0|1.1165624754421888|2.2331249508843776|3.3496874263265664|4.466249901768755
2.4|1.0|0.64|0.0|0|1.058365012204159|2.116730024408318|3.1750950366124773|4.233460048816636
2.6|1.0|0.64|0.0|0|1.8852014177094696|3.770402835418939|5.655604253128409|7.540805670837878
2.8|1.0|0.64|0.0|0|1.203948759684573|2.407897519369146|3.611846279053719|4.815795038738292
3.0|1.0|0.64|0.0|0|1.1954803983506292|2.3909607967012585|3.5864411950518873|4.781921593402517
3.2|1.0|0.64|0.0|0|0.8549441585276516|1.7098883170553032|2.564832475582955|3.4197766341106064
3.4|1.0|0.64|0.0|0|1.1583637497754544|2.316727499550909|3.4750912493263635|4.633454999101818
3.6|1.0|0.64|0.0|0|1.0560227007750664|2.112045401550133|3.1680681023251993|4.224090803100266
3.8|1.0|0.64|0.0|0|1.0264735241315803|2.0529470482631607|3.0794205723947408|4.105894096526321
4.0|1.0|0.64|0.0|0|1.9826776640431507|3.9653553280863014|5.948032992129452|7.930710656172603
4.2|1.0|0.64|0.0|0|1.3803429285250617|2.7606858570501234|4.141028785575185|5.521371714100247
4.4|1.0|0.64|0.0|0|1.4300720308773465|2.860144061754693|4.29021609263204|5.720288123509386
4.6|1.0|0.64|0.0|0|1.6951137290004423|3.3902274580008847|5.085341187001327|6.780454916001769
4.8|1.0|0.64|0.0|0|1.3151185277092747|2.6302370554185495|3.9453555831278244|5.260474110837099
5.0|1.0|0.64|0.0|0|1.399261608841481|2.798523217682962|4.197784826524443|5.597046435365924
5.2|1.0|0.64|0.0|0|1.7421401625132436|3.484280325026487|5.226420487539731|6.968560650052974
5.4|1.0|0.64|0.0|0|1.4124145959544707|2.8248291919089414|4.237243787863412|5.649658383817883
5.6|1.0|0.64|0.0|0|1.3940364497737041|2.7880728995474082|4.182109349321112|5.5761457990948164
5.8|1.0|0.64|0.0|0|1.9414169250318098|3.8828338500636197|5.82425077509543|7.765667700127239
6.0|1.0|0.64|0.0|0|1.9498852858372282|3.8997705716744564|5.849655857511685|7.799541143348913
6.2|1.0|0.64|0.0|0|1.2688128051732213|2.5376256103464425|3.8064384155196636|5.075251220692885
6.4|1.0|0.64|0.0|0|1.6992578212608365|3.398515642521673|5.097773463782509|6.797031285043346
6.6|1.0|0.64|0.0|0|2.0399742389016335|4.079948477803267|6.1199227167049015|8.159896955606534
6.8|1.0|0.64|0.0|0|1.3596224699186872|2.7192449398373744|4.078867409756062|5.438489879674749
7.0|1.0|0.64|0.0|0|1.5488092703523593|3.0976185407047185|4.6464278110570785|6.195237081409437
7.2|1.0|0.64|0.0|0|1.1989037793769977|2.3978075587539953|3.5967113381309934|4.795615117507991
7.4|1.0|0.64|0.0|0|1.194759687309853|2.389519374619706|3.584279061929559|4.779038749239412
