times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.9, 0.0)|(1.0, 0.92, 0.0)|(1.0, 0.94, 0.0)|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)
0.0|1.0|0.94|0.0|-164465.80144677416|-164465.22127392056|-164464.57803880025|-164463.97264104|-164463.34201837302
0.2|1.0|0.94|0.0|-164410.45047003534|-164409.74417264835|-164408.9622005413|-164408.2180657943|-164407.49915595396
0.4|1.0|0.94|0.0|-164452.38556149488|-164451.906288268|-164451.3513403211|-164450.82161728083|-164450.31711914725
0.6|1.0|0.94|0.0|-164164.451051423|-164163.74475403604|-164162.97539438232|-164162.23125963533|-164161.49973734166
0.8|1.0|0.94|0.0|-164004.83672014796|-164004.3448344677|-164003.7898865208|-164003.26016348056|-164002.75566534698
1.0|1.0|0.94|0.0|-164198.95178411913|-164198.30854899882|-164197.61486406517|-164196.93379158486|-164196.25271910452
1.2|1.0|0.94|0.0|-163670.9944873397|-163670.4143144861|-163669.78369181915|-163669.17829405886|-163668.57289629857
1.4|1.0|0.94|0.0|-163731.51948189174|-163731.29245773162|-163731.01498375818|-163730.73750978473|-163730.48526071792
1.6|1.0|0.94|0.0|-163665.38396914542|-163664.79118383848|-163664.1479487182|-163663.51732605122|-163662.91192829094
1.8|1.0|0.94|0.0|-163556.4547827043|-163555.79893513068|-163555.11786265034|-163554.43679017003|-163553.7809425964
2.0|1.0|0.94|0.0|-163573.91041812577|-163573.5951067923|-163573.22934564544|-163572.87619695195|-163572.52304825847
2.2|1.0|0.94|0.0|-163409.5953760225|-163408.98997826225|-163408.3341306886|-163407.70350802163|-163407.08549780803
2.4|1.0|0.94|0.0|-163941.98991405644|-163941.28361666945|-163940.51425701578|-163939.77012226876|-163939.02598752177
2.6|1.0|0.94|0.0|-164043.31743873283|-164042.48501681242|-164041.57692017202|-164040.69404843828|-164039.8364016112
2.8|1.0|0.94|0.0|-164036.16531449254|-164036.20315185253|-164036.15270203917|-164036.1274771325|-164036.11486467917
3.0|1.0|0.94|0.0|-163690.65684190823|-163689.76135772117|-163688.81542372072|-163687.88210217364|-163686.98661798655
3.2|1.0|0.94|0.0|-163947.82549072063|-163947.0813559736|-163946.2867714132|-163945.51741175953|-163944.76066455917
3.4|1.0|0.94|0.0|-163995.88021319493|-163995.4892271414|-163995.06040372787|-163994.64419276768|-163994.24059426083
3.6|1.0|0.94|0.0|-164035.4328668667|-164034.51215777296|-164033.51577395917|-164032.54461505203|-164031.58606859823
3.8|1.0|0.94|0.0|-163887.7974398826|-163886.8893432422|-163885.9055718817|-163884.94702542794|-163884.01370388083
4.0|1.0|0.94|0.0|-164019.53451501066|-164018.66425573028|-164017.73093418317|-164016.82283754274|-164015.92735335566
4.2|1.0|0.94|0.0|-163881.1653852158|-163880.57259990886|-163879.9041398819|-163879.27351721493|-163878.64289454796
4.4|1.0|0.94|0.0|-163853.69832273|-163853.33256158317|-163852.91635062295|-163852.51275211613|-163852.13437851594
4.6|1.0|0.94|0.0|-164283.80903977627|-164283.41805372274|-164282.97661785586|-164282.54779444233|-164282.14419593549
