times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.2, 0.0)|(1.0, 0.22, 0.0)|(1.0, 0.24, 0.0)|(1.0, 0.26, 0.0)|(1.0, 0.28, 0.0)
0.0|1.0|0.24|0.0|-164148.25444703503|-164145.26529559362|-164142.21308188554|-164139.17348063076|-164136.14649182936
0.2|1.0|0.24|0.0|-164137.08769261453|-164133.98502909308|-164130.8319157583|-164127.67880242347|-164124.55091399536
0.4|1.0|0.24|0.0|-163922.41112432783|-163919.37152307306|-163916.2688595516|-163913.19142093684|-163910.13920722876
0.6|1.0|0.24|0.0|-163987.77170007117|-163984.4167874829|-163980.998812628|-163977.5934502264|-163974.2133127315
0.8|1.0|0.24|0.0|-163982.9722894258|-163979.5038647575|-163975.9976027292|-163972.51656560757|-163969.03552848595
1.0|1.0|0.24|0.0|-164000.63821574533|-163997.3085280638|-163993.91577811554|-163990.54825307397|-163987.20595293908
1.2|1.0|0.24|0.0|-164229.9200049989|-164226.52725505063|-164223.05883038233|-164219.62824307408|-164216.19765576583
1.4|1.0|0.24|0.0|-164274.61853963303|-164270.89786589798|-164267.12674234956|-164263.3808437078|-164259.63494506606
1.6|1.0|0.24|0.0|-164532.86093775427|-164529.4934127127|-164526.07543785777|-164522.65746300283|-164519.27732550795
1.8|1.0|0.24|0.0|-164495.4224957435|-164492.19370768868|-164488.8892449138|-164485.61000704562|-164482.3559940841
2.0|1.0|0.24|0.0|-164434.18860197096|-164430.45531578254|-164426.6589673274|-164422.88784377903|-164419.14194513726
2.2|1.0|0.24|0.0|-164172.40784633902|-164168.838522044|-164165.2187479357|-164161.61158628066|-164158.01703707897
2.4|1.0|0.24|0.0|-164732.80253296765|-164729.66203208617|-164726.43324403133|-164723.25490578986|-164720.10179245504
2.6|1.0|0.24|0.0|-164331.57279530386|-164328.81066802255|-164325.99809092793|-164323.18551383328|-164320.38554919197
2.8|1.0|0.24|0.0|-164307.8284377292|-164304.37262551428|-164300.89158839267|-164297.39793881768|-164293.94212660275
3.0|1.0|0.24|0.0|-164129.8541086596|-164126.43613380467|-164122.9803215897|-164119.5245093748|-164116.0939220665
3.2|1.0|0.24|0.0|-164434.27030393636|-164431.07935324154|-164427.82534028002|-164424.58393977184|-164421.38037662368
3.4|1.0|0.24|0.0|-164173.75674399186|-164170.35138159027|-164166.89556937537|-164163.45236961375|-164160.0343947588
3.6|1.0|0.24|0.0|-164253.29087474896|-164249.62065082724|-164245.89997709217|-164242.1793033571|-164238.48385452872
3.8|1.0|0.24|0.0|-163870.54947752538|-163867.85041251077|-163865.10089768283|-163862.3639953082|-163859.6523178403
4.0|1.0|0.24|0.0|-163962.69606162165|-163959.70691018025|-163956.64208401882|-163953.6150952174|-163950.58810641602
4.2|1.0|0.24|0.0|-164051.7642524446|-164047.89222926946|-164043.9445313743|-164040.03467083912|-164036.12481030397
4.4|1.0|0.24|0.0|-163840.21557258596|-163837.15074642457|-163834.0228579964|-163830.92019447498|-163827.81753095353
4.6|1.0|0.24|0.0|-163964.26653499162|-163960.78549787|-163957.26662338836|-163953.76036136007|-163950.27932423845
4.8|1.0|0.24|0.0|-164126.46972577364|-164123.0517509187|-164119.57071379706|-164116.1022891288|-164112.6590893672
5.0|1.0|0.24|0.0|-163973.06438656285|-163969.78514869462|-163966.4302361064|-163963.10054842485|-163959.79608564996
5.2|1.0|0.24|0.0|-164204.14975664386|-164201.09754293578|-164197.99487941433|-164194.91744079956|-164191.8400021848
5.4|1.0|0.24|0.0|-164037.0520209596|-164034.2520563183|-164031.38902941032|-164028.551227409|-164025.73865031434
5.6|1.0|0.24|0.0|-163854.33912903498|-163851.1355658868|-163847.88155292528|-163844.65276487044|-163841.44920172228
5.8|1.0|0.24|0.0|-164027.70677299652|-164024.88158344856|-164022.0059440872|-164019.1429171792|-164016.30511517788
6.0|1.0|0.24|0.0|-164060.0743784876|-164056.63117872598|-164053.15014160436|-164049.6817169361|-164046.22590472113
6.2|1.0|0.24|0.0|-164032.62124900043|-164029.69515982573|-164026.70600838432|-164023.72946939626|-164020.79076776822
6.4|1.0|0.24|0.0|-164046.14485943704|-164042.27283626192|-164038.3377508201|-164034.42789028495|-164030.54325465646
6.6|1.0|0.24|0.0|-164319.93035739992|-164316.55021990504|-164313.11963259673|-164309.68904528848|-164306.2836828869
6.8|1.0|0.24|0.0|-164189.70677667254|-164186.59150069777|-164183.4131624563|-164180.2600491215|-164177.1069357867
7.0|1.0|0.24|0.0|-164081.27920779228|-164078.2017691775|-164075.08649320272|-164071.97121722795|-164068.89377861316
7.2|1.0|0.24|0.0|-164184.09592741352|-164180.9428140787|-164177.73925093055|-164174.54830023574|-164171.3825744476
7.4|1.0|0.24|0.0|-164119.07186774144|-164115.28813173968|-164111.45394592456|-164107.61976010943|-164103.810799201
7.6|1.0|0.24|0.0|-164074.47423273398|-164070.79139635895|-164067.03288526388|-164063.28698662212|-164059.56631288707
7.8|1.0|0.24|0.0|-164205.9223789303|-164202.92061503555|-164199.85578887415|-164196.82880007272|-164193.81442372466
8.0|1.0|0.24|0.0|-164432.87086431606|-164430.13396194146|-164427.3466097535|-164424.57187001887|-164421.79713028422
8.2|1.0|0.24|0.0|-164349.90614625072|-164347.10618160944|-164344.25576715477|-164341.43057760678|-164338.6053880588
8.4|1.0|0.24|0.0|-164200.41593649174|-164197.0862488102|-164193.7061113153|-164190.33858627372|-164186.9836736855
8.6|1.0|0.24|0.0|-164392.42863318717|-164388.9980458789|-164385.50439630394|-164382.03597163563|-164378.59277187404
8.8|1.0|0.24|0.0|-164270.33968922|-164266.4802784982|-164262.54519305637|-164258.62272006788|-164254.7380844394
9.0|1.0|0.24|0.0|-164413.01740554668|-164409.42285634502|-164405.76524487662|-164402.14547076827|-164398.5256966599
9.2|1.0|0.24|0.0|-164358.09498583028|-164354.19773774847|-164350.23742739996|-164346.3023419581|-164342.3672565163
9.4|1.0|0.24|0.0|-164296.29396446815|-164293.2922005734|-164290.21476195866|-164287.1499357972|-164284.1229469958
9.6|1.0|0.24|0.0|-164537.3090587415|-164533.9289212466|-164530.4983339383|-164527.06774663003|-164523.66238422846
9.8|1.0|0.24|0.0|-164074.91129441932|-164071.39241993768|-164067.82309564267|-164064.266383801|-164060.73489686602
10.0|1.0|0.24|0.0|-164394.34141784871|-164390.93605544712|-164387.4802432322|-164384.02443101726|-164380.60645616232
10.2|1.0|0.24|0.0|-164361.59893130956|-164358.69806704155|-164355.7467529602|-164352.80805133213|-164349.90718706412
10.4|1.0|0.24|0.0|-164570.32681629804|-164566.27821877616|-164562.16655898755|-164558.092736559|-164554.0189141304
10.6|1.0|0.24|0.0|-164249.3777161751|-164246.07325340022|-164242.718340812|-164239.38865313045|-164236.05896544887
10.8|1.0|0.24|0.0|-164424.90924663696|-164421.83180802217|-164418.67869468738|-164415.55080625927|-164412.44814273782
11.0|1.0|0.24|0.0|-164576.9086187145|-164573.60415593965|-164570.2492433514|-164566.91955566985|-164563.60248044162
11.2|1.0|0.24|0.0|-164411.0296323972|-164407.51075791556|-164403.94143362055|-164400.3847217789|-164396.8532348439
11.4|1.0|0.24|0.0|-164207.90540933856|-164204.33608504356|-164200.70369848187|-164197.08392437352|-164193.48937517186
11.6|1.0|0.24|0.0|-164209.79273205827|-164205.98377114983|-164202.11174797468|-164198.27756215958|-164194.4559887978
