A,B,C,Equation,RMSE
22.52223807867335,31.67527570857783,-164405.4490766155,U = 22.5222*lambda^2 + 31.6753*lambda + -164405.4491,0.006324218795589656
18.017790473985922,46.37779272146872,-164418.32949018618,U = 18.0178*lambda^2 + 46.3778*lambda + -164418.3295,0.007627294849598803
15.765566687358222,47.61201133750728,-164815.61708573505,U = 15.7656*lambda^2 + 47.6120*lambda + -164815.6171,0.00943829583760835
15.765566645942116,55.810106064978754,-164292.07612400918,U = 15.7656*lambda^2 + 55.8101*lambda + -164292.0761,0.009438295842275346
20.27001428489861,18.909671127184993,-164221.98670766954,U = 20.2700*lambda^2 + 18.9097*lambda + -164221.9867,0.008943795988854378
13.513342845048685,67.76491003821138,-163902.4372379348,U = 13.5133*lambda^2 + 67.7649*lambda + -163902.4372,0.009144805271190307
13.513342889809968,57.17044917141902,-164272.97830144054,U = 13.5133*lambda^2 + 57.1704*lambda + -164272.9783,0.007627294854548899
18.01779048560377,42.59405670472188,-164180.895615242,U = 18.0178*lambda^2 + 42.5941*lambda + -164180.8956,0.007627294842448664
18.017790494986556,50.53990229504416,-164331.56580176548,U = 18.0178*lambda^2 + 50.5399*lambda + -164331.5658,0.0067416398966735226
15.765566708714184,45.215645173040684,-163866.26090368678,U = 15.7656*lambda^2 + 45.2156*lambda + -163866.2609,0.014269362049320293
20.270014283413467,51.449800745001994,-164075.8818381462,U = 20.2700*lambda^2 + 51.4498*lambda + -164075.8818,0.008943795994952038
18.017790482240727,53.44076658136328,-164238.5954590272,U = 18.0178*lambda^2 + 53.4408*lambda + -164238.5955,0.007627294840798632
18.017790501199705,47.89128708507633,-164155.96118722972,U = 18.0178*lambda^2 + 47.8913*lambda + -164155.9612,0.011598755842395832
20.27001427992793,48.548936481704004,-164503.08026909493,U = 20.2700*lambda^2 + 48.5489*lambda + -164503.0803,0.00894379598416387
13.513342848569042,23.999696945480537,-164390.2817227759,U = 13.5133*lambda^2 + 23.9997*lambda + -164390.2817,0.007627294852073851
15.765566671499528,75.23328417199082,-164820.95902225695,U = 15.7656*lambda^2 + 75.2333*lambda + -164820.9590,0.00504498132504523
20.27001429822756,43.50395512027899,-164106.0938689991,U = 20.2700*lambda^2 + 43.5040*lambda + -164106.0939,0.008943795995890137
13.513342853509654,62.21543055700022,-164172.11622748012,U = 13.5133*lambda^2 + 62.2154*lambda + -164172.1162,0.007627294857023948
22.522238108511075,25.99967166548595,-164234.0351406907,U = 22.5222*lambda^2 + 25.9997*lambda + -164234.0351,0.01293270762550564
18.017790498099274,66.05321989828371,-164035.17278710744,U = 18.0178*lambda^2 + 66.0532*lambda + -164035.1728,0.007627294846298739
18.01779047933392,29.477105240512174,-164004.92581139316,U = 18.0178*lambda^2 + 29.4771*lambda + -164004.9258,0.0076272948517988465
13.513342846510904,63.224426834261976,-164142.74168930715,U = 13.5133*lambda^2 + 63.2244*lambda + -164142.7417,0.009144805269584713
9.008895229685594,69.72884919308126,-164226.74344512765,U = 9.0089*lambda^2 + 69.7288*lambda + -164226.7434,0.008089967861696109
20.27001429732356,32.152747116721,-164138.3411571058,U = 20.2700*lambda^2 + 32.1527*lambda + -164138.3412,0.008943795968919723
20.270014303867097,34.42298870882951,-163652.47719984848,U = 20.2700*lambda^2 + 34.4230*lambda + -163652.4772,0.008943795984398395
15.765566680459747,39.792290276731364,-164203.91671007092,U = 15.7656*lambda^2 + 39.7923*lambda + -164203.9167,0.00713468102414566
24.77446191821121,41.41389142625849,-164101.87672330983,U = 24.7745*lambda^2 + 41.4139*lambda + -164101.8767,0.008841577820232645
18.01779047196436,50.413777793204645,-164052.3890599717,U = 18.0178*lambda^2 + 50.4138*lambda + -164052.3891,0.0026966559471574897
15.765566679546817,53.91823801762075,-164186.93150506972,U = 15.7656*lambda^2 + 53.9182*lambda + -164186.9315,0.009438295831385689
13.513342855757104,74.1972612264799,-164066.97693891596,U = 13.5133*lambda^2 + 74.1973*lambda + -164066.9769,0.007627294844923713
15.7655666537204,46.09851698260172,-163884.28120579055,U = 15.7656*lambda^2 + 46.0985*lambda + -163884.2812,0.010089962667552755
18.01779047602616,54.70201192278182,-164378.19460815535,U = 18.0178*lambda^2 + 54.7020*lambda + -164378.1946,0.007627294849598803
