times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.28, 0.0)|(1.0, 0.3, 0.0)|(1.0, 0.32, 0.0)|(1.0, 0.34, 0.0)|(1.0, 0.36, 0.0)
0.0|1.0|0.32|0.0|0|3.3107690011779716|6.621538002355952|9.932307003533934|13.243076004711904
0.2|1.0|0.32|0.0|0|3.35365134245599|6.707302684911989|10.060954027367988|13.414605369823978
0.4|1.0|0.32|0.0|0|2.8720358029985746|5.744071605997157|8.61610740899574|11.488143211994315
0.6|1.0|0.32|0.0|0|3.4671634226193353|6.93432684523868|10.401490267858025|13.86865369047736
0.8|1.0|0.32|0.0|0|2.919963125438657|5.839926250877322|8.759889376315986|11.679852501754644
1.0|1.0|0.32|0.0|0|3.070952210145182|6.141904420290372|9.212856630435562|12.283808840580743
1.2|1.0|0.32|0.0|0|2.9527555039967353|5.905511007993479|8.858266511990223|11.811022015986959
1.4|1.0|0.32|0.0|0|2.523932090531448|5.047864181062903|7.571796271594358|10.095728362125806
1.6|1.0|0.32|0.0|0|2.4257351327309107|4.851470265461828|7.277205398192745|9.702940530923655
1.8|1.0|0.32|0.0|0|2.619606558592636|5.239213117185279|7.858819675777922|10.478426234370557
2.0|1.0|0.32|0.0|0|2.8675313558045255|5.735062711609059|8.602594067413593|11.470125423218118
2.2|1.0|0.32|0.0|0|3.270949684278451|6.541899368556912|9.812849052835372|13.083798737113824
2.4|1.0|0.32|0.0|0|3.1132940178131627|6.2265880356263335|9.339882053439505|12.453176071252667
2.6|1.0|0.32|0.0|0|2.5293374283087857|5.0586748566175785|7.588012284926371|10.117349713235157
2.8|1.0|0.32|0.0|0|2.292043127425709|4.5840862548514245|6.87612938227714|9.168172509702849
3.0|1.0|0.32|0.0|0|2.927530597824365|5.855061195648738|8.782591793473111|11.710122391297476
3.2|1.0|0.32|0.0|0|2.6756418867217096|5.351283773443426|8.026925660165142|10.702567546886852
3.4|1.0|0.32|0.0|0|3.2428419315110597|6.485683863022128|9.728525794533198|12.971367726044257
3.6|1.0|0.32|0.0|0|2.5994266330223716|5.19885326604475|7.798279899067129|10.3977065320895
3.8|1.0|0.32|0.0|0|3.093654625802877|6.187309251605763|9.280963877408649|12.374618503211526
4.0|1.0|0.32|0.0|0|2.6859120270982335|5.371824054196474|8.057736081294715|10.743648108392948
4.2|1.0|0.32|0.0|0|2.493662203093404|4.987324406186815|7.480986609280226|9.97464881237363
4.4|1.0|0.32|0.0|0|2.4305999363242834|4.861199872648574|7.291799808972864|9.722399745297148
4.6|1.0|0.32|0.0|0|3.038880543167464|6.077761086334937|9.116641629502409|12.155522172669874
4.8|1.0|0.32|0.0|0|2.5264545810979278|5.052909162195863|7.579363743293797|10.105818324391725
5.0|1.0|0.32|0.0|0|2.272043380002138|4.544086760004282|6.816130140006425|9.088173520008564
5.2|1.0|0.32|0.0|0|3.2507697592914275|6.501539518582864|9.752309277874302|13.003079037165728
5.4|1.0|0.32|0.0|0|2.754019275670866|5.508038551341739|8.262057827012613|11.016077102683479
5.6|1.0|0.32|0.0|0|2.5769043950503643|5.153808790100736|7.7307131851511075|10.307617580201471
5.8|1.0|0.32|0.0|0|2.8140185180568316|5.628037036113671|8.44205555417051|11.256074072227342
6.0|1.0|0.32|0.0|0|2.998160336603172|5.996320673206353|8.994481009809533|11.992641346412706
6.2|1.0|0.32|0.0|0|2.8212256335501973|5.642451267100403|8.463676900650608|11.284902534200805
6.4|1.0|0.32|0.0|0|2.531679740602262|5.0633594812045315|7.5950392218068|10.126718962409063
6.6|1.0|0.32|0.0|0|2.289160280949432|4.57832056189887|6.867480842848308|9.15664112379774
6.8|1.0|0.32|0.0|0|2.771316354377772|5.542632708755552|8.313949063133332|11.085265417511105
7.0|1.0|0.32|0.0|0|2.521229422001629|5.042458844003265|7.563688266004901|10.08491768800653
7.2|1.0|0.32|0.0|0|2.7251908102596594|5.450381620519326|8.175572430778994|10.900763241038652
7.4|1.0|0.32|0.0|0|2.7808657835575232|5.5617315671150545|8.342597350672586|11.123463134230109
7.6|1.0|0.32|0.0|0|3.0280698688072096|6.056139737614427|9.084209606421645|12.112279475228855
7.8|1.0|0.32|0.0|0|2.5664540766022355|5.132908153204478|7.69936222980672|10.265816306408956
8.0|1.0|0.32|0.0|0|2.9999621153750864|5.999924230750182|8.999886346125276|11.999848461500363
8.2|1.0|0.32|0.0|0|2.216188229310788|4.432376458621581|6.648564687932375|8.864752917243162
8.4|1.0|0.32|0.0|0|2.881945587842487|5.763891175684982|8.645836763527477|11.527782351369964
8.6|1.0|0.32|0.0|0|3.1014022759464512|6.2028045518929105|9.304206827839371|12.405609103785821
8.8|1.0|0.32|0.0|0|3.1776175294222715|6.355235058844552|9.532852588266833|12.710470117689104
9.0|1.0|0.32|0.0|0|2.6779841996735145|5.355968399347036|8.033952599020559|10.711936798694072
9.2|1.0|0.32|0.0|0|2.0799737332435284|4.159947466487063|6.239921199730597|8.319894932974126
9.4|1.0|0.32|0.0|0|2.8033880212274327|5.606776042454873|8.410164063682315|11.213552084909747
9.6|1.0|0.32|0.0|0|2.541769703371678|5.0835394067433635|7.625309110115049|10.167078813486727
9.8|1.0|0.32|0.0|0|2.6531196479668093|5.306239295933626|7.959358943900442|10.612478591867252
10.0|1.0|0.32|0.0|0|2.589516847996851|5.179033695993709|7.7685505439905675|10.358067391987419
10.2|1.0|0.32|0.0|0|2.503752165444307|5.0075043308886205|7.511256496332935|10.015008661777241
10.4|1.0|0.32|0.0|0|3.073294522323407|6.146589044646823|9.219883566970237|12.293178089293646
10.6|1.0|0.32|0.0|0|2.6093364177516145|5.218672835503237|7.828009253254859|10.437345671006474
10.8|1.0|0.32|0.0|0|2.7430284228129262|5.48605684562586|8.229085268438794|10.97211369125172
11.0|1.0|0.32|0.0|0|2.9704129393765415|5.940825878753091|8.911238818129641|11.881651757506182
11.2|1.0|0.32|0.0|0|2.960503154147294|5.921006308294597|8.8815094624419|11.842012616589194
11.4|1.0|0.32|0.0|0|2.458887867453736|4.9177757349074795|7.376663602361223|9.835551469814959
11.6|1.0|0.32|0.0|0|2.483392062316411|4.966784124632829|7.450176186949247|9.933568249265658
11.8|1.0|0.32|0.0|0|2.574021548489686|5.148043096979379|7.722064645469072|10.296086193958757
12.0|1.0|0.32|0.0|0|2.9023056913400014|5.804611382680011|8.706917074020021|11.609222765360022
12.2|1.0|0.32|0.0|0|2.6448314651090135|5.289662930218035|7.9344943953270555|10.57932586043607
12.4|1.0|0.32|0.0|0|2.8221265232103123|5.644253046420633|8.466379569630954|11.288506092841265
12.6|1.0|0.32|0.0|0|2.6122192643082185|5.224438528616444|7.836657792924671|10.448877057232888
12.8|1.0|0.32|0.0|0|2.8549189026083277|5.709837805216663|8.564756707825|11.419675610433327
13.0|1.0|0.32|0.0|0|2.967890448450338|5.935780896900685|8.90367134535103|11.87156179380137
13.2|1.0|0.32|0.0|0|3.0992401410691612|6.198480282138331|9.297720423207501|12.396960564276663
13.4|1.0|0.32|0.0|0|2.7642894161195675|5.528578832239143|8.292868248358717|11.057157664478286
13.6|1.0|0.32|0.0|0|2.4633923150971486|4.926784630194304|7.39017694529146|9.853569260388609
13.8|1.0|0.32|0.0|0|3.0262680894823224|6.052536178964653|9.078804268446984|12.105072357929306
14.0|1.0|0.32|0.0|0|3.017799728342792|6.035599456685592|9.053399185028393|12.071198913371184
14.2|1.0|0.32|0.0|0|3.302660995594336|6.605321991188681|9.907982986783026|13.210643982377363
14.4|1.0|0.32|0.0|0|2.9332962907460693|5.866592581492148|8.799888872238226|11.733185162984295
14.6|1.0|0.32|0.0|0|3.1318523417680932|6.2637046835361945|9.395557025304297|12.527409367072389
14.8|1.0|0.32|0.0|0|2.46627516101114|4.932550322022286|7.398825483033433|9.865100644044572
15.0|1.0|0.32|0.0|0|2.642849508028589|5.285699016057185|7.928548524085781|10.57139803211437
15.2|1.0|0.32|0.0|0|2.089703340270203|4.179406680540413|6.269110020810621|8.358813361080825
15.4|1.0|0.32|0.0|0|2.536724722181675|5.073449444363357|7.610174166545039|10.146898888726714
15.6|1.0|0.32|0.0|0|2.1860985191754256|4.3721970383508575|6.558295557526289|8.744394076701715
15.8|1.0|0.32|0.0|0|2.473482277473663|4.946964554947333|7.4204468324210024|9.893929109894666
16.0|1.0|0.32|0.0|0|2.735821306912689|5.471642613825385|8.207463920738082|10.94328522765077
16.2|1.0|0.32|0.0|0|2.955638350984658|5.911276701969324|8.86691505295399|11.822553403938649
16.4|1.0|0.32|0.0|0|2.8415857370541144|5.683171474108237|8.52475721116236|11.366342948216474
16.6|1.0|0.32|0.0|0|2.6428495084814445|5.285699016962896|7.928548525444348|10.571398033925792
16.8|1.0|0.32|0.0|0|2.8269913263717847|5.653982652743577|8.480973979115369|11.307965305487153
17.0|1.0|0.32|0.0|0|2.23672851099283|4.473457021985666|6.710185532978503|8.946914043971333
17.2|1.0|0.32|0.0|0|2.6244713618425837|5.2489427236851744|7.873414085527766|10.497885447370349
17.4|1.0|0.32|0.0|0|2.7313168594095574|5.462633718819122|8.193950578228687|10.925267437638244
17.6|1.0|0.32|0.0|0|2.8037483770091733|5.607496754018354|8.411245131027535|11.214993508036708
17.8|1.0|0.32|0.0|0|2.029704097894715|4.059408195789436|6.089112293684156|8.118816391578871
18.0|1.0|0.32|0.0|0|2.3884383064362873|4.776876612872582|7.165314919308876|9.553753225745163
18.2|1.0|0.32|0.0|0|2.3673574919206977|4.7347149838414015|7.102072475762106|9.469429967682803
18.4|1.0|0.32|0.0|0|2.7859107643400733|5.571821528680154|8.357732293020234|11.143643057360308
18.6|1.0|0.32|0.0|0|2.952755504481023|5.905511008962055|8.858266513443086|11.81102201792411
18.8|1.0|0.32|0.0|0|2.700506437259605|5.401012874519217|8.10151931177883|10.802025749038433
19.0|1.0|0.32|0.0|0|3.1794193085166564|6.358838617033322|9.538257925549987|12.717677234066644
19.2|1.0|0.32|0.0|0|2.380510478318897|4.761020956637801|7.141531434956705|9.522041913275602
19.4|1.0|0.32|0.0|0|2.426996378244944|4.853992756489895|7.280989134734845|9.70798551297979
19.6|1.0|0.32|0.0|0|2.168621262641969|4.337242525283943|6.505863787925918|8.674485050567887
19.8|1.0|0.32|0.0|0|2.2190710759483|4.438142151896606|6.657213227844913|8.876284303793213
20.0|1.0|0.32|0.0|0|2.176188734671446|4.3523774693428985|6.528566204014351|8.704754938685797
20.2|1.0|0.32|0.0|0|2.6089760618359965|5.217952123672|7.826928185508004|10.435904247344
20.4|1.0|0.32|0.0|0|1.9641193406248894|3.928238681249784|5.892358021874679|7.856477362499568
20.6|1.0|0.32|0.0|0|2.7761811574129336|5.552362314825875|8.328543472238817|11.10472462965175
20.8|1.0|0.32|0.0|0|2.998160336489085|5.996320672978179|8.994481009467272|11.992641345956358
21.0|1.0|0.32|0.0|0|2.985547882957029|5.971095765914066|8.956643648871104|11.942191531828133
21.2|1.0|0.32|0.0|0|3.126266826604254|6.252533653208517|9.37880047981278|12.505067306417034
21.4|1.0|0.32|0.0|0|3.190049804929871|6.38009960985975|9.570149414789629|12.7601992197195
21.6|1.0|0.32|0.0|0|2.748433760619368|5.496867521238744|8.245301281858119|10.993735042477487
21.8|1.0|0.32|0.0|0|3.6086030779674116|7.217206155934833|10.825809233902255|14.434412311869666
22.0|1.0|0.32|0.0|0|3.002844961943332|6.005689923886672|9.008534885830013|12.011379847773345
22.2|1.0|0.32|0.0|0|2.629696520982538|5.259393041965083|7.889089562947628|10.518786083930166
22.4|1.0|0.32|0.0|0|3.5428381427162026|7.085676285432415|10.628514428148629|14.17135257086483
22.6|1.0|0.32|0.0|0|2.6349216800695237|5.269843360139054|7.904765040208585|10.539686720278109
22.8|1.0|0.32|0.0|0|2.8370812893804342|5.6741625787608765|8.51124386814132|11.348325157521753
