times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.86, 0.0)|(1.0, 0.88, 0.0)|(1.0, 0.9, 0.0)|(1.0, 0.92, 0.0)|(1.0, 0.94, 0.0)
0.0|1.0|0.9|0.0|-164355.49508630423|-164355.2176123308|-164354.91491345063|-164354.6122145705|-164354.23384097032
0.2|1.0|0.9|0.0|-164508.95604210044|-164508.47676887354|-164507.95965828665|-164507.44254769973|-164506.87498729947
0.4|1.0|0.9|0.0|-164491.8031055591|-164491.37428214558|-164490.92023382537|-164490.46618550515|-164489.9616873716
0.6|1.0|0.9|0.0|-164316.69077181493|-164316.43852274818|-164316.11059896133|-164315.8079000812|-164315.4547513877
0.8|1.0|0.9|0.0|-164283.98549328672|-164283.5440574198|-164283.03955928626|-164282.5602860594|-164282.04317547247
1.0|1.0|0.9|0.0|-164590.6898134492|-164590.48801419575|-164590.22315267564|-164589.97090360883|-164589.6682047287
1.2|1.0|0.9|0.0|-164237.40238296453|-164237.03662181768|-164236.6204108575|-164236.2168123506|-164235.76276403043
1.4|1.0|0.9|0.0|-164371.586330464|-164370.99354515702|-164370.32508513008|-164369.68185000974|-164368.9881650761
1.6|1.0|0.9|0.0|-164101.32668031135|-164100.82218217777|-164100.24200932417|-164099.71228628393|-164099.10688852367
1.8|1.0|0.9|0.0|-164125.53188335663|-164125.17873466315|-164124.7499112496|-164124.34631274274|-164123.89226442252
2.0|1.0|0.9|0.0|-164317.756518622|-164317.23940803506|-164316.68446008817|-164316.12951214123|-164315.52411438097
2.2|1.0|0.9|0.0|-164532.9678903729|-164532.17330581252|-164531.3282714388|-164530.47062461174|-164529.57514042463
2.4|1.0|0.9|0.0|-164711.47648509807|-164710.92153715115|-164710.2909144842|-164709.67290427058|-164709.01705669696
2.6|1.0|0.9|0.0|-164522.45364690333|-164521.9365363164|-164521.34375100947|-164520.78880306255|-164520.17079284892
2.8|1.0|0.9|0.0|-164612.91862054783|-164612.75465865445|-164612.52763449436|-164612.33844769423|-164612.08619862745
3.0|1.0|0.9|0.0|-164518.7540439173|-164517.58108575674|-164516.35767778286|-164515.14688226226|-164513.88563692835
3.2|1.0|0.9|0.0|-164469.3946877629|-164468.71361528258|-164467.96948053557|-164467.25057069524|-164466.45598613485
3.4|1.0|0.9|0.0|-164466.1333299096|-164465.56576950933|-164464.922534389|-164464.31713662876|-164463.6612890551
3.6|1.0|0.9|0.0|-164462.89541823318|-164462.27740801955|-164461.59633553925|-164460.94048796562|-164460.22157812526
3.8|1.0|0.9|0.0|-164427.91469297768|-164427.17055823066|-164426.35074876362|-164425.56877665658|-164424.73635473615
4.0|1.0|0.9|0.0|-164372.19287412503|-164371.8271129782|-164371.4361269247|-164371.04514087117|-164370.6037050043
4.2|1.0|0.9|0.0|-164419.50218660044|-164418.92201374684|-164418.27877862653|-164417.67338086624|-164416.9923083859
4.4|1.0|0.9|0.0|-164473.81664419273|-164473.6148449393|-164473.34998341918|-164473.11034680574|-164472.82026037894
4.6|1.0|0.9|0.0|-164933.01562970056|-164932.33455722022|-164931.60303492655|-164930.89673753956|-164930.11476543255
4.8|1.0|0.9|0.0|-164768.24653927708|-164767.69159133016|-164767.0988060232|-164766.50602071628|-164765.8753980493
5.0|1.0|0.9|0.0|-164653.9337146968|-164653.1012927764|-164652.21842104266|-164651.34816176226|-164650.42745266852
5.2|1.0|0.9|0.0|-164590.02641362703|-164589.67326493352|-164589.2570539733|-164588.8786803731|-164588.42463205292
