times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.88, 0.0)|(1.0, 0.9, 0.0)|(1.0, 0.92, 0.0)|(1.0, 0.94, 0.0)|(1.0, 0.96, 0.0)
0.0|1.0|0.92|0.0|-164405.13938986263|-164405.11416495597|-164405.0637151426|-164404.98804042256|-164404.9375906092
0.2|1.0|0.92|0.0|-164479.69677553454|-164479.29317702766|-164478.9148034275|-164478.4985924673|-164478.08238150712
0.4|1.0|0.92|0.0|-164332.93223061325|-164331.92323434612|-164330.914238079|-164329.85479199848|-164328.80795837133
0.6|1.0|0.92|0.0|-164250.4254206271|-164250.37497081378|-164250.3245210004|-164250.21100892036|-164250.1353342003
0.8|1.0|0.92|0.0|-163989.17029881116|-163988.2243648107|-163987.2784308103|-163986.28204699646|-163985.31088808936
1.0|1.0|0.92|0.0|-164065.3824113857|-164064.51215210534|-164063.6671177316|-164062.7716335445|-164061.87614935744
1.2|1.0|0.92|0.0|-164143.01206168858|-164142.39405147496|-164141.78865371467|-164141.10758123433|-164140.46434611405
1.4|1.0|0.92|0.0|-163990.27455489183|-163989.40429561146|-163988.54664878437|-163987.63855214394|-163986.76829286356
1.6|1.0|0.92|0.0|-164360.8284339979|-164359.59241357064|-164358.35639314342|-164357.0699229028|-164355.8086775689
1.8|1.0|0.92|0.0|-163995.6467715343|-163995.2305605741|-163994.82696206725|-163994.36030129372|-163993.9314778802
2.0|1.0|0.92|0.0|-164444.75494149054|-164443.69549541007|-164442.6738866896|-164441.57660324906|-164440.50454471522
2.2|1.0|0.92|0.0|-164404.90083454407|-164404.11886243703|-164403.34950278333|-164402.5296933163|-164401.72249630257
2.4|1.0|0.92|0.0|-164563.46475920355|-164562.61972482983|-164561.81252781613|-164560.95488098904|-164560.09723416198
2.6|1.0|0.92|0.0|-164573.20908832247|-164572.27576677536|-164571.36767013496|-164570.38389877448|-164569.43796477403
2.8|1.0|0.92|0.0|-164499.56428520646|-164498.44177685928|-164497.33188096542|-164496.1715352582|-164495.0364144577
3.0|1.0|0.92|0.0|-164366.8113645633|-164366.25641661635|-164365.70146866943|-164365.0834584558|-164364.51589805554
3.2|1.0|0.92|0.0|-164286.4010491305|-164285.8082638236|-164285.22809097|-164284.58485584968|-164283.9794580894
3.4|1.0|0.92|0.0|-164413.290627546|-164412.78612941242|-164412.2942437322|-164411.76452069194|-164411.2347976517
3.6|1.0|0.92|0.0|-164050.19960000474|-164049.72032677784|-164049.26627845762|-164048.7365554174|-164048.23205728384
3.8|1.0|0.92|0.0|-164225.9415248333|-164225.6136010465|-164225.31090216635|-164224.93252856616|-164224.57937987265
4.0|1.0|0.92|0.0|-164139.77324361983|-164139.01649641947|-164138.2849741258|-164137.50300201876|-164136.73364236508
4.2|1.0|0.92|0.0|-164210.55033848336|-164209.64224184293|-164208.7845950159|-164207.85127346878|-164206.930564375
4.4|1.0|0.92|0.0|-164002.6406687924|-164002.28752009888|-164001.95959631208|-164001.5433853519|-164001.1523992984
4.6|1.0|0.92|0.0|-164099.42863571752|-164099.075487024|-164098.7223383305|-164098.31873982368|-164097.94036622345
4.8|1.0|0.92|0.0|-164026.53749034257|-164026.14650428906|-164025.8059680489|-164025.37714463536|-164024.98615858186
5.0|1.0|0.92|0.0|-163922.72286005635|-163921.67602642922|-163920.6418052554|-163919.55713426822|-163918.49768818772
5.2|1.0|0.92|0.0|-164619.0246455371|-164618.5453723102|-164618.06609908334|-164617.53637604305|-164617.03187790953
5.4|1.0|0.92|0.0|-164531.17890802948|-164530.62396008256|-164530.06901213565|-164529.46361437533|-164528.87082906842
5.6|1.0|0.92|0.0|-164450.78632228213|-164450.29443660192|-164449.81516337502|-164449.27282788142|-164448.74310484118
5.8|1.0|0.92|0.0|-164363.77768627257|-164363.3993126724|-164363.02093907224|-164362.60472811206|-164362.20112960518
6.0|1.0|0.92|0.0|-164454.08285218137|-164453.8432155679|-164453.6161914078|-164453.32610498098|-164453.0738559142
6.2|1.0|0.92|0.0|-164091.41172253358|-164090.42795117313|-164089.46940471936|-164088.46040845223|-164087.4640246384
6.4|1.0|0.92|0.0|-164506.2400789523|-164505.83648044546|-164505.4328819386|-164505.00405852505|-164504.5626226582
6.6|1.0|0.92|0.0|-164345.44021833944|-164345.08706964593|-164344.70869604577|-164344.27987263224|-164343.87627412536
6.8|1.0|0.92|0.0|-164363.24900245442|-164362.58054242743|-164361.93730730712|-164361.2183974668|-164360.52471253314
7.0|1.0|0.92|0.0|-164373.16240964123|-164372.30476281416|-164371.49756580047|-164370.60208161338|-164369.7444347863
7.2|1.0|0.92|0.0|-164600.67484101196|-164599.96854362494|-164599.26224623798|-164598.5054990376|-164597.7865891973
7.4|1.0|0.92|0.0|-164384.12038974493|-164383.13661838448|-164382.20329683737|-164381.1816881169|-164380.1853043031
7.6|1.0|0.92|0.0|-164269.1120463449|-164268.26701197118|-164267.43459005078|-164266.55171831706|-164265.69407148997
