times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.44, 0.0)|(1.0, 0.46, 0.0)|(1.0, 0.48, 0.0)|(1.0, 0.5, 0.0)|(1.0, 0.52, 0.0)
0.0|1.0|0.48|0.0|-164412.4798725579|-164410.512329837|-164408.5573995694|-164406.55201948844|-164404.55925186086
0.2|1.0|0.48|0.0|-164116.86919119346|-164113.96832692542|-164111.0926875641|-164108.15398593605|-164105.2405092147
0.4|1.0|0.48|0.0|-164214.7055332749|-164212.11998034033|-164209.57226476583|-164206.97409937796|-164204.3507090834
0.6|1.0|0.48|0.0|-164436.2363366101|-164434.48320559593|-164432.71746212846|-164430.9264937543|-164429.13552538014
0.8|1.0|0.48|0.0|-164093.84621929037|-164091.5129154226|-164089.21744891486|-164086.84630768708|-164084.500391366
1.0|1.0|0.48|0.0|-163833.1972585822|-163830.87656716778|-163828.58110066006|-163826.23518433893|-163823.9018804712
1.2|1.0|0.48|0.0|-163803.60155053207|-163801.58355799783|-163799.57817791688|-163797.50973556924|-163795.45390567495
1.4|1.0|0.48|0.0|-163905.5101735129|-163903.45434361862|-163901.423738631|-163899.31745892335|-163897.2364041224
1.6|1.0|0.48|0.0|-164011.30848413665|-164009.60580293587|-164007.91573418843|-164006.20044053427|-164004.48514688015
1.8|1.0|0.48|0.0|-164273.12647219867|-164271.47424081122|-164269.80939697044|-164268.0941033163|-164266.41664702218
2.0|1.0|0.48|0.0|-164336.53471275364|-164335.37436704643|-164334.21402133923|-164333.01583827203|-164331.8176552048
2.2|1.0|0.48|0.0|-164178.44132241936|-164176.43594233843|-164174.45578716416|-164172.42518217658|-164170.4198020956
2.4|1.0|0.48|0.0|-164102.95123774468|-164101.13504446385|-164099.318851183|-164097.4522080888|-164095.6107899013
2.6|1.0|0.48|0.0|-163838.73715685113|-163836.55520242345|-163834.39847290245|-163832.17868111475|-163829.98411423372
2.8|1.0|0.48|0.0|-163904.8535181318|-163902.55805162404|-163900.26258511632|-163897.91666879522|-163895.57075247413
