A,B,C,Equation,RMSE
7.854973446045162e-09,87.78267523113755,-164635.7048934019,U = 0.0000*lambda^2 + 87.7827*lambda + -164635.7049,0.00713468101179795
6.756671438849412,93.4492703388969,-164669.01741037186,U = 6.7567*lambda^2 + 93.4493*lambda + -164669.0174,0.006324218790946291
4.504447604326376,88.95383164429222,-164757.3546108,U = 4.5044*lambda^2 + 88.9538*lambda + -164757.3546,0.008943795974782856
11.261119058295286,69.39552004481084,-164252.27276686218,U = 11.2611*lambda^2 + 69.3955*lambda + -164252.2728,0.014831607751298426
4.504447615046547,73.94501215699711,-164255.19820988685,U = 4.5044*lambda^2 + 73.9450*lambda + -164255.1982,0.015254589683797306
6.756671435198232,59.521770861698315,-164253.24384077266,U = 6.7567*lambda^2 + 59.5218*lambda + -164253.2438,0.012932707627451913
4.5044476232495745,70.41352521127556,-164232.79036116332,U = 4.5044*lambda^2 + 70.4135*lambda + -164232.7904,0.01198420120799155
2.252223801211625,47.12553102496895,-164276.96749242465,U = 2.2522*lambda^2 + 47.1255*lambda + -164276.9675,0.011036540153651799
-1.899576096250429e-08,85.5124336653389,-164153.58566171466,U = -0.0000*lambda^2 + 85.5124*lambda + -164153.5857,0.013347765992435515
4.504447612039417,68.26940815820126,-164233.97095114706,U = 4.5044*lambda^2 + 68.2694*lambda + -164233.9710,0.014831607747621399
6.756671434423133,61.413638863305096,-164550.3314203822,U = 6.7567*lambda^2 + 61.4136*lambda + -164550.3314,0.012932707638156406
2.252223844812593,55.82812377210939,-164587.56849617558,U = 2.2522*lambda^2 + 55.8281*lambda + -164587.5685,0.014521936745036709
9.008895275536469,52.918250610207906,-164408.15886991634,U = 9.0089*lambda^2 + 52.9183*lambda + -164408.1589,0.012932707629073805
-2.252223783582037,94.2600708854734,-164441.36241457998,U = -2.2522*lambda^2 + 94.2601*lambda + -164441.3624,0.015781774361875386
4.504447640508113,60.1974379842286,-164580.20703990755,U = 4.5044*lambda^2 + 60.1974*lambda + -164580.2070,0.012503879274034483
6.756671443741288,59.774019917531405,-164461.14379009913,U = 6.7567*lambda^2 + 59.7740*lambda + -164461.1438,0.00953411857011116
6.7566714308338085,42.74720792638254,-164563.97718255772,U = 6.7567*lambda^2 + 42.7472*lambda + -164563.9772,0.00953411854701071
11.261119071530327,57.91818748877267,-164655.8868382226,U = 11.2611*lambda^2 + 57.9182*lambda + -164655.8868,0.008201558901173312
2.252223792699634,52.80113503875327,-164394.90490876185,U = 2.2522*lambda^2 + 52.8011*lambda + -164394.9049,0.011036540146429718
6.756671423493999,51.323676206578966,-164413.7922681029,U = 6.7567*lambda^2 + 51.3237*lambda + -164413.7923,0.012932707629884754
3.4183059665009125e-08,99.13388320215745,-164714.40882475377,U = 0.0000*lambda^2 + 99.1339*lambda + -164714.4088,0.007134681020029756
11.261119072102463,69.01714642625302,-164409.31630920107,U = 11.2611*lambda^2 + 69.0171*lambda + -164409.3163,0.011440942272473166
6.7566714273083095,71.50360154386726,-164572.54568538815,U = 6.7567*lambda^2 + 71.5036*lambda + -164572.5457,0.012932707636210135
-7.895341753400632e-09,84.75568645002204,-164276.6192080727,U = -0.0000*lambda^2 + 84.7557*lambda + -164276.6192,0.014269362060639027
-2.2522238196891218,65.75592638546368,-164179.59755751002,U = -2.2522*lambda^2 + 65.7559*lambda + -164179.5976,0.00981597584895463
-4.504447613691896,69.96308044207399,-164576.81416296816,U = -4.5044*lambda^2 + 69.9631*lambda + -164576.8142,0.011440942268073082
2.2522237892357198,87.1070081256621,-164666.83233622386,U = 2.2522*lambda^2 + 87.1070*lambda + -164666.8323,0.007627294846848751
6.7566714369015575,70.62072979772347,-164658.5989266728,U = 6.7567*lambda^2 + 70.6207*lambda + -164658.5989,0.0072609683727350134
2.2522238116158593,69.70182248868514,-164903.98148610862,U = 2.2522*lambda^2 + 69.7018*lambda + -164903.9815,0.014521936734781478
2.2522237984955953,97.07084625159041,-164696.41256776836,U = 2.2522*lambda^2 + 97.0708*lambda + -164696.4126,0.018039398873325087
1.5886004525653796e-08,97.49426429186133,-164691.88728130382,U = 0.0000*lambda^2 + 97.4943*lambda + -164691.8873,0.013347765969335066
2.9173280583680755e-08,63.440640258661006,-164667.15426030004,U = 0.0000*lambda^2 + 63.4406*lambda + -164667.1543,0.013347765989135452
2.252223784653181,84.96289106304175,-164816.69905599125,U = 2.2522*lambda^2 + 84.9629*lambda + -164816.6991,0.011036540147189937
-4.504447629704464,101.9987119450816,-164295.76238103257,U = -4.5044*lambda^2 + 101.9987*lambda + -164295.7624,0.005393311911427291
1.9472922173950326e-09,67.9811234959343,-164604.29942938755,U = 0.0000*lambda^2 + 67.9811*lambda + -164604.2994,0.014269362054465173
-1.1122504452676541e-08,77.4404635176179,-164434.35923310072,U = -0.0000*lambda^2 + 77.4405*lambda + -164434.3592,0.014269362054465173
4.50444760124984,59.945188968849834,-164236.86750132864,U = 4.5044*lambda^2 + 59.9452*lambda + -164236.8675,0.00894379599729729
2.2522238001389807,59.73798436549259,-164268.06961353536,U = 2.2522*lambda^2 + 59.7380*lambda + -164268.0696,0.011036540144909282
2.0775498427358247e-08,73.15222934095073,-164159.38607769198,U = 0.0000*lambda^2 + 73.1522*lambda + -164159.3861,0.01008996266318718
4.504447604368413,43.92737322367611,-164125.79154699342,U = 4.5044*lambda^2 + 43.9274*lambda + -164125.7915,0.01198420120484108
4.504447644299177,42.918376904388424,-164191.81534694356,U = 4.5044*lambda^2 + 42.9184*lambda + -164191.8153,0.0089437959705614
2.252223826653603,79.79178514040541,-164361.95813964942,U = 2.2522*lambda^2 + 79.7918*lambda + -164361.9581,0.014521936739547991
2.2522237949201602,81.17915504897246,-164330.92613381037,U = 2.2522*lambda^2 + 81.1792*lambda + -164330.9261,0.0110365401557424
2.2522238140857205,78.530539822852,-164224.9724983411,U = 2.2522*lambda^2 + 78.5305*lambda + -164224.9725,0.014521936749803224
-4.5044475709373994,87.36826599543565,-164365.8926252783,U = -4.5044*lambda^2 + 87.3683*lambda + -164365.8926,0.014831607745075765
6.756671448344508,51.07142710770131,-164445.68124560404,U = 6.7567*lambda^2 + 51.0714*lambda + -164445.6812,0.01640311779914975
-2.2522238073523426,82.15211571039981,-164181.6143100462,U = -2.2522*lambda^2 + 82.1521*lambda + -164181.6143,0.009815975836347093
4.504447608694333,59.06231722529628,-164050.35146317063,U = 4.5044*lambda^2 + 59.0623*lambda + -164050.3515,0.011984201203615898
9.00889523766367,44.08953332185047,-163956.66615976323,U = 9.0089*lambda^2 + 44.0895*lambda + -163956.6662,0.0072609683658019
4.504447623961596,43.04450146429008,-163971.77354162722,U = 4.5044*lambda^2 + 43.0445*lambda + -163971.7735,0.015254589695897542
1.7822389060317276e-08,65.33250827426673,-164192.2594059157,U = 0.0000*lambda^2 + 65.3325*lambda + -164192.2594,0.01334776597373515
-4.504447632875272,92.03487381103332,-164059.89212173736,U = -4.5044*lambda^2 + 92.0349*lambda + -164059.8921,0.011440942272473166
4.504447602796484,56.035328431025846,-164122.83992851205,U = 4.5044*lambda^2 + 56.0353*lambda + -164122.8399,0.0186342633748489
2.25222379612153,63.900093972391915,-164024.43252257648,U = 2.2522*lambda^2 + 63.9001*lambda + -164024.4325,0.014521936736803635
4.5044476211989934,53.00833960599266,-164222.89076796317,U = 4.5044*lambda^2 + 53.0083*lambda + -164222.8908,0.018972656379472253
2.2522238484178976,69.82794697396457,-164187.49432105452,U = 2.2522*lambda^2 + 69.8279*lambda + -164187.4943,0.011036540144149062
4.504447643258795,67.13428731716704,-164302.61287040217,U = 4.5044*lambda^2 + 67.1343*lambda + -164302.6129,0.012503879265479146
4.5044476285066235,87.31421267910628,-164053.38225772322,U = 4.5044*lambda^2 + 87.3142*lambda + -164053.3823,0.012503879277557268
