times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.26, 0.0)|(1.0, 0.28, 0.0)|(1.0, 0.3, 0.0)|(1.0, 0.32, 0.0)|(1.0, 0.34, 0.0)
0.0|1.0|0.3|0.0|0|2.5502380650711736|5.10047613014234|7.650714195213514|10.200952260284687
0.2|1.0|0.3|0.0|0|3.2046442155569124|6.409288431113816|9.613932646670728|12.81857686222764
0.4|1.0|0.3|0.0|0|2.8215859896678035|5.6431719793356|8.464757969003402|11.286343958671207
0.6|1.0|0.3|0.0|0|2.8832068330358043|5.7664136660716006|8.649620499107405|11.532827332143208
0.8|1.0|0.3|0.0|0|3.10572654536227|6.2114530907245324|9.317179636086802|12.422906181449074
1.0|1.0|0.3|0.0|0|2.9655481355788678|5.9310962711577275|8.896644406736595|11.862192542315462
1.2|1.0|0.3|0.0|0|3.405362401332826|6.810724802665642|10.216087203998468|13.621449605331293
1.4|1.0|0.3|0.0|0|2.4891577553591944|4.9783155107183825|7.467473266077577|9.956631021436772
1.6|1.0|0.3|0.0|0|2.6668131697486412|5.3336263394972745|8.000439509245917|10.667252678994558
1.8|1.0|0.3|0.0|0|2.8750988273002465|5.750197654600485|8.625296481900731|11.500395309200979
2.0|1.0|0.3|0.0|0|1.7581759952823648|3.5163519905647247|5.274527985847089|7.032703981129454
2.2|1.0|0.3|0.0|0|2.3287994194874795|4.657598838974952|6.986398258462431|9.31519767794991
2.4|1.0|0.3|0.0|0|2.9462691001757073|5.892538200351407|8.838807300527113|11.785076400702822
2.6|1.0|0.3|0.0|0|1.7747523626300987|3.5495047252601926|5.324257087890292|7.0990094505203905
2.8|1.0|0.3|0.0|0|2.6179849571466933|5.2359699142933795|7.853954871440073|10.471939828586766
3.0|1.0|0.3|0.0|0|2.937620560029757|5.875241120059506|8.812861680089263|11.75048224011902
3.2|1.0|0.3|0.0|0|2.0205150251305914|4.041030050261177|6.061545075391768|8.082060100522359
3.4|1.0|0.3|0.0|0|2.7520373180857884|5.504074636171569|8.256111954257358|11.008149272343147
3.6|1.0|0.3|0.0|0|2.485193841456205|4.970387682912403|7.455581524368608|9.940775365824813
3.8|1.0|0.3|0.0|0|2.930233266173166|5.860466532346324|8.79069979851949|11.720933064692655
4.0|1.0|0.3|0.0|0|2.992214465293221|5.984428930586434|8.976643395879655|11.968857861172875
4.2|1.0|0.3|0.0|0|3.0269888011453467|6.0539776022906855|9.080966403436031|12.107955204581378
4.4|1.0|0.3|0.0|0|2.616903889883545|5.233807779767083|7.850711669650627|10.467615559534172
4.6|1.0|0.3|0.0|0|2.268259643401254|4.536519286802502|6.8047789302037565|9.073038573605011
4.8|1.0|0.3|0.0|0|2.3242949721298665|4.648589944259727|6.972884916389593|9.29717988851946
5.0|1.0|0.3|0.0|0|2.5432111265882873|5.0864222531765675|7.629633379764854|10.172844506353142
5.2|1.0|0.3|0.0|0|2.6320388337696228|5.2640776675392384|7.896116501308861|10.528155335078484
5.4|1.0|0.3|0.0|0|2.8459100066078853|5.691820013215763|8.537730019823648|11.383640026431532
5.6|1.0|0.3|0.0|0|2.7161819148907695|5.432363829781531|8.148545744672301|10.864727659563071
5.8|1.0|0.3|0.0|0|2.6304172326222783|5.26083446524455|7.891251697866828|10.521668930489106
6.0|1.0|0.3|0.0|0|2.400870582064965|4.801741164129924|7.202611746194888|9.603482328259854
6.2|1.0|0.3|0.0|0|2.631498300228852|5.262996600457697|7.894494900686549|10.525993200915401
6.4|1.0|0.3|0.0|0|2.562309984660826|5.124619969321645|7.686929953982471|10.249239938643298
6.6|1.0|0.3|0.0|0|2.918521702152796|5.837043404305584|8.755565106458379|11.674086808611175
6.8|1.0|0.3|0.0|0|2.5451930836471752|5.090386167294343|7.635579250941518|10.180772334588694
7.0|1.0|0.3|0.0|0|3.0078899428877075|6.015779885775407|9.023669828663115|12.031559771550821
7.2|1.0|0.3|0.0|0|2.7132990689901657|5.426598137980324|8.13989720697049|10.853196275960656
7.4|1.0|0.3|0.0|0|2.6284352763061203|5.2568705526122335|7.885305828918353|10.513741105224474
7.6|1.0|0.3|0.0|0|2.7525778520037445|5.505155704007481|8.257733556011226|11.01031140801497
7.8|1.0|0.3|0.0|0|2.697623590875303|5.395247181750598|8.0928707726259|10.790494363501205
8.0|1.0|0.3|0.0|0|2.8450091169966645|5.690018233993321|8.535027350989985|11.380036467986649
8.2|1.0|0.3|0.0|0|2.9639265340735466|5.927853068147084|8.89177960222063|11.855706136294177
8.4|1.0|0.3|0.0|0|2.7691542189283087|5.53830843785661|8.307462656784919|11.076616875713228
8.6|1.0|0.3|0.0|0|2.192044390272933|4.38408878054586|6.576133170818793|8.768177561091726
8.8|1.0|0.3|0.0|0|2.384654570418063|4.7693091408361195|7.153963711254182|9.538618281672244
9.0|1.0|0.3|0.0|0|2.4857343749282905|4.971468749856574|7.457203124784864|9.942937499713155
9.2|1.0|0.3|0.0|0|2.731857393221583|5.463714786443158|8.19557217966474|10.927429572886323
9.4|1.0|0.3|0.0|0|2.702128038955273|5.404256077910538|8.106384116865812|10.808512155821083
9.6|1.0|0.3|0.0|0|2.9423051858623537|5.884610371724699|8.826915557587053|11.769220743449408
9.8|1.0|0.3|0.0|0|2.3949247110041347|4.789849422008262|7.184774133012397|9.579698844016532
10.0|1.0|0.3|0.0|0|2.9064497831306677|5.812899566261327|8.719349349391996|11.625799132522664
10.2|1.0|0.3|0.0|0|2.755100342839144|5.51020068567828|8.265301028517424|11.020401371356568
10.4|1.0|0.3|0.0|0|2.3909607971075477|4.781921594215089|7.172882391322637|9.563843188430184
10.6|1.0|0.3|0.0|0|2.3251958620053506|4.650391724010694|6.975587586016045|9.300783448021395
10.8|1.0|0.3|0.0|0|2.506274655861782|5.012549311723558|7.51882396758534|10.025098623447121
11.0|1.0|0.3|0.0|0|2.9084317395614954|5.816863479122982|8.725295218684478|11.633726958245973
11.2|1.0|0.3|0.0|0|3.1015824539697525|6.203164907939496|9.304747361909248|12.406329815879001
11.4|1.0|0.3|0.0|0|2.830775062768373|5.661550125536738|8.492325188305113|11.323100251073486
11.6|1.0|0.3|0.0|0|2.7812261387833885|5.562452277566769|8.343678416350158|11.124904555133545
11.8|1.0|0.3|0.0|0|2.7136594247189376|5.427318849437867|8.140978274156804|10.854637698875742
12.0|1.0|0.3|0.0|0|2.769334397616915|5.538668795233822|8.308003192850737|11.077337590467653
12.2|1.0|0.3|0.0|0|2.2015938189049504|4.403187637809895|6.604781456714845|8.806375275619795
12.4|1.0|0.3|0.0|0|3.3725700228777744|6.745140045755539|10.117710068633313|13.490280091511089
12.6|1.0|0.3|0.0|0|2.603750902815375|5.207501805630743|7.811252708446117|10.415003611261493
12.8|1.0|0.3|0.0|0|2.876540250735127|5.753080501470246|8.629620752205373|11.5061610029405
13.0|1.0|0.3|0.0|0|2.5678954995865957|5.135790999173184|7.7036864987597795|10.271581998346376
13.2|1.0|0.3|0.0|0|2.5810484865668717|5.162096973133736|7.743145459700608|10.32419394626748
13.4|1.0|0.3|0.0|0|2.7091549768194114|5.418309953638816|8.127464930458228|10.836619907277639
13.6|1.0|0.3|0.0|0|2.5314995629264763|5.062999125852945|7.594498688779422|10.125998251705898
13.8|1.0|0.3|0.0|0|2.4837524180469357|4.967504836093864|7.451257254140801|9.935009672187736
14.0|1.0|0.3|0.0|0|2.7767216912814208|5.5534433825628335|8.330165073844254|11.106886765125676
14.2|1.0|0.3|0.0|0|2.834378620993814|5.66875724198762|8.503135862981434|11.337514483975248
14.4|1.0|0.3|0.0|0|2.834378620802893|5.668757241605778|8.503135862408671|11.337514483211564
14.6|1.0|0.3|0.0|0|2.145198135189714|4.290396270379422|6.435594405569136|8.58079254075885
14.8|1.0|0.3|0.0|0|2.4896982888440857|4.979396577688164|7.46909486653225|9.958793155376336
15.0|1.0|0.3|0.0|0|2.6824886471236846|5.364977294247362|8.047465941371046|10.729954588494731
15.2|1.0|0.3|0.0|0|2.780865783088377|5.561731566176747|8.342597349265125|11.123463132353502
15.4|1.0|0.3|0.0|0|2.4751038784458093|4.950207756891611|7.425311635337421|9.90041551378323
15.6|1.0|0.3|0.0|0|2.7044703517382755|5.408940703476544|8.113411055214819|10.817881406953095
15.8|1.0|0.3|0.0|0|2.7747397346294043|5.549479469258801|8.324219203888205|11.09895893851761
16.0|1.0|0.3|0.0|0|2.9891514411388225|5.978302882277637|8.96745432341646|11.956605764555281
16.2|1.0|0.3|0.0|0|2.8923959061171653|5.784791812234323|8.677187718351488|11.569583624468653
16.4|1.0|0.3|0.0|0|2.556904647276972|5.113809294553937|7.6707139418309085|10.22761858910788
16.6|1.0|0.3|0.0|0|2.7203260070265993|5.4406520140531915|8.16097802107979|10.88130402810639
16.8|1.0|0.3|0.0|0|3.3044627744186466|6.608925548837284|9.91338832325593|13.217851097674577
17.0|1.0|0.3|0.0|0|3.067889185573443|6.135778371146877|9.203667556720319|12.271556742293763
17.2|1.0|0.3|0.0|0|2.733298816416066|5.466597632832124|8.19989644924819|10.933195265664256
17.4|1.0|0.3|0.0|0|2.5659135428140893|5.131827085628172|7.697740628442261|10.26365417125635
