A,B,C,Equation,RMSE
4.504447617473139,148.9891095191124,-164299.09119603276,U = 4.5044*lambda^2 + 148.9891*lambda + -164299.0912,0.01606718218638787
-2.252223839665597,150.1332392336044,-164426.87892112706,U = -2.2522*lambda^2 + 150.1332*lambda + -164426.8789,0.009144805269355344
-2.243574855929228e-08,143.52971901680576,-164183.86899731038,U = -0.0000*lambda^2 + 143.5297*lambda + -164183.8690,0.014269362048291318
2.25222377573477,164.16909802542068,-164038.96557834023,U = 2.2522*lambda^2 + 164.1691*lambda + -164038.9656,0.014521936750958746
6.7566714188767945,162.18714105669642,-164529.2300282825,U = 6.7567*lambda^2 + 162.1871*lambda + -164529.2300,0.012932707648536523
9.008895214427483,164.53846272532246,-164384.3633892301,U = 9.0089*lambda^2 + 164.5385*lambda + -164384.3634,0.010786623811187094
-4.504447630514102,116.2507842136547,-164274.5240555873,U = -4.5044*lambda^2 + 116.2508*lambda + -164274.5241,0.011440942252672783
11.261119089967107,125.89931098386296,-164332.95290877897,U = 11.2611*lambda^2 + 125.8993*lambda + -164332.9529,0.01250387926581465
2.2522238036029654,153.44851266682963,-164158.27605048812,U = 2.2522*lambda^2 + 153.4485*lambda + -164158.2761,0.01452193674113683
-2.157783643366812e-08,142.6468472823035,-164059.36637053126,U = -0.0000*lambda^2 + 142.6468*lambda + -164059.3664,0.014269362052407222
-1.2313411884205294e-08,125.49391073425068,-163993.48538585962,U = -0.0000*lambda^2 + 125.4939*lambda + -163993.4854,0.010089962669007945
-5.396649697680761e-10,136.71899419734837,-164263.03136370072,U = -0.0000*lambda^2 + 136.7190*lambda + -164263.0314,0.007134681024145661
2.2522237970754744,147.0161614685785,-164379.53764017805,U = 2.2522*lambda^2 + 147.0162*lambda + -164379.5376,0.011036540147760102
9.008895213785365,124.80923470726702,-164494.00069921464,U = 9.0089*lambda^2 + 124.8092*lambda + -164494.0007,0.010786623811187092
4.504447594958482,130.32267859438434,-164201.97777232132,U = 4.5044*lambda^2 + 130.3227*lambda + -164201.9778,0.008943795999173493
4.504447582557069,137.51177700559492,-164189.51670983707,U = 4.5044*lambda^2 + 137.5118*lambda + -164189.5167,0.011984201196264806
