times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.1, 0.0)|(1.0, 0.12, 0.0)|(1.0, 0.14, 0.0)|(1.0, 0.16, 0.0)|(1.0, 0.18, 0.0)
0.0|1.0|0.14|0.0|-164465.43847163615|-164461.16284995415|-164456.83677845882|-164452.53593187014|-164448.2224728281
0.2|1.0|0.14|0.0|-164752.88865346086|-164748.86528084564|-164744.77884596377|-164740.71763598852|-164736.66903846664
0.4|1.0|0.14|0.0|-164648.93928376585|-164645.06726059073|-164641.15740005556|-164637.26015197375|-164633.36290389195
0.6|1.0|0.14|0.0|-164923.81509184066|-164919.91784375883|-164915.95753341034|-164912.04767287517|-164908.12519988668
0.8|1.0|0.14|0.0|-164656.6608937052|-164652.49878410329|-164648.31144959465|-164644.1493399927|-164639.98723039078
1.0|1.0|0.14|0.0|-164420.7575664486|-164416.8098685534|-164412.81172084488|-164408.83879804303|-164404.87848769454
1.2|1.0|0.14|0.0|-164481.34396772165|-164477.6611313466|-164473.92784515818|-164470.20717142313|-164466.4991101414
1.4|1.0|0.14|0.0|-164696.42728392273|-164692.35346149415|-164688.20396434556|-164684.07969210367|-164679.98064476842
1.6|1.0|0.14|0.0|-164398.74221354444|-164395.23595151614|-164391.6918521278|-164388.16036519286|-164384.6414907112
1.8|1.0|0.14|0.0|-164410.70087541614|-164406.81623978764|-164402.8811543458|-164398.94606890396|-164395.04882082215
2.0|1.0|0.14|0.0|-164550.6504680886|-164546.79105736682|-164542.8685843783|-164538.9713362965|-164535.086700668
2.2|1.0|0.14|0.0|-164570.84046102755|-164567.15762465252|-164563.43695091744|-164559.71627718236|-164556.02082835397
2.4|1.0|0.14|0.0|-164382.4459234686|-164378.17030178662|-164373.81900538458|-164369.49293388924|-164365.17947484722
2.6|1.0|0.14|0.0|-164615.07197906752|-164611.149506079|-164607.18919573052|-164603.24149783535|-164599.29379994018
2.8|1.0|0.14|0.0|-164763.43226769663|-164759.63591924155|-164755.78912097312|-164751.954935158|-164748.14597424952
3.0|1.0|0.14|0.0|-164518.06960043564|-164514.62640067402|-164511.13275109907|-164507.6769388841|-164504.22112666917
3.2|1.0|0.14|0.0|-164594.00131879977|-164590.34370733143|-164586.648258503|-164582.97803458132|-164579.29519820627
3.4|1.0|0.14|0.0|-165029.85544788188|-165026.21044886686|-165022.51500003846|-165018.8321636634|-165015.1619397417
3.6|1.0|0.14|0.0|-165009.93256506088|-165006.4263030326|-165002.8443662843|-164999.28765444265|-164995.7435550543
3.8|1.0|0.14|0.0|-165030.76707541628|-165026.8572148811|-165022.88429207928|-165018.9365941841|-165015.02673364893
