times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.8, 0.0)|(1.0, 0.82, 0.0)|(1.0, 0.84, 0.0)|(1.0, 0.86, 0.0)|(1.0, 0.88, 0.0)
0.0|1.0|0.84|0.0|-164128.69730593768|-164127.46128551045|-164126.17481526983|-164124.9135699359|-164123.67754950866
0.2|1.0|0.84|0.0|-163851.79089287526|-163850.97108340822|-163850.11343658116|-163849.2557897541|-163848.4233678337
0.4|1.0|0.84|0.0|-163797.63880384652|-163796.7054822994|-163795.70909848562|-163794.72532712517|-163793.76678067137
0.6|1.0|0.84|0.0|-163982.3341991334|-163981.19907833284|-163980.0008952656|-163978.8279371051|-163977.66759139788
0.8|1.0|0.84|0.0|-163724.2203415464|-163723.37530717268|-163722.46721053225|-163721.59695125185|-163720.7393044248
1.0|1.0|0.84|0.0|-163901.80797846848|-163900.98816900142|-163900.117909721|-163899.2728753473|-163898.42784097357
1.2|1.0|0.84|0.0|-163639.82444015075|-163639.1181427637|-163638.37400801675|-163637.62987326973|-163636.9109634294
1.4|1.0|0.84|0.0|-163831.23103202664|-163830.41122255957|-163829.52835082583|-163828.6833164521|-163827.82566962505
1.6|1.0|0.84|0.0|-163872.776453326|-163871.7800695122|-163870.73323588504|-163869.71162716456|-163868.70263089743
1.8|1.0|0.84|0.0|-163931.68285515558|-163930.48467208835|-163929.23603920775|-163928.00001878053|-163926.78922325996
2.0|1.0|0.84|0.0|-163940.473735133|-163939.6034758526|-163938.72060411886|-163937.83773238512|-163936.9674731047
2.2|1.0|0.84|0.0|-164004.50709633474|-164003.72512422776|-164002.917927214|-164002.08550529362|-164001.3035331866
2.4|1.0|0.84|0.0|-163880.30080434063|-163879.30442052684|-163878.24497444634|-163877.21075327252|-163876.2017570054
2.6|1.0|0.84|0.0|-163740.27607002985|-163739.12833677602|-163737.9049288021|-163736.71935818822|-163735.521175121
2.8|1.0|0.84|0.0|-164290.01165275316|-164289.17923083276|-164288.258521739|-164287.37565000527|-164286.50539072484
3.0|1.0|0.84|0.0|-164018.3285278089|-164017.45826852848|-164016.5375594347|-164015.62946279428|-164014.74659106054
3.2|1.0|0.84|0.0|-164167.55602473725|-164166.5722533768|-164165.52541974964|-164164.50381102916|-164163.49481476203
3.4|1.0|0.84|0.0|-164132.45556709424|-164131.43395837376|-164130.3492873866|-164129.28984130608|-164128.2682325856
3.6|1.0|0.84|0.0|-163804.11012208095|-163803.3659873339|-163802.57140277355|-163801.80204311985|-163801.04529591952
3.8|1.0|0.84|0.0|-164079.74903522717|-164079.29498690696|-164078.7904887734|-164078.29860309314|-164077.8319423196
4.0|1.0|0.84|0.0|-163993.36945897492|-163992.82712348131|-163992.23433817437|-163991.64155286743|-163991.0866049205
4.2|1.0|0.84|0.0|-164347.47291402295|-164346.880128716|-164346.21166868904|-164345.58104602207|-164344.97564826178
4.4|1.0|0.84|0.0|-164342.40722237946|-164341.77659971252|-164341.10813968556|-164340.46490456525|-164339.83428189828
4.6|1.0|0.84|0.0|-164394.249091389|-164393.46711928197|-164392.6094724549|-164391.76443808115|-164390.94462861415
4.8|1.0|0.84|0.0|-164345.7542082997|-164344.71998712592|-164343.62270368545|-164342.56325760492|-164341.50381152442
5.0|1.0|0.84|0.0|-164421.1388798081|-164419.76412239412|-164418.3389151668|-164416.93893284613|-164415.53895052552
5.2|1.0|0.84|0.0|-164165.36403897306|-164164.9856653729|-164164.55684195936|-164164.14063099914|-164163.72442003895
5.4|1.0|0.84|0.0|-164152.78630873005|-164152.35748531652|-164151.86559963628|-164151.4115513161|-164150.9701154492
5.6|1.0|0.84|0.0|-164255.18817672646|-164254.6332287795|-164254.01521856588|-164253.42243325894|-164252.84226040533
5.8|1.0|0.84|0.0|-164191.09762366748|-164190.31565156044|-164189.47061718671|-164188.6381952663|-164187.81838579927
6.0|1.0|0.84|0.0|-164215.9120751933|-164214.7138921261|-164213.47787169885|-164212.22923881825|-164211.01844329768
6.2|1.0|0.84|0.0|-164418.1275395809|-164417.44646710058|-164416.7149448069|-164415.9834225132|-164415.27712512625
6.4|1.0|0.84|0.0|-164242.60596626834|-164241.34472093443|-164240.0204133338|-164238.73394309322|-164237.4474728526
6.6|1.0|0.84|0.0|-164127.70601794278|-164126.40693524887|-164125.04479028823|-164123.6826453276|-164122.35833772697
6.8|1.0|0.84|0.0|-164417.31537386202|-164415.902779088|-164414.46495940734|-164413.0271397267|-164411.6145449527
