times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.56, 0.0)|(1.0, 0.58, 0.0)|(1.0, 0.6, 0.0)|(1.0, 0.62, 0.0)|(1.0, 0.64, 0.0)
0.0|1.0|0.6|0.0|-164396.31194137642|-164394.67232244232|-164392.95702878817|-164391.25434758738|-164389.51382902655
0.2|1.0|0.6|0.0|-164201.39342429812|-164199.58984347063|-164197.7484252831|-164195.9196195489|-164194.0151390947
0.4|1.0|0.6|0.0|-164078.41272125885|-164076.84877704477|-164075.23438301735|-164073.63260144327|-164071.98037005583
0.6|1.0|0.6|0.0|-164394.40453149268|-164392.84058727862|-164391.22619325118|-164389.63702413044|-164387.99740519637
0.8|1.0|0.6|0.0|-164429.03547762084|-164427.26973415335|-164425.4535408725|-164423.66257249832|-164421.79592940415
1.0|1.0|0.6|0.0|-164571.26086718854|-164569.86088486787|-164568.39784028052|-164566.9474081465|-164565.45913865248
1.2|1.0|0.6|0.0|-164411.1822223099|-164409.60566564248|-164408.00388406843|-164406.40210249432|-164404.7498711069
1.4|1.0|0.6|0.0|-164206.41335111746|-164205.15210578352|-164203.84041063624|-164202.54132794234|-164201.20440788835
1.6|1.0|0.6|0.0|-164385.70043002197|-164384.5779216748|-164383.40496351424|-164382.25723026038|-164381.03382228647
1.8|1.0|0.6|0.0|-164525.83171875274|-164524.46957379213|-164523.05697901812|-164521.64438424414|-164520.18133965676
2.0|1.0|0.6|0.0|-164527.68574939363|-164525.95784328613|-164524.1794873653|-164522.42635635115|-164520.59755061698
2.2|1.0|0.6|0.0|-164597.32552611796|-164595.88770643732|-164594.3994369433|-164592.91116744923|-164591.37244814186
2.4|1.0|0.6|0.0|-164883.8939760014|-164882.17868234724|-164880.42555133312|-164878.69764522562|-164876.90667685147
2.6|1.0|0.6|0.0|-164558.66027613197|-164557.1215568246|-164555.53238770386|-164553.95583103647|-164552.3288245557
2.8|1.0|0.6|0.0|-164457.61891877913|-164456.15587419178|-164454.62976733773|-164453.14149784372|-164451.57755362964
3.0|1.0|0.6|0.0|-164213.5808403041|-164212.6979685703|-164211.73942211657|-164210.81871302277|-164209.82232920898
3.2|1.0|0.6|0.0|-164522.52015553365|-164521.04449849296|-164519.50577918557|-164518.01750969156|-164516.44095302417
3.4|1.0|0.6|0.0|-164526.87555602135|-164524.87017594042|-164522.81434604613|-164520.7585161518|-164518.66484889752
3.6|1.0|0.6|0.0|-164545.36113710207|-164543.67106835463|-164541.9557747005|-164540.24048104638|-164538.46212512554
3.8|1.0|0.6|0.0|-164308.57891175788|-164307.16631698387|-164305.66543503653|-164304.20239044918|-164302.68889604846
4.0|1.0|0.6|0.0|-164459.8526771084|-164458.20044572096|-164456.48515206683|-164454.8076957727|-164453.0671772119
4.2|1.0|0.6|0.0|-164237.09823528465|-164235.63519069727|-164234.13430874993|-164232.64603925592|-164231.09470749518
4.4|1.0|0.6|0.0|-164176.19979618993|-164174.98900066936|-164173.7403677888|-164172.49173490822|-164171.18003976095
4.6|1.0|0.6|0.0|-164052.09377232697|-164050.7316273663|-164049.31903259232|-164047.931662725|-164046.46861813765
4.8|1.0|0.6|0.0|-164318.88469526704|-164317.71173710647|-164316.4631042259|-164315.239696252|-164313.9532260114
5.0|1.0|0.6|0.0|-164372.3614974253|-164370.81016566456|-164369.22099654382|-164367.6318274231|-164366.00482094233
5.2|1.0|0.6|0.0|-164525.53341765434|-164524.33523458714|-164523.07398925323|-164521.83796882597|-164520.55149858538
5.4|1.0|0.6|0.0|-164719.08829255032|-164718.0036215632|-164716.8558883093|-164715.74599241547|-164714.54780934824
5.6|1.0|0.6|0.0|-164293.21264965774|-164291.42168128354|-164289.58026309602|-164287.7640698152|-164285.89742672097
5.8|1.0|0.6|0.0|-164108.84950086556|-164106.66754643785|-164104.43514219683|-164102.24057531578|-164099.94510880808
6.0|1.0|0.6|0.0|-164186.0437667323|-164184.70684667834|-164183.319476811|-164181.9321069437|-164180.5068997164
6.2|1.0|0.6|0.0|-164362.64333838795|-164361.43254286738|-164360.17129753347|-164358.94788955958|-164357.64880686562
