times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.48, 0.0)|(1.0, 0.5, 0.0)|(1.0, 0.52, 0.0)|(1.0, 0.54, 0.0)|(1.0, 0.56, 0.0)
0.0|1.0|0.52|0.0|-164288.49199906786|-164286.54968125364|-164284.6073634394|-164282.62720826513|-164280.65966554423
0.2|1.0|0.52|0.0|-164270.36790361942|-164268.32468617847|-164266.31930609752|-164264.2508637499|-164262.19503385562
0.4|1.0|0.52|0.0|-164209.5380411644|-164207.07861276326|-164204.63179681546|-164202.1345310543|-164199.64987774644
0.6|1.0|0.52|0.0|-164318.85017425535|-164316.81956926774|-164314.8141891868|-164312.74574683918|-164310.7025293982
0.8|1.0|0.52|0.0|-164493.45697828342|-164491.6912348159|-164489.92549134843|-164488.10929806755|-164486.3183296934
1.0|1.0|0.52|0.0|-164148.49797186226|-164146.66916612806|-164144.8403603939|-164142.94849239304|-164141.10707420547
1.2|1.0|0.52|0.0|-164357.24312856488|-164355.4521601907|-164353.6864167232|-164351.857610989|-164350.04141770818
1.4|1.0|0.52|0.0|-164189.364110543|-164187.42179272877|-164185.4920873679|-164183.51193219362|-164181.55700192606
1.6|1.0|0.52|0.0|-164159.38430895572|-164157.870814555|-164156.36993260766|-164154.81860084692|-164153.27988153952
1.8|1.0|0.52|0.0|-164419.95586943283|-164418.51804975217|-164417.10545497818|-164415.64241039084|-164414.20459071014
2.0|1.0|0.52|0.0|-164281.1516937195|-164278.75532758504|-164276.3967988106|-164273.96259531614|-164271.56622918168
2.2|1.0|0.52|0.0|-164224.95060163995|-164223.0082838257|-164221.09119091817|-164219.12364819724|-164217.15610547634
2.4|1.0|0.52|0.0|-164306.98652989967|-164305.3216860589|-164303.68206712478|-164301.99199837734|-164300.31454208322
2.6|1.0|0.52|0.0|-164345.94556824985|-164344.07892515563|-164342.22489451477|-164340.32041406055|-164338.42854605967
2.8|1.0|0.52|0.0|-164037.02711594812|-164034.9334486938|-164032.85239389283|-164030.7208892785|-164028.60199711754
3.0|1.0|0.52|0.0|-164331.3261021653|-164329.23243491098|-164327.16399256335|-164325.032487949|-164322.92620824138
3.2|1.0|0.52|0.0|-164411.34742036927|-164409.50600218176|-164407.6898089009|-164405.8231658067|-164403.95652271248
3.4|1.0|0.52|0.0|-164534.65937666676|-164531.89724938545|-164529.1477345575|-164526.3477699162|-164523.56041772824
3.6|1.0|0.52|0.0|-164709.12549463016|-164706.95615265582|-164704.81203558817|-164702.61746870712|-164700.4481267328
3.8|1.0|0.52|0.0|-164721.20822492914|-164718.9505957814|-164716.7181915404|-164714.42272503264|-164712.13987097825
4.0|1.0|0.52|0.0|-164859.53575536585|-164857.26551376472|-164855.02049707036|-164852.7124181093|-164850.42956405488
4.2|1.0|0.52|0.0|-164620.4337118841|-164618.65535596327|-164616.91483740247|-164615.0860316683|-164613.30767574746
4.4|1.0|0.52|0.0|-164670.05986491716|-164668.19322182296|-164666.31396627543|-164664.38426091452|-164662.4797804603
4.6|1.0|0.52|0.0|-164532.6094339965|-164530.3139674888|-164528.04372588772|-164525.72303447328|-164523.40234305887
4.8|1.0|0.52|0.0|-164526.05095826014|-164523.8563913791|-164521.71227431143|-164519.46725761704|-164517.27269073605
5.0|1.0|0.52|0.0|-164306.52206910058|-164304.10047805947|-164301.67888701835|-164299.23207107052|-164296.78525512273
5.2|1.0|0.52|0.0|-164234.15181184022|-164232.0707570392|-164230.01492714495|-164227.92125989063|-164225.81498018297
5.4|1.0|0.52|0.0|-164069.33227160337|-164066.8602307489|-164064.4134148011|-164061.9035365866|-164059.41888327876
5.6|1.0|0.52|0.0|-164522.55325952562|-164520.59832925803|-164518.6560114438|-164516.67585626955|-164514.6957010953
5.8|1.0|0.52|0.0|-164278.6031870386|-164276.0680839174|-164273.5582057029|-164270.9852652217|-164268.43754964715
6.0|1.0|0.52|0.0|-164402.73728719554|-164400.89586900803|-164399.0544508205|-164397.17519527295|-164395.29593972542
6.2|1.0|0.52|0.0|-164198.3182646287|-164195.83361132088|-164193.3615704664|-164190.8516922519|-164188.3418140374
6.4|1.0|0.52|0.0|-163961.74000022575|-163959.2175095579|-163956.72024379676|-163954.1725282222|-163951.63742510104
6.6|1.0|0.52|0.0|-164195.28479870796|-164193.03978201357|-164190.8073777725|-164188.5119112648|-164186.25428211706
6.8|1.0|0.52|0.0|-163825.83366974533|-163823.68955267765|-163821.53282315665|-163819.3256438223|-163817.13107694124
7.0|1.0|0.52|0.0|-163617.37054819017|-163615.32733074925|-163613.27150085493|-163611.19044605398|-163609.10939125298
7.2|1.0|0.52|0.0|-163893.2931898921|-163891.62834605132|-163890.01395202393|-163888.29865836978|-163886.633814529
7.4|1.0|0.52|0.0|-164095.91752775272|-164093.83647295175|-164091.75541815077|-164089.62391353646|-164087.5176338288
7.6|1.0|0.52|0.0|-164059.69620345655|-164057.7538856423|-164055.81156782806|-164053.81880020048|-164051.85125747955
7.8|1.0|0.52|0.0|-164295.716107884|-164293.77379006974|-164291.86930961552|-164289.8765419879|-164287.92161172035
8.0|1.0|0.52|0.0|-164132.10736316774|-164130.50558159364|-164128.89118756625|-164127.22634372546|-164125.58672479136
8.2|1.0|0.52|0.0|-163827.3940692314|-163825.31301443046|-163823.24457208283|-163821.12567992182|-163819.04462512088
8.4|1.0|0.52|0.0|-163884.11891078542|-163881.7351571043|-163879.35140342318|-163876.91719992872|-163874.50822134092
8.6|1.0|0.52|0.0|-163826.40123811614|-163824.55981992863|-163822.74362664777|-163820.87698355358|-163819.02295291272
8.8|1.0|0.52|0.0|-163579.08065847488|-163577.6680637009|-163576.30591874025|-163574.88071151293|-163573.45550428558
9.0|1.0|0.52|0.0|-164009.43089362283|-164007.86694940875|-164006.32823010138|-164004.751673434|-164003.16250431322
9.2|1.0|0.52|0.0|-163707.79209458095|-163705.97590130015|-163704.1597080193|-163702.2930649251|-163700.45164673758
9.4|1.0|0.52|0.0|-163911.37465213548|-163909.05396072107|-163906.7584942133|-163904.39996543888|-163902.06666157112
9.6|1.0|0.52|0.0|-164025.32366858918|-164023.48225040166|-164021.65344466746|-164019.77418911993|-164017.90754602573
9.8|1.0|0.52|0.0|-163996.15106401558|-163994.5871198015|-163993.0357880408|-163991.42139401336|-163989.83222489263
10.0|1.0|0.52|0.0|-164069.76995415657|-164068.20600994249|-164066.61684082175|-164065.00244679436|-164063.4132776736
10.2|1.0|0.52|0.0|-163780.20656748937|-163778.46604892856|-163776.73814282106|-163774.95978690023|-163773.1688185261
10.4|1.0|0.52|0.0|-163945.3225666228|-163943.8090722221|-163942.3208027281|-163940.794695874|-163939.26858901998
10.6|1.0|0.52|0.0|-163717.36508496988|-163715.62456640907|-163713.92188520828|-163712.16875419414|-163710.40301072664
10.8|1.0|0.52|0.0|-163776.0382179039|-163774.24724952973|-163772.48150606223|-163770.65270032806|-163768.84911950055
11.0|1.0|0.52|0.0|-163737.6324862774|-163735.48836920972|-163733.3947019554|-163731.22535998106|-163729.05601800673
11.2|1.0|0.52|0.0|-163935.97592748984|-163934.18495911566|-163932.44444055486|-163930.62824727403|-163928.83727889982
11.4|1.0|0.52|0.0|-164210.81989909065|-164208.99109335648|-164207.18751252897|-164205.32086943477|-164203.4668387939
11.6|1.0|0.52|0.0|-164365.58731401613|-164363.02698598828|-164360.4918828671|-164357.90632993254|-164355.33338945135
11.8|1.0|0.52|0.0|-164222.0929938992|-164219.39392888462|-164216.69486387004|-164213.94534904207|-164211.19583421413
12.0|1.0|0.52|0.0|-164038.64486008036|-164036.3115562126|-164034.02870215822|-164031.67017338378|-164029.3242570627
12.2|1.0|0.52|0.0|-163795.09180966415|-163793.1116544899|-163791.15672422232|-163789.15134414137|-163787.14596406044
12.4|1.0|0.52|0.0|-163966.32688713187|-163964.1197077975|-163961.91252846317|-163959.66751176878|-163957.44771998108
12.6|1.0|0.52|0.0|-164314.4893585276|-164312.7740648735|-164311.10922103273|-164309.3434775652|-164307.62818391112
12.8|1.0|0.52|0.0|-163719.47435706688|-163717.26717773252|-163715.09783575815|-163712.84020661042|-163710.6078023694
13.0|1.0|0.52|0.0|-163831.81347895923|-163829.75764906494|-163827.73965653067|-163825.6586017297|-163823.59015938206
13.2|1.0|0.52|0.0|-163795.74176552752|-163793.6480982732|-163791.57965592554|-163789.44815131123|-163787.3418716036
13.4|1.0|0.52|0.0|-163912.22790378967|-163909.9198248286|-163907.66219568087|-163905.32889181311|-163903.0334253054
13.6|1.0|0.52|0.0|-164215.78933244606|-164213.91007689852|-164212.04343380433|-164210.10111599008|-164208.18402308252
13.8|1.0|0.52|0.0|-164552.72814112494|-164551.08852219084|-164549.47412816342|-164547.80928432263|-164546.14444048188
14.0|1.0|0.52|0.0|-164498.5881260723|-164496.44400900468|-164494.299891937|-164492.10532505598|-164489.94859553498
14.2|1.0|0.52|0.0|-164523.00056081716|-164521.12130526963|-164519.2420497221|-164517.31234436118|-164515.39525145362
14.4|1.0|0.52|0.0|-164653.43572652305|-164651.65737060222|-164649.90423958807|-164648.0880463072|-164646.29707793304
14.6|1.0|0.52|0.0|-164221.22488456045|-164219.30779165291|-164217.39069874532|-164215.42315602442|-164213.48083821018
14.8|1.0|0.52|0.0|-164536.66234257416|-164534.31642625306|-164531.97050993197|-164529.5741437975|-164527.20300256973
15.0|1.0|0.52|0.0|-164102.27941586316|-164100.31187314226|-164098.369555328|-164096.35156279374|-164094.38402007282
15.2|1.0|0.52|0.0|-164382.26326754034|-164380.10653801935|-164377.96242095166|-164375.76785407067|-164373.5985120963
15.4|1.0|0.52|0.0|-164340.20862231197|-164338.45549129782|-164336.714972737|-164334.93661681618|-164333.1708733487
15.6|1.0|0.52|0.0|-164309.3888227447|-164307.96361551736|-164306.55102074338|-164305.0753637027|-164303.62493156866
15.8|1.0|0.52|0.0|-164607.67745078375|-164605.99999448966|-164604.3477631022|-164602.6324694481|-164600.94240070062
16.0|1.0|0.52|0.0|-164556.73724806882|-164554.61835590785|-164552.4868512935|-164550.31750931917|-164548.16077979817
16.2|1.0|0.52|0.0|-164402.3774245498|-164400.37204446888|-164398.3540519346|-164396.28560958698|-164394.25500459937
16.4|1.0|0.52|0.0|-164521.15850061798|-164519.7585182973|-164518.35853597667|-164516.93332874932|-164515.508121522
16.6|1.0|0.52|0.0|-164670.9028688562|-164669.5785612556|-164668.27947856166|-164666.917333601|-164665.5930260004
16.8|1.0|0.52|0.0|-164427.0674430491|-164425.0494505148|-164423.03145798057|-164420.9630156329|-164418.94502309864
17.0|1.0|0.52|0.0|-164391.76518615265|-164389.96160532514|-164388.14541204428|-164386.27876895008|-164384.4121258559
17.2|1.0|0.52|0.0|-164129.53966877708|-164127.44600152277|-164125.39017162847|-164123.28389192084|-164121.1776122132
17.4|1.0|0.52|0.0|-164355.52742342756|-164353.47159353326|-164351.4283760923|-164349.32209638465|-164347.25365403702
17.6|1.0|0.52|0.0|-164531.04232409602|-164529.04955646844|-164527.05678884083|-164525.01357139988|-164522.9955788656
17.8|1.0|0.52|0.0|-164281.26140177785|-164279.10467225683|-164276.9605551892|-164274.76598830815|-164272.5966463338
18.0|1.0|0.52|0.0|-164325.79318812556|-164324.12834428478|-164322.50133780402|-164320.79865660323|-164319.13381276245
18.2|1.0|0.52|0.0|-164342.02747921794|-164339.88336215026|-164337.76446998928|-164335.59512801495|-164333.4257860406
18.4|1.0|0.52|0.0|-164655.48886607858|-164653.4330361843|-164651.40243119665|-164649.33398884904|-164647.25293404807
18.6|1.0|0.52|0.0|-164609.06643448042|-164606.79619287935|-164604.5637886383|-164602.2430972239|-164599.9602431695
18.8|1.0|0.52|0.0|-164588.10453703062|-164585.94780750963|-164583.8163028953|-164581.6343484676|-164579.4776189466
19.0|1.0|0.52|0.0|-164883.58552342936|-164881.49185617504|-164879.42341382743|-164877.27929675975|-164875.18562950543
19.2|1.0|0.52|0.0|-164328.528148637|-164326.5606059161|-164324.59306319518|-164322.5750706609|-164320.58230303333
19.4|1.0|0.52|0.0|-164490.71388236788|-164488.09049207333|-164485.49232668543|-164482.8437114842|-164480.195096283
19.6|1.0|0.52|0.0|-164355.01742983988|-164353.46609807917|-164351.9273787718|-164350.33820965103|-164348.77426543698
19.8|1.0|0.52|0.0|-164541.34120302007|-164539.04573651231|-164536.7881073646|-164534.4674159502|-164532.1593369891
20.0|1.0|0.52|0.0|-164420.8670487239|-164418.92473090967|-164417.02025045545|-164415.05270773452|-164413.1230023736
20.2|1.0|0.52|0.0|-164635.65163987127|-164633.77238432373|-164631.91835368285|-164629.97603586863|-164628.08416786775
20.4|1.0|0.52|0.0|-164422.79190426966|-164420.90003626878|-164419.03339317458|-164417.09107536034|-164415.19920735946
20.6|1.0|0.52|0.0|-164204.07890835882|-164202.17442790457|-164200.26994745035|-164198.3276296361|-164196.3979242752
20.8|1.0|0.52|0.0|-164140.75117663952|-164138.80885882527|-164136.87915346437|-164134.87377338344|-164132.90623066254
21.0|1.0|0.52|0.0|-164715.3142413042|-164712.85481290307|-164710.4206094086|-164707.93595610076|-164705.46391524628
21.2|1.0|0.52|0.0|-164326.96419053653|-164325.13538480233|-164323.33180397484|-164321.477773334|-164319.6489675998
21.4|1.0|0.52|0.0|-164226.76233311067|-164225.07226436323|-164223.40742052245|-164221.679514415|-164219.96422076086
21.6|1.0|0.52|0.0|-164290.44285153746|-164288.46269636322|-164286.4699287356|-164284.439323748|-164282.42133121373
21.8|1.0|0.52|0.0|-164442.03225508105|-164440.12777462683|-164438.2232941726|-164436.28097635836|-164434.33865854415
22.0|1.0|0.52|0.0|-164301.47154034922|-164299.63012216167|-164297.81392888085|-164295.92206087997|-164294.05541778577
22.2|1.0|0.52|0.0|-164470.23922528612|-164468.09510821846|-164465.9888285108|-164463.8068740831|-164461.6501445621
