times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.7, 0.0)|(1.0, 0.72, 0.0)|(1.0, 0.74, 0.0)|(1.0, 0.76, 0.0)|(1.0, 0.78, 0.0)
0.0|1.0|0.74|0.0|0|1.105211268038257|2.210422536076514|3.3156338041147713|4.420845072153028
0.2|1.0|0.74|0.0|0|0.8077375469676925|1.615475093935385|2.423212640903077|3.23095018787077
0.4|1.0|0.74|0.0|0|1.0772836927557374|2.154567385511475|3.231851078267212|4.30913477102295
0.6|1.0|0.74|0.0|0|0.787197266075528|1.574394532151056|2.361591798226584|3.148789064302112
0.8|1.0|0.74|0.0|0|0.45530956452596044|0.9106191290519209|1.3659286935778812|1.8212382581038418
1.0|1.0|0.74|0.0|0|0.8405299263430068|1.6810598526860137|2.5215897790290205|3.3621197053720273
1.2|1.0|0.74|0.0|0|0.6866579943365656|1.3733159886731312|2.059973983009697|2.7466319773462624
1.4|1.0|0.74|0.0|0|1.1733185159706054|2.346637031941211|3.5199555479118168|4.693274063882422
1.6|1.0|0.74|0.0|0|1.1176435432286245|2.235287086457249|3.3529306296858734|4.470574172914498
1.8|1.0|0.74|0.0|0|1.3524153542437136|2.7048307084874272|4.057246062731141|5.4096614169748545
2.0|1.0|0.74|0.0|0|0.6304424895340349|1.2608849790680698|1.8913274686021049|2.5217699581361397
2.2|1.0|0.74|0.0|0|0.8630521640210653|1.7261043280421307|2.589156492063196|3.4522086560842613
2.4|1.0|0.74|0.0|0|1.4129551293043199|2.8259102586086398|4.23886538791296|5.6518205172172795
2.6|1.0|0.74|0.0|0|1.0046719975490133|2.0093439950980265|3.01401599264704|4.018687990196053
2.8|1.0|0.74|0.0|0|1.6825012740882828|3.3650025481765655|5.047503822264848|6.730005096353131
3.0|1.0|0.74|0.0|0|1.6295289703866016|3.259057940773203|4.888586911159805|6.518115881546406
3.2|1.0|0.74|0.0|0|1.3695322545344255|2.739064509068851|4.108596763603276|5.478129018137702
3.4|1.0|0.74|0.0|0|1.442504306295888|2.885008612591776|4.327512918887663|5.770017225183552
3.6|1.0|0.74|0.0|0|1.4706120591767844|2.941224118353569|4.411836177530353|5.882448236707138
3.8|1.0|0.74|0.0|0|0.982149758239394|1.964299516478788|2.946449274718182|3.928599032957576
4.0|1.0|0.74|0.0|0|1.0118791135190994|2.023758227038199|3.0356373405572987|4.047516454076398
4.2|1.0|0.74|0.0|0|1.060166791458033|2.120333582916066|3.180500374374099|4.240667165832132
4.4|1.0|0.74|0.0|0|1.1172831881424654|2.234566376284931|3.3518495644273965|4.469132752569862
4.6|1.0|0.74|0.0|0|0.7724226782092598|1.5448453564185196|2.3172680346277796|3.089690712837039
4.8|1.0|0.74|0.0|0|0.7468374155391946|1.4936748310783892|2.2405122466175835|2.9873496621567783
5.0|1.0|0.74|0.0|0|0.7578282675461385|1.515656535092277|2.2734848026384156|3.031313070184554
5.2|1.0|0.74|0.0|0|0.9918793659983212|1.9837587319966423|2.9756380979949637|3.9675174639932846
5.4|1.0|0.74|0.0|0|1.0470138044992936|2.094027608998587|3.1410414134978812|4.188055217997174
5.6|1.0|0.74|0.0|0|0.9864740294456723|1.9729480588913446|2.9594220883370173|3.9458961177826892
5.8|1.0|0.74|0.0|0|1.3623251381097374|2.724650276219475|4.086975414329212|5.44930055243895
6.0|1.0|0.74|0.0|0|1.206110895042076|2.412221790084152|3.618332685126228|4.824443580168304
6.2|1.0|0.74|0.0|0|1.1203462120197956|2.240692424039591|3.3610386360593867|4.481384848079182
6.4|1.0|0.74|0.0|0|1.808625807938517|3.617251615877034|5.4258774238155505|7.234503231754068
6.6|1.0|0.74|0.0|0|1.070436932607555|2.14087386521511|3.2113107978226645|4.28174773043022
6.8|1.0|0.74|0.0|0|1.064310882789433|2.128621765578866|3.192932648368299|4.257243531157732
7.0|1.0|0.74|0.0|0|1.6846634087926955|3.369326817585391|5.053990226378087|6.738653635170782
7.2|1.0|0.74|0.0|0|0.9441322209715153|1.8882644419430306|2.832396662914546|3.776528883886061
7.4|1.0|0.74|0.0|0|1.5538542508985862|3.1077085017971724|4.661562752695758|6.215417003594345
7.6|1.0|0.74|0.0|0|0.8605296727234971|1.7210593454469942|2.5815890181704915|3.4421186908939885
7.8|1.0|0.74|0.0|0|1.021788898576052|2.043577797152104|3.0653666957281556|4.087155594304208
8.0|1.0|0.74|0.0|0|1.2740379649627733|2.5480759299255467|3.8221138948883198|5.096151859851093
8.2|1.0|0.74|0.0|0|1.200705556664617|2.401411113329234|3.6021166699938507|4.802822226658468
8.4|1.0|0.74|0.0|0|0.7576480896555593|1.5152961793111186|2.2729442689666777|3.030592358622237
8.6|1.0|0.74|0.0|0|1.3315147158614138|2.6630294317228276|3.9945441475842416|5.326058863445655
8.8|1.0|0.74|0.0|0|1.539079662401929|3.078159324803858|4.617238987205787|6.156318649607716
9.0|1.0|0.74|0.0|0|1.0933195264375546|2.186639052875109|3.2799585793126638|4.373278105750218
9.2|1.0|0.74|0.0|0|1.3342173851263954|2.668434770252791|4.002652155379186|5.336869540505582
9.4|1.0|0.74|0.0|0|1.0596262574853619|2.1192525149707238|3.1788787724560854|4.2385050299414475
9.6|1.0|0.74|0.0|0|1.2484527026925945|2.496905405385189|3.7453581080777836|4.993810810770378
9.8|1.0|0.74|0.0|0|0.7217926872277173|1.4435853744554346|2.165378061683152|2.887170748910869
10.0|1.0|0.74|0.0|0|0.981248870033888|1.962497740067776|2.9437466101016643|3.924995480135552
10.2|1.0|0.74|0.0|0|1.1659312224312464|2.3318624448624927|3.497793667293739|4.6637248897249854
10.4|1.0|0.74|0.0|0|1.1783634964219538|2.3567269928439076|3.5350904892658614|4.713453985687815
10.6|1.0|0.74|0.0|0|1.7733109395537774|3.5466218791075548|5.319932818661332|7.0932437582151096
10.8|1.0|0.74|0.0|0|0.7720623218687258|1.5441246437374516|2.3161869656061773|3.0882492874749032
11.0|1.0|0.74|0.0|0|0.43927373248152474|0.8785474649630495|1.3178211974445742|1.757094929926099
11.2|1.0|0.74|0.0|0|1.1884534603252552|2.3769069206505105|3.5653603809757657|4.753813841301021
11.4|1.0|0.74|0.0|0|1.0850313424901115|2.170062684980223|3.2550940274703346|4.340125369960446
11.6|1.0|0.74|0.0|0|1.014761960589095|2.02952392117819|3.044285881767285|4.05904784235638
11.8|1.0|0.74|0.0|0|0.9486366677872147|1.8972733355744293|2.845910003361644|3.7945466711488587
12.0|1.0|0.74|0.0|0|1.2893530858837778|2.5787061717675557|3.8680592576513333|5.157412343535111
12.2|1.0|0.74|0.0|0|1.1960209320142177|2.3920418640284353|3.588062796042653|4.784083728056871
12.4|1.0|0.74|0.0|0|1.1205263899674183|2.2410527799348365|3.361579169902255|4.482105559869673
12.6|1.0|0.74|0.0|0|1.128093860913651|2.256187721827302|3.3842815827409534|4.512375443654604
12.8|1.0|0.74|0.0|0|1.1814265217114017|2.3628530434228034|3.544279565134205|4.725706086845607
