times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.76, 0.0)|(1.0, 0.78, 0.0)|(1.0, 0.8, 0.0)|(1.0, 0.82, 0.0)|(1.0, 0.84, 0.0)
0.0|1.0|0.8|0.0|-164544.03529826665|-164543.12720162625|-164542.16865517249|-164541.2101087187|-164540.20111245156
0.2|1.0|0.8|0.0|-164185.120390031|-164184.19968093722|-164183.21590957677|-164182.25736312298|-164181.24836685584
0.4|1.0|0.8|0.0|-164736.8400002246|-164735.83100395746|-164734.77155787696|-164733.7247242498|-164732.61482835596
0.6|1.0|0.8|0.0|-164736.28505227767|-164735.38956809058|-164734.41840918348|-164733.45986272968|-164732.45086646255
0.8|1.0|0.8|0.0|-164623.15541938055|-164622.29777255346|-164621.37706345972|-164620.48157927263|-164619.54825772552
1.0|1.0|0.8|0.0|-164618.4182509647|-164617.44709205758|-164616.41287088374|-164615.4038746166|-164614.3318160828
1.2|1.0|0.8|0.0|-164885.27559416747|-164884.38010998035|-164883.4215635266|-164882.4882419795|-164881.4918581657
1.4|1.0|0.8|0.0|-164650.2299137379|-164649.62451597763|-164648.95605595064|-164648.300208377|-164647.59391099
1.6|1.0|0.8|0.0|-164705.36955188744|-164704.43623034036|-164703.4524589799|-164702.46868761943|-164701.4344664456
1.8|1.0|0.8|0.0|-164740.4147349101|-164739.49402581636|-164738.52286690922|-164737.5769329088|-164736.56793664166
2.0|1.0|0.8|0.0|-164714.17634186376|-164713.44481957008|-164712.67545991638|-164711.90610026268|-164711.09890324896
2.2|1.0|0.8|0.0|-164816.4932893506|-164815.68609233687|-164814.8284455098|-164813.97079868277|-164813.07531449568
2.4|1.0|0.8|0.0|-164704.7021299397|-164703.60484649916|-164702.4571132453|-164701.32199244478|-164700.1364218309
2.6|1.0|0.8|0.0|-164793.46857654105|-164792.5226425406|-164791.5262587268|-164790.54248736633|-164789.50826619254
2.8|1.0|0.8|0.0|-164866.0183502994|-164864.9967415789|-164863.92468304507|-164862.89046187123|-164861.76795352407
3.0|1.0|0.8|0.0|-164999.61510687615|-164998.98448420918|-164998.3412490889|-164997.6980139686|-164997.00432903494
3.2|1.0|0.8|0.0|-164695.81474862946|-164694.4778285755|-164693.09045870815|-164691.72831374756|-164690.31571897358
3.4|1.0|0.8|0.0|-164891.7791702141|-164890.21522600003|-164888.58821951927|-164886.98643794522|-164885.32159410443
3.6|1.0|0.8|0.0|-164568.02687409893|-164567.434088792|-164566.80346612504|-164566.16023100473|-164565.47915852442
3.8|1.0|0.8|0.0|-164544.03679012676|-164543.2800429264|-164542.46023345937|-164541.65303644564|-164540.80800207192
4.0|1.0|0.8|0.0|-164762.74879690062|-164761.79025044682|-164760.7812541797|-164759.7974828192|-164758.75064919208
4.2|1.0|0.8|0.0|-164477.8320822343|-164477.113172394|-164476.31858783358|-164475.5744530866|-164474.74203116618
4.4|1.0|0.8|0.0|-164340.63027074115|-164339.60866202065|-164338.5239910335|-164337.46454495302|-164336.35464905915
4.6|1.0|0.8|0.0|-164631.0833412188|-164630.06173249832|-164628.98967396448|-164627.93022788398|-164626.82033199014
4.8|1.0|0.8|0.0|-164809.2427873328|-164808.3346906924|-164807.3761442386|-164806.43021023815|-164805.43382642436
5.0|1.0|0.8|0.0|-164794.340767893|-164793.44528370592|-164792.49934970547|-164791.55341570504|-164790.55703189125
5.2|1.0|0.8|0.0|-164550.10414269287|-164548.8933471723|-164547.60687693174|-164546.33301914448|-164545.03393645052
5.4|1.0|0.8|0.0|-164571.78965128757|-164571.28515315405|-164570.74281766047|-164570.20048216687|-164569.63292176658
5.6|1.0|0.8|0.0|-164669.55057573656|-164669.09652741635|-164668.5920292828|-164668.10014360255|-164667.55780810898
5.8|1.0|0.8|0.0|-164582.39644904563|-164581.92978827207|-164581.40006523184|-164580.8829546449|-164580.32800669802
6.0|1.0|0.8|0.0|-164610.97656093727|-164610.18197637692|-164609.3369420032|-164608.51713253613|-164607.63426080238
6.2|1.0|0.8|0.0|-164655.18996636104|-164654.33231953398|-164653.39899798686|-164652.51612625315|-164651.55757979935
6.4|1.0|0.8|0.0|-164387.06182082274|-164386.06543700895|-164385.00599092845|-164383.97176975463|-164382.8744863141
6.6|1.0|0.8|0.0|-164500.2964269022|-164499.38833026175|-164498.41717135464|-164497.48384980753|-164496.4748535404
6.8|1.0|0.8|0.0|-164359.7056794418|-164358.58317109462|-164357.38498802736|-164356.22464232016|-164355.00123434624
7.0|1.0|0.8|0.0|-164783.39132548508|-164782.495841298|-164781.5372948442|-164780.6039732971|-164779.59497702995
7.2|1.0|0.8|0.0|-164646.14853751386|-164645.27827823345|-164644.34495668634|-164643.42424759257|-164642.4657011388
7.4|1.0|0.8|0.0|-164460.8499038693|-164459.86613250888|-164458.83191133503|-164457.8229150679|-164456.76346898742
7.6|1.0|0.8|0.0|-164683.58582983978|-164682.72818301272|-164681.80747391898|-164680.9119897319|-164679.9534432781
7.8|1.0|0.8|0.0|-164513.46994447708|-164512.81409690346|-164512.10779951647|-164511.41411458282|-164510.68259228911
8.0|1.0|0.8|0.0|-164309.4862942712|-164308.363785924|-164307.1782153101|-164305.99264469623|-164304.76923672232
8.2|1.0|0.8|0.0|-164686.62387402033|-164685.5265905798|-164684.39146977925|-164683.2815738854|-164682.09600327155
8.4|1.0|0.8|0.0|-164447.85750973292|-164446.9746379992|-164446.0413164521|-164445.12060735832|-164444.1494484512
8.6|1.0|0.8|0.0|-164427.4280928312|-164426.7848577109|-164426.09117277723|-164425.42271275027|-164424.67857800328
8.8|1.0|0.8|0.0|-164551.9193501132|-164551.30133989957|-164550.6581047793|-164549.9896447523|-164549.2833473653
9.0|1.0|0.8|0.0|-164358.62962045954|-164357.57017437904|-164356.43505357852|-164355.31254523134|-164354.1521995241
9.2|1.0|0.8|0.0|-164549.3299149484|-164548.2956937746|-164547.1984103341|-164546.1389642536|-164544.99123099973
9.4|1.0|0.8|0.0|-164536.61335681603|-164535.91967188238|-164535.18814958868|-164534.4818522017|-164533.6872676413
9.6|1.0|0.8|0.0|-164253.5450099482|-164252.6495257611|-164251.716204214|-164250.7828826669|-164249.79911130646
9.8|1.0|0.8|0.0|-164520.17227353915|-164519.54165087218|-164518.84796593853|-164518.16689345823|-164517.43537116452
10.0|1.0|0.8|0.0|-164256.88354241665|-164256.36643182975|-164255.78625897615|-164255.21869857586|-164254.6133008156
10.2|1.0|0.8|0.0|-164513.77399202972|-164513.04246973604|-164512.27311008237|-164511.52897533536|-164510.72177832163
10.4|1.0|0.8|0.0|-164460.17106533807|-164459.22513133762|-164458.22874752383|-164457.24497616338|-164456.21075498956
10.6|1.0|0.8|0.0|-164445.94421797144|-164444.82170962426|-164443.6487514637|-164442.4884057565|-164441.2649977826
10.8|1.0|0.8|0.0|-164407.9050587004|-164406.9465122466|-164405.92490352612|-164404.92851971232|-164403.84384872517
11.0|1.0|0.8|0.0|-164403.8534857288|-164402.6174653015|-164401.34360751425|-164400.09497463368|-164398.7832794864
11.2|1.0|0.8|0.0|-164361.26736805937|-164360.35927141894|-164359.3755000585|-164358.44217851138|-164357.43318224425
11.4|1.0|0.8|0.0|-164492.87189296575|-164491.74938461857|-164490.56381400468|-164489.3782433908|-164488.14222296354
11.6|1.0|0.8|0.0|-164787.66124527986|-164786.37477503926|-164785.01263007862|-164783.67571002466|-164782.28834015736
11.8|1.0|0.8|0.0|-164762.20131644825|-164761.10403300775|-164759.95629975386|-164758.82117895337|-164757.6103834328
12.0|1.0|0.8|0.0|-164997.2469968778|-164995.55692813036|-164993.81640956955|-164992.08850346206|-164990.31014754123
12.2|1.0|0.8|0.0|-164843.47596576615|-164841.83634683202|-164840.13366563123|-164838.45620933714|-164836.71569077633
12.4|1.0|0.8|0.0|-164711.41827056595|-164710.44711165884|-164709.42550293836|-164708.4291191246|-164707.36967304407
12.6|1.0|0.8|0.0|-164619.1833992963|-164617.7708045223|-164616.33298484166|-164614.86994025428|-164613.3942832136
12.8|1.0|0.8|0.0|-164906.9869720438|-164906.0788754034|-164905.10771649625|-164904.14917004248|-164903.14017377535
13.0|1.0|0.8|0.0|-164895.22135270445|-164894.18713153066|-164893.0772356368|-164891.9925646496|-164890.84483139575
13.2|1.0|0.8|0.0|-164880.0485713374|-164879.0521875236|-164878.0305788031|-164877.00897008265|-164875.92429909547
13.4|1.0|0.8|0.0|-164683.35572064787|-164682.2710496607|-164681.1359288602|-164680.00080805965|-164678.8152374458
13.6|1.0|0.8|0.0|-165062.64696315528|-165061.76409142153|-165060.83076987442|-165059.92267323402|-165058.96412678025
13.8|1.0|0.8|0.0|-164690.20121604833|-164689.69671791478|-164689.14176996786|-164688.58682202094|-164688.00664916734
14.0|1.0|0.8|0.0|-164771.90468877976|-164771.18577893943|-164770.39119437904|-164769.63444717872|-164768.8020252583
14.2|1.0|0.8|0.0|-164452.9814712886|-164451.77067576806|-164450.4968179808|-164449.23557264687|-164447.93648995293
14.4|1.0|0.8|0.0|-164525.09947948222|-164524.34273228186|-164523.51031036148|-164522.7157258011|-164521.84546652072
14.6|1.0|0.8|0.0|-164428.63943634392|-164427.52954045008|-164426.36919474287|-164425.23407394232|-164424.04850332846
14.8|1.0|0.8|0.0|-164274.54048144544|-164273.48103536494|-164272.3459145644|-164271.23601867055|-164270.0504480567
15.0|1.0|0.8|0.0|-164503.6456963522|-164502.85111179185|-164501.9934649648|-164501.16104304438|-164500.2655588573
15.2|1.0|0.8|0.0|-164481.92078942727|-164481.08836750692|-164480.20549577317|-164479.3226240394|-164478.40191494563
15.4|1.0|0.8|0.0|-164453.16704270136|-164452.01930944747|-164450.80851392692|-164449.622943313|-164448.37431043244
15.6|1.0|0.8|0.0|-164145.01340891726|-164144.3827862503|-164143.70171377|-164143.02064128968|-164142.28911899598
15.8|1.0|0.8|0.0|-164430.5606146548|-164429.84170481446|-164429.05973270742|-164428.27776060038|-164427.45795113337
16.0|1.0|0.8|0.0|-164339.168840438|-164338.2355188909|-164337.26435998382|-164336.30581353002|-164335.28420480955
16.2|1.0|0.8|0.0|-164277.3239201464|-164276.22663670586|-164275.078903452|-164273.95639510482|-164272.78343694427
16.4|1.0|0.8|0.0|-164573.03207409132|-164571.7329913974|-164570.39607134342|-164569.0591512895|-164567.67178142216
16.6|1.0|0.8|0.0|-164555.20486064692|-164553.981452673|-164552.70759488575|-164551.44634955184|-164550.13465440457
16.8|1.0|0.8|0.0|-164582.10722361947|-164580.63156657878|-164579.10545972473|-164577.6171902307|-164576.04063356327
17.0|1.0|0.8|0.0|-164599.74486742582|-164598.86199569207|-164597.95389905164|-164597.04580241122|-164596.08725595742
17.2|1.0|0.8|0.0|-164015.0441430733|-164014.26217096625|-164013.42974904584|-164012.62255203215|-164011.75229275174
17.4|1.0|0.8|0.0|-164073.42476703716|-164072.2518088766|-164071.0284009027|-164069.81760538212|-164068.56897250155
17.6|1.0|0.8|0.0|-164417.6548219198|-164416.22961469248|-164414.7539576518|-164413.29091306444|-164411.77741866373
17.8|1.0|0.8|0.0|-164473.24768120996|-164472.9702072365|-164472.65489590302|-164472.33958456953|-164471.98643587602
18.0|1.0|0.8|0.0|-164258.8644575693|-164257.80501148882|-164256.6825031416|-164255.57260724777|-164254.41226154056
18.2|1.0|0.8|0.0|-164259.09478221476|-164258.47677200113|-164257.8083119741|-164257.1524644005|-164256.43355456018
18.4|1.0|0.8|0.0|-164561.10130656106|-164560.3823967207|-164559.6004246137|-164558.81845250668|-164558.01125549295
18.6|1.0|0.8|0.0|-164384.19681930245|-164383.13737322195|-164382.05270223477|-164380.98064370095|-164379.8455229004
18.8|1.0|0.8|0.0|-164519.89503808774|-164518.93649163394|-164517.9274953668|-164516.94372400636|-164515.88427792586
19.0|1.0|0.8|0.0|-163896.1291646215|-163895.0444936343|-163893.89676038045|-163892.76163957993|-163891.5634565127
19.2|1.0|0.8|0.0|-163922.8716965139|-163921.57261381997|-163920.235693766|-163918.89877371205|-163917.51140384475
19.4|1.0|0.8|0.0|-164388.53734595422|-164387.5661870471|-164386.5445783266|-164385.52296960613|-164384.45091107232
19.6|1.0|0.8|0.0|-164164.64582547164|-164163.7629537379|-164162.81701973744|-164161.8963106437|-164160.91253928322
19.8|1.0|0.8|0.0|-164406.0229574775|-164404.9382864903|-164403.80316568978|-164402.66804488926|-164401.48247427534
20.0|1.0|0.8|0.0|-164295.6387658527|-164294.60454467888|-164293.53248614504|-164292.48565251788|-164291.35053171738
20.2|1.0|0.8|0.0|-164379.5453982872|-164378.58685183345|-164377.5526306596|-164376.54363439247|-164375.484188312
20.4|1.0|0.8|0.0|-164383.05964160006|-164382.3281193064|-164381.52092229266|-164380.75156263896|-164379.9191407186
20.6|1.0|0.8|0.0|-164442.1363730409|-164441.15260168046|-164440.14360541332|-164439.12199669285|-164438.0751630657
20.8|1.0|0.8|0.0|-164333.3161256302|-164332.5215410698|-164331.6765066961|-164330.84408477572|-164329.96121304197
21.0|1.0|0.8|0.0|-164178.97753411825|-164177.5144895309|-164175.98838267685|-164174.4875007295|-164172.92355651542
21.2|1.0|0.8|0.0|-164085.5192548747|-164084.01837292733|-164082.45442871327|-164080.91570940588|-164079.32654028514
