times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.52, 0.0)|(1.0, 0.54, 0.0)|(1.0, 0.56, 0.0)|(1.0, 0.58, 0.0)|(1.0, 0.6, 0.0)
0.0|1.0|0.56|0.0|-164473.0352889552|-164470.8154971675|-164468.59570537982|-164466.4137509521|-164464.16873425772
0.2|1.0|0.56|0.0|-164251.5738988059|-164249.37933192484|-164247.22260240384|-164245.06587288284|-164242.85869354848
0.4|1.0|0.56|0.0|-164311.92421983194|-164309.5656910575|-164307.21977473644|-164304.899083322|-164302.49010473423
0.6|1.0|0.56|0.0|-164464.58292910832|-164462.53971166737|-164460.52171913307|-164458.5037265988|-164456.46050915786
0.8|1.0|0.56|0.0|-164141.87101513776|-164139.55032372335|-164137.2548572156|-164134.95939070787|-164132.63869929343
1.0|1.0|0.56|0.0|-164249.56971898946|-164247.60217626856|-164245.67247090762|-164243.7553780001|-164241.8004477325
1.2|1.0|0.56|0.0|-164092.58575628474|-164090.61821356384|-164088.70112065625|-164086.7840277487|-164084.80387257444
1.4|1.0|0.56|0.0|-164179.68735904535|-164178.0981899246|-164176.50902080385|-164174.95768904313|-164173.34329501571
1.6|1.0|0.56|0.0|-164211.79260198324|-164210.36739475591|-164208.9547999819|-164207.54220520792|-164206.09177307392
1.8|1.0|0.56|0.0|-163881.84998128394|-163879.93288837638|-163878.0410203755|-163876.16176482796|-163874.2068345604
2.0|1.0|0.56|0.0|-163895.54643167072|-163893.2257402563|-163890.93027374856|-163888.64741969417|-163886.3141158264
2.2|1.0|0.56|0.0|-164138.79020677076|-164136.96140103656|-164135.15782020905|-164133.3668518349|-164131.51282119405
2.4|1.0|0.56|0.0|-164172.35890171843|-164170.30307182416|-164168.27246683656|-164166.25447430226|-164164.19864440797
2.6|1.0|0.56|0.0|-164087.55276546557|-164085.81224690477|-164084.09695325064|-164082.4068845032|-164080.6411410357
2.8|1.0|0.56|0.0|-164118.91100873493|-164116.76689166724|-164114.64799950627|-164112.55433225195|-164110.39760273095
3.0|1.0|0.56|0.0|-164513.80956069852|-164511.93030515098|-164510.07627451012|-164508.24746877592|-164506.3429883217
3.2|1.0|0.56|0.0|-164455.43912664466|-164453.40852165702|-164451.39052912276|-164449.3851490418|-164447.31670669417
3.4|1.0|0.56|0.0|-164753.0650051656|-164751.47583604485|-164749.9118918308|-164748.34794761674|-164746.73355358932
3.6|1.0|0.56|0.0|-164420.2305313093|-164418.35127576176|-164416.50985757422|-164414.68105184007|-164412.78918383917
3.8|1.0|0.56|0.0|-164356.77579597037|-164355.237076663|-164353.7235822623|-164352.22270031495|-164350.6713685542
4.0|1.0|0.56|0.0|-164123.5982648571|-164121.8325213896|-164120.07939037544|-164118.35148426797|-164116.57312834714
4.2|1.0|0.56|0.0|-164177.37776589548|-164175.39761072124|-164173.4300680003|-164171.47513773272|-164169.48237010514
4.4|1.0|0.56|0.0|-164090.88156089516|-164088.81311854752|-164086.74467619992|-164084.70145875897|-164082.58256659794
4.6|1.0|0.56|0.0|-164174.72642275717|-164172.84716720963|-164170.99313656878|-164169.15171838124|-164167.24723792702
