A,B,C,Equation,RMSE
13.513342846292938,228.3935121856921,-165086.4982836009,U = 13.5133*lambda^2 + 228.3935*lambda + -165086.4983,0.009144805264767936
11.26111902885971,197.15967238077428,-164736.16245909705,U = 11.2611*lambda^2 + 197.1597*lambda + -164736.1625,0.005393311916094287
15.765566668805064,182.56526208634023,-164537.9839421627,U = 15.7656*lambda^2 + 182.5653*lambda + -164537.9839,0.009438295831385689
13.513342859621508,197.4930015015707,-164734.72307931026,U = 13.5133*lambda^2 + 197.4930*lambda + -164734.7231,0.009144805268896602
24.774461927019875,185.79044657968916,-164952.41187209074,U = 24.7745*lambda^2 + 185.7904*lambda + -164952.4119,0.008841577822367776
20.270014304995378,209.97032141085947,-164940.6474236684,U = 20.2700*lambda^2 + 209.9703*lambda + -164940.6474,0.013947213037578203
20.27001430675182,212.61893661200884,-165103.9185872034,U = 20.2700*lambda^2 + 212.6189*lambda + -165103.9186,0.00894379600034612
13.513342896012313,186.01566895790165,-164843.5248470725,U = 13.5133*lambda^2 + 186.0157*lambda + -164843.5248,0.0044718979834044974
13.513342850302138,205.56497164061875,-164397.8731665329,U = 13.5133*lambda^2 + 205.5650*lambda + -164397.8732,0.012648437583219256
18.017790469690926,197.65516161802225,-164189.08547470035,U = 18.0178*lambda^2 + 197.6552*lambda + -164189.0855,0.006741639890450862
18.017790468142994,198.6641578862036,-164328.14701710932,U = 18.0178*lambda^2 + 198.6642*lambda + -164328.1470,0.012648437589852636
13.513342859857646,187.7814124308934,-164246.62707531394,U = 13.5133*lambda^2 + 187.7814*lambda + -164246.6271,0.007627294836398546
13.51334286719944,192.19577109796228,-164337.71619293853,U = 13.5133*lambda^2 + 192.1958*lambda + -164337.7162,0.007627294839423604
20.270014271403465,193.82638114204747,-164714.51477421596,U = 20.2700*lambda^2 + 193.8264*lambda + -164714.5148,0.004044983941737711
13.513342866994298,178.19594789261464,-164573.78134763913,U = 13.5133*lambda^2 + 178.1959*lambda + -164573.7813,0.0026966559564914785
20.270014320984384,189.41202246560715,-164548.69209863222,U = 20.2700*lambda^2 + 189.4120*lambda + -164548.6921,0.013483279765345073
27.026685696569448,210.59193518784014,-164773.17107477694,U = 27.0267*lambda^2 + 210.5919*lambda + -164773.1711,0.010268559948683958
11.261119057700029,196.27680064327433,-164513.90200080996,U = 11.2611*lambda^2 + 196.2768*lambda + -164513.9020,0.0064663538048055445
20.270014284768653,196.4749963415088,-164734.05831810652,U = 20.2700*lambda^2 + 196.4750*lambda + -164734.0583,0.008943795978300736
18.017790499773643,175.8356173367647,-164557.7908419802,U = 18.0178*lambda^2 + 175.8356*lambda + -164557.7908,0.007627294842998675
18.0177904624275,191.09668588350178,-164188.9658457162,U = 18.0178*lambda^2 + 191.0967*lambda + -164188.9658,0.007627294851798846
15.765566653861168,201.98844023022684,-164466.72912147848,U = 15.7656*lambda^2 + 201.9884*lambda + -164466.7291,0.014269362058581075
11.26111905600557,207.88025771433604,-164414.8566233848,U = 11.2611*lambda^2 + 207.8803*lambda + -164414.8566,0.005393311914538621
15.765566737962454,194.42096821466112,-164774.42720116198,U = 15.7656*lambda^2 + 194.4210*lambda + -164774.4272,0.0050449813366867605
27.026685733748927,192.17775330718723,-164536.74799755024,U = 27.0267*lambda^2 + 192.1778*lambda + -164536.7480,0.006466353821673231
15.765566705137736,222.29449009918608,-164284.43914426104,U = 15.7656*lambda^2 + 222.2945*lambda + -164284.4391,0.009438295845386675
13.513342854235358,225.99714604977635,-164311.16467893738,U = 13.5133*lambda^2 + 225.9971*lambda + -164311.1647,0.007627294833373489
11.261119081503248,220.87108465158963,-164515.81050257653,U = 11.2611*lambda^2 + 220.8711*lambda + -164515.8105,0.006466353823619504
15.7655666854456,224.06023356961668,-164499.9595741231,U = 15.7656*lambda^2 + 224.0602*lambda + -164499.9596,0.014269362052407222
20.27001430217757,202.0244758069166,-164340.6162154621,U = 20.2700*lambda^2 + 202.0245*lambda + -164340.6162,0.00404498393551505
