times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.34, 0.0)|(1.0, 0.36, 0.0)|(1.0, 0.38, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.42, 0.0)
0.0|1.0|0.38|0.0|-164136.37508533345|-164133.65079541216|-164130.96434285093|-164128.2274404763|-164125.4905381017
0.2|1.0|0.38|0.0|-164228.98833020325|-164226.0370161219|-164223.07308958718|-164220.0587132391|-164217.05694934438
0.4|1.0|0.38|0.0|-164171.53091078627|-164168.80662086498|-164166.1075558504|-164163.3454285691|-164160.6085261945
0.6|1.0|0.38|0.0|-164358.78800551352|-164356.08894049894|-164353.377263031|-164350.62774820306|-164347.9034582818
0.8|1.0|0.38|0.0|-164439.04104611097|-164436.43026826973|-164433.8447153352|-164431.19610013394|-164428.5727098394
1.0|1.0|0.38|0.0|-164401.8687931696|-164399.69945119525|-164397.5679465809|-164395.34815479323|-164393.16620036555
1.2|1.0|0.38|0.0|-164171.70164418736|-164169.02780407944|-164166.35396397152|-164163.65489895694|-164160.95583394234
1.4|1.0|0.38|0.0|-164292.65670971788|-164289.4783714764|-164286.32525814162|-164283.12169499343|-164279.94335675193
1.6|1.0|0.38|0.0|-164123.9903712126|-164121.50571790477|-164119.05890195697|-164116.5364112891|-164114.03914552796
1.8|1.0|0.38|0.0|-164488.05996472572|-164485.62576123123|-164483.20417019012|-164480.7321293356|-164478.28531338784
2.0|1.0|0.38|0.0|-164283.2967847636|-164280.79951900244|-164278.3148656946|-164275.7923750268|-164273.28249681226
2.2|1.0|0.38|0.0|-164130.95576177785|-164127.96661033644|-164125.00268380175|-164121.96308254698|-164118.96131865226
2.4|1.0|0.38|0.0|-164252.6154866879|-164249.67678505986|-164246.7633083385|-164243.79938180378|-164240.82284281577
2.6|1.0|0.38|0.0|-164308.17334364713|-164305.82742732603|-164303.49412345828|-164301.08514487048|-164298.72661609604
2.8|1.0|0.38|0.0|-163706.84561471854|-163704.297899144|-163701.80063338284|-163699.2150804483|-163696.66736487378
3.0|1.0|0.38|0.0|-164424.9494636253|-164422.36391069074|-164419.8035826629|-164417.19280482168|-164414.58202698044
3.2|1.0|0.38|0.0|-164422.32959740236|-164420.0341308946|-164417.76388929356|-164415.44319787915|-164413.1477313714
3.4|1.0|0.38|0.0|-164443.11492050535|-164440.61765474422|-164438.1330014364|-164435.5978983152|-164433.07540764735
3.6|1.0|0.38|0.0|-164386.6169096628|-164383.96829446158|-164381.344904167|-164378.65845160576|-164375.99722395118
3.8|1.0|0.38|0.0|-164356.37224655537|-164353.73624380748|-164351.12546596624|-164348.4642383117|-164345.8030106571
4.0|1.0|0.38|0.0|-164475.90046685108|-164473.1131146631|-164470.3383749285|-164467.51318538052|-164464.70060828584
4.2|1.0|0.38|0.0|-164320.76609712167|-164318.49585552057|-164316.2382263729|-164313.91753495843|-164311.60945599736
4.4|1.0|0.38|0.0|-164556.560769748|-164553.58423075994|-164550.62030422522|-164547.60592787716|-164544.60416398244
4.6|1.0|0.38|0.0|-164335.65062058414|-164332.5479570627|-164329.45790599458|-164326.33001756648|-164323.20212913834
4.8|1.0|0.38|0.0|-164445.66494972483|-164443.3947081238|-164441.1244665227|-164438.81638756164|-164436.53353350723
5.0|1.0|0.38|0.0|-164310.72801538653|-164307.70102658513|-164304.67403778373|-164301.6092116223|-164298.54438546087
5.2|1.0|0.38|0.0|-164323.8531415639|-164320.95227729587|-164318.0640254812|-164315.12532385316|-164312.19923467847
5.4|1.0|0.38|0.0|-164276.35335634797|-164274.24707664034|-164272.15340938602|-164270.0219047717|-164267.90301261074
5.6|1.0|0.38|0.0|-164342.19036277867|-164339.08769925722|-164335.99764818914|-164332.85714730766|-164329.7418713329
5.8|1.0|0.38|0.0|-163798.62103584205|-163795.7958462941|-163793.00849410612|-163790.1706921048|-163787.3455025568
6.0|1.0|0.38|0.0|-164030.80008416664|-164028.0505693387|-164025.30105451075|-164022.50108986942|-164019.72635013482
6.2|1.0|0.38|0.0|-164060.80568874296|-164057.9552742883|-164055.11747228698|-164052.21660801896|-164049.3409686576
6.4|1.0|0.38|0.0|-163792.04881711415|-163789.18579020616|-163786.33537575149|-163783.4471239368|-163780.57148457546
6.6|1.0|0.38|0.0|-163939.91722006307|-163937.30644222186|-163934.708276834|-163932.05966163272|-163929.41104643152
6.8|1.0|0.38|0.0|-163806.29488871733|-163803.07871311583|-163799.87514996767|-163796.62113700615|-163793.36712404463
7.0|1.0|0.38|0.0|-164006.7728184095|-164003.9476288615|-164001.13505176688|-163998.28463731223|-163995.43422285756
7.2|1.0|0.38|0.0|-164097.70500808192|-164094.64018192046|-164091.58796821238|-164088.46007978424|-164085.35741626282
7.4|1.0|0.38|0.0|-164167.21593556282|-164164.5294830016|-164161.84303044033|-164159.10612806573|-164156.3944505978
7.6|1.0|0.38|0.0|-164086.81042856307|-164084.47712469532|-164082.1438208276|-164079.77267959982|-164077.41415082538
7.8|1.0|0.38|0.0|-163858.4043217008|-163855.90705593964|-163853.40979017847|-163850.84946215065|-163848.3143590294
8.0|1.0|0.38|0.0|-163654.6883765047|-163652.1154360235|-163649.56772044898|-163646.95694260777|-163644.35877721987
8.2|1.0|0.38|0.0|-164180.57649360626|-164177.49905499147|-164174.44684128338|-164171.34417776193|-164168.24151424048
8.4|1.0|0.38|0.0|-164056.7852640819|-164054.2753858674|-164051.8033450129|-164049.28085434507|-164046.75836367722
8.6|1.0|0.38|0.0|-164193.31507147884|-164190.3763698508|-164187.5007304895|-164184.5494164081|-164181.61071478008
8.8|1.0|0.38|0.0|-164494.46147995835|-164491.68674022373|-164488.9120004891|-164486.0868109411|-164483.28684629983
9.0|1.0|0.38|0.0|-164248.5438647504|-164246.04659898923|-164243.5619456814|-164241.0268425602|-164238.50435189236
9.2|1.0|0.38|0.0|-164179.0996966647|-164176.48891882348|-164173.87814098224|-164171.24213823435|-164168.60613548648
9.4|1.0|0.38|0.0|-164141.17332371903|-164138.63822059787|-164136.11572993002|-164133.5301769955|-164130.96984896762
9.6|1.0|0.38|0.0|-164113.1448990693|-164110.39538424136|-164107.6710943201|-164104.89635458545|-164102.12161485082
9.8|1.0|0.38|0.0|-164118.11701296695|-164115.83415891256|-164113.55130485818|-164111.20538853708|-164108.90992202933
10.0|1.0|0.38|0.0|-164339.03553170522|-164336.85357727754|-164334.6590103965|-164332.4392186088|-164330.2194268211
10.2|1.0|0.38|0.0|-164332.17744520117|-164329.65495453333|-164327.17030122553|-164324.59736074432|-164322.06225762315
10.4|1.0|0.38|0.0|-163733.6282470822|-163730.5129711074|-163727.41030758596|-163724.25719425114|-163721.1166933697
10.6|1.0|0.38|0.0|-163894.4846988725|-163891.7477964979|-163889.04873148332|-163886.286604202|-163883.5497018274
10.8|1.0|0.38|0.0|-164181.24501417056|-164179.11350955625|-164177.00722984862|-164174.85050032762|-164172.70638325994
11.0|1.0|0.38|0.0|-164090.6354521419|-164087.8733248606|-164085.12381003264|-164082.34907029802|-164079.5491056567
11.2|1.0|0.38|0.0|-164150.81696079677|-164147.46204820854|-164144.10713562032|-164140.7269981254|-164137.33424817715
11.4|1.0|0.38|0.0|-163869.1446044555|-163866.2185152808|-163863.31765101277|-163860.34111202473|-163857.4024103967
11.6|1.0|0.38|0.0|-163594.68374988122|-163591.85856033323|-163589.03337078524|-163586.1577314239|-163583.30731696924
11.8|1.0|0.38|0.0|-164016.8351982565|-164013.48028566828|-164010.16321044005|-164006.77046049185|-164003.4155479036
12.0|1.0|0.38|0.0|-163983.6966300552|-163980.49306690702|-163977.30211621223|-163974.03549079737|-163970.80670274253
12.2|1.0|0.38|0.0|-163937.97385007286|-163934.97208617814|-163931.9955471901|-163928.96855838867|-163925.94156958727
12.4|1.0|0.38|0.0|-163750.3458296483|-163747.0161419667|-163743.68645428517|-163740.3189292436|-163736.96401665537
12.6|1.0|0.38|0.0|-163938.69856696628|-163935.54545363146|-163932.43017765667|-163929.26445186854|-163926.08611362707
12.8|1.0|0.38|0.0|-164102.58000853017|-164099.66653180876|-164096.80350490077|-164093.8521908194|-164090.93871409804
