times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.94, 0.0)|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
130.6|1.0|0.98|0.0|-164016.06050353195|-164015.94699145193|-164015.84609182522|-164015.71996729184
130.8|1.0|0.98|0.0|-164327.0247527094|-164326.91124062933|-164326.81034100265|-164326.65899156258
131.0|1.0|0.98|0.0|-164214.84704331055|-164214.43083235036|-164214.0272338435|-164213.5731855233
131.2|1.0|0.98|0.0|-164250.31418839318|-164249.935814793|-164249.59527855285|-164249.17906759266
131.4|1.0|0.98|0.0|-164148.54430239907|-164148.0650291722|-164147.5857559453|-164147.06864535838
131.6|1.0|0.98|0.0|-164062.5380521027|-164061.8948169824|-164061.2768067688|-164060.5705093818
131.8|1.0|0.98|0.0|-164227.93776519314|-164227.3828172462|-164226.85309420596|-164226.24769644567
132.0|1.0|0.98|0.0|-163816.31990964856|-163815.7145118883|-163815.10911412802|-163814.45326655437
132.2|1.0|0.98|0.0|-164118.79257652606|-164118.7799640727|-164118.79257652606|-164118.72951425935
132.4|1.0|0.98|0.0|-163945.28305593852|-163945.27044348518|-163945.27044348518|-163945.23260612515
132.6|1.0|0.98|0.0|-163916.98036567247|-163916.5767671656|-163916.2236184721|-163915.79479505858
132.8|1.0|0.98|0.0|-163917.02252281955|-163916.4297375126|-163915.87478956566|-163915.24416689872
133.0|1.0|0.98|0.0|-163963.80894733034|-163963.20354957003|-163962.62337671645|-163961.98014159614
133.2|1.0|0.98|0.0|-164144.1731420636|-164143.61819411666|-164143.05063371643|-164142.44523595614
133.4|1.0|0.98|0.0|-164034.52042425424|-164034.2303378274|-164033.9654763073|-164033.63755252046
133.6|1.0|0.98|0.0|-163980.84182284254|-163980.17336281555|-163979.49229033524|-163978.77338049488
133.8|1.0|0.98|0.0|-164241.9367274599|-164241.4826791397|-164241.02863081946|-164240.5241326859
134.0|1.0|0.98|0.0|-163915.57125752064|-163915.05414693372|-163914.52442389348|-163913.94425103988
134.2|1.0|0.98|0.0|-164031.62952259503|-164031.1376369148|-164030.64575123458|-164030.11602819432
134.4|1.0|0.98|0.0|-163931.75242549367|-163931.1218028267|-163930.50379261308|-163929.83533258608
134.6|1.0|0.98|0.0|-163870.72421037997|-163870.47196131316|-163870.23232469973|-163869.94223827292
134.8|1.0|0.98|0.0|-164034.1250559918|-164033.53227068487|-164032.9647102846|-164032.33408761764
135.0|1.0|0.98|0.0|-164246.86683853663|-164245.89567962952|-164244.94974562907|-164243.95336181528
135.2|1.0|0.98|0.0|-164266.22385113162|-164265.8328650781|-164265.45449147793|-164265.0256680644
135.4|1.0|0.98|0.0|-164146.01708434607|-164145.20988733237|-164144.42791522533|-164143.59549330492
135.6|1.0|0.98|0.0|-163943.4232463583|-163942.4268625445|-163941.46831609073|-163940.44670737025
135.8|1.0|0.98|0.0|-164228.88088392082|-164228.18719898717|-164227.49351405352|-164226.73676685314
136.0|1.0|0.98|0.0|-164172.69171844155|-164172.0358708679|-164171.40524820093|-164170.72417572062
136.2|1.0|0.98|0.0|-164156.93828694685|-164156.30766427988|-164155.70226651963|-164155.04641894597
136.4|1.0|0.98|0.0|-164289.9492198622|-164289.3690470086|-164288.788874155|-164288.15825148803
136.6|1.0|0.98|0.0|-163735.88756058784|-163734.9668514941|-163734.05875485367|-163733.08759594656
136.8|1.0|0.98|0.0|-163924.77406052998|-163924.09298804967|-163923.41191556933|-163922.66778082235
137.0|1.0|0.98|0.0|-163822.5375137623|-163822.02040317544|-163821.50329258852|-163820.94834464157
137.2|1.0|0.98|0.0|-163865.16760604887|-163864.10815996837|-163863.07393879455|-163861.9892678074
137.4|1.0|0.98|0.0|-164057.68820284345|-164056.88100582975|-164056.0990337227|-164055.26661180233
137.6|1.0|0.98|0.0|-163935.36433108637|-163934.70848351275|-163934.07786084578|-163933.39678836547
137.8|1.0|0.98|0.0|-163831.0076572009|-163830.2635224539|-163829.53200016022|-163828.73741559984
138.0|1.0|0.98|0.0|-163908.92868063107|-163908.24760815076|-163907.5917605771|-163906.87285073678
138.2|1.0|0.98|0.0|-163960.55145214847|-163959.8577672148|-163959.16408228115|-163958.43255998747
138.4|1.0|0.98|0.0|-163572.59368718293|-163571.52162864912|-163570.47479502196|-163569.36489912812
138.6|1.0|0.98|0.0|-163783.97840514814|-163783.60003154798|-163783.24688285447|-163782.83067189425
138.8|1.0|0.98|0.0|-163914.23484172183|-163913.73034358825|-163913.2258454547|-163912.67089750775
139.0|1.0|0.98|0.0|-163960.35435593|-163959.62283363633|-163958.94176115602|-163958.197626409
139.2|1.0|0.98|0.0|-163978.57435989598|-163978.2590485625|-163977.95634968235|-163977.59058853553
139.4|1.0|0.98|0.0|-164021.1287774625|-164020.49815479552|-164019.90536948858|-164019.2369094616
139.6|1.0|0.98|0.0|-164138.81716372372|-164138.13609124342|-164137.48024366976|-164136.7487213761
139.8|1.0|0.98|0.0|-163946.41684968973|-163945.87451419616|-163945.34479115592|-163944.76461830232
140.0|1.0|0.98|0.0|-164286.09080096424|-164285.23315413718|-164284.4007322168|-164283.50524802972
140.2|1.0|0.98|0.0|-164283.63053324606|-164282.96207321907|-164282.31883809878|-164281.6251531651
140.4|1.0|0.98|0.0|-163900.67861250753|-163900.249789094|-163899.82096568047|-163899.3416924536
140.6|1.0|0.98|0.0|-164367.75645215457|-164367.5420404478|-164367.3402411944|-164367.0879921276
140.8|1.0|0.98|0.0|-164043.34065068333|-164042.89921481645|-164042.4703914029|-164041.99111817605
141.0|1.0|0.98|0.0|-163836.2885412841|-163835.83449296388|-163835.393057097|-163834.9011714168
141.2|1.0|0.98|0.0|-164201.5523852913|-164200.9722124377|-164200.4046520374|-164199.7866418238
141.4|1.0|0.98|0.0|-164080.30887134143|-164079.8295981145|-164079.37554979435|-164078.85843920743
141.6|1.0|0.98|0.0|-164110.78226518954|-164110.13903006923|-164109.5210198556|-164108.85255982864
141.8|1.0|0.98|0.0|-164501.7860962056|-164500.96628673855|-164500.17170217817|-164499.3140553511
142.0|1.0|0.98|0.0|-164505.09017573867|-164504.25775381827|-164503.43794435123|-164502.56768507083
142.2|1.0|0.98|0.0|-164155.66844452012|-164155.34052073333|-164154.98737203982|-164154.62161089297
142.4|1.0|0.98|0.0|-164087.48552176834|-164086.86751155474|-164086.26211379445|-164085.59365376746
142.6|1.0|0.98|0.0|-164225.08738769914|-164224.8351386324|-164224.5828895656|-164224.30541559213
142.8|1.0|0.98|0.0|-164530.1762493807|-164529.79787578052|-164529.4699519937|-164529.06635348685
143.0|1.0|0.98|0.0|-164153.92812084657|-164153.41101025965|-164152.93173703275|-164152.37678908586
143.2|1.0|0.98|0.0|-163934.059731391|-163933.05073512386|-163932.05435131007|-163930.99490522957
143.4|1.0|0.98|0.0|-163722.1609402156|-163721.42941792193|-163720.69789562823|-163719.92853597456
143.6|1.0|0.98|0.0|-164153.75909348344|-164153.12847081647|-164152.49784814953|-164151.82938812254
143.8|1.0|0.98|0.0|-163687.8603897862|-163687.3811165593|-163686.95229314576|-163686.43518255884
144.0|1.0|0.98|0.0|-163621.68951043297|-163621.31113683278|-163620.92015077925|-163620.49132736571
144.2|1.0|0.98|0.0|-164073.37930187015|-164072.71084184316|-164072.05499426954|-164071.32347197586
144.4|1.0|0.98|0.0|-164135.40168843235|-164134.60710387197|-164133.82513176496|-164133.0053222979
144.6|1.0|0.98|0.0|-164138.17924274915|-164137.11979666867|-164136.0603505882|-164134.95045469434
144.8|1.0|0.98|0.0|-164003.2382918288|-164002.87253068198|-164002.50676953516|-164002.09055857497
145.0|1.0|0.98|0.0|-163926.68877444378|-163925.86896497672|-163925.06176796302|-163924.19150868262
145.2|1.0|0.98|0.0|-164099.2851461889|-164098.62929861527|-164097.98606349493|-164097.27976610797
145.4|1.0|0.98|0.0|-164298.42555701552|-164298.31204493548|-164298.1985328554|-164298.04718341533
145.6|1.0|0.98|0.0|-164013.86338477622|-164013.45978626935|-164013.06880021584|-164012.62736434897
145.8|1.0|0.98|0.0|-164255.67472819265|-164254.82969381893|-164253.99727189852|-164253.11440016478
146.0|1.0|0.98|0.0|-164203.08497215074|-164202.58047401716|-164202.0759758836|-164201.49580303
146.2|1.0|0.98|0.0|-164021.74311803957|-164021.0242081992|-164020.3179108122|-164019.5359387052
146.4|1.0|0.98|0.0|-164052.56795400058|-164052.1139056804|-164051.69769472018|-164051.23103394665
146.6|1.0|0.98|0.0|-164102.4249820505|-164101.99615863696|-164101.57994767674|-164101.12589935656
146.8|1.0|0.98|0.0|-164233.93503301847|-164233.4305348849|-164232.951261658|-164232.42153861775
147.0|1.0|0.98|0.0|-164199.7300595625|-164199.2381738823|-164198.77151310875|-164198.24179006848
147.2|1.0|0.98|0.0|-164295.6783921257|-164295.4261430589|-164295.1991188988|-164294.909032472
147.4|1.0|0.98|0.0|-164305.99537895716|-164305.4908808236|-164304.98638269003|-164304.4314347431
147.6|1.0|0.98|0.0|-164568.15304921698|-164567.39630201663|-164566.66477972295|-164565.87019516257
147.8|1.0|0.98|0.0|-164325.42638470384|-164324.63180014346|-164323.82460312976|-164322.97956875604
148.0|1.0|0.98|0.0|-164078.27129280395|-164077.53977051028|-164076.82086066992|-164076.02627610957
148.2|1.0|0.98|0.0|-164230.28919290146|-164229.69640759454|-164229.10362228757|-164228.4729996206
148.4|1.0|0.98|0.0|-164070.75990749078|-164070.29324671722|-164069.85181085038|-164069.3473127168
148.6|1.0|0.98|0.0|-164328.1800801441|-164327.54945747714|-164326.96928462354|-164326.3134370499
148.8|1.0|0.98|0.0|-163870.90297187763|-163870.4741484641|-163870.09577486393|-163869.65433899703
149.0|1.0|0.98|0.0|-163724.41844462228|-163723.8761091287|-163723.35899854178|-163722.79143814152
149.2|1.0|0.98|0.0|-163933.69860384986|-163933.0049189162|-163932.3490713426|-163931.64277395557
149.4|1.0|0.98|0.0|-164267.72345367278|-164266.97931892576|-164266.27302153877|-164265.50366188507
149.6|1.0|0.98|0.0|-163792.94026017148|-163792.70062355802|-163792.4609869446|-163792.18351297113
149.8|1.0|0.98|0.0|-164344.33540598137|-164343.8813576612|-164343.42730934097|-164342.94803611407
150.0|1.0|0.98|0.0|-164343.74525123974|-164342.88760441265|-164342.0299575856|-164341.1218609452
150.2|1.0|0.98|0.0|-164034.1851964821|-164033.4536741884|-164032.74737680145|-164031.99062960106
150.4|1.0|0.98|0.0|-164130.73763003005|-164130.0187201897|-164129.31242280267|-164128.55567560234
150.6|1.0|0.98|0.0|-164238.0911013061|-164237.08210503898|-164236.11094613184|-164235.0893374114
150.8|1.0|0.98|0.0|-164060.34003670508|-164059.1923034512|-164058.06979510398|-164056.89683694346
151.0|1.0|0.98|0.0|-164040.562404567|-164039.62908301989|-164038.7588237395|-164037.78766483237
151.2|1.0|0.98|0.0|-164160.6075531262|-164160.17872971267|-164159.7751312058|-164159.29585797893
151.4|1.0|0.98|0.0|-164098.6671068848|-164098.36440800465|-164098.09954648453|-164097.78423515105
151.6|1.0|0.98|0.0|-164029.38690069248|-164028.79411538556|-164028.21394253196|-164027.583319865
151.8|1.0|0.98|0.0|-163985.89916157888|-163985.30637627194|-163984.75142832502|-163984.12080565805
152.0|1.0|0.98|0.0|-163996.7080340906|-163996.0017367036|-163995.32066422328|-163994.56391702293
152.2|1.0|0.98|0.0|-164112.53463999048|-164111.91662977685|-164111.3112320166|-164110.65538444294
152.4|1.0|0.98|0.0|-164728.85712466986|-164728.20127709623|-164727.55804197592|-164726.86435704224
152.6|1.0|0.98|0.0|-163953.08543769055|-163952.3917527569|-163951.72329272993|-163950.99177043626
152.8|1.0|0.98|0.0|-164389.57422028523|-164388.8553104449|-164388.16162551122|-164387.40487831086
153.0|1.0|0.98|0.0|-164068.7890820557|-164068.28458392213|-164067.7674733352|-164067.19991293497
153.2|1.0|0.98|0.0|-163918.975989824|-163918.2444675303|-163917.53817014332|-163916.74358558297
153.4|1.0|0.98|0.0|-164027.7078914449|-164027.05204387128|-164026.42142120434|-164025.740348724
153.6|1.0|0.98|0.0|-164278.21523428793|-164277.4710995409|-164276.73957724724|-164275.9576051402
153.8|1.0|0.98|0.0|-164242.69295978046|-164242.5037729804|-164242.32719863363|-164242.10017447354
154.0|1.0|0.98|0.0|-164371.56700800054|-164371.11295968035|-164370.67152381345|-164370.1670256799
154.2|1.0|0.98|0.0|-164296.3010228677|-164295.6577877474|-164295.02716508042|-164294.3460926001
154.4|1.0|0.98|0.0|-164521.64596171898|-164520.977501692|-164520.32165411836|-164519.61535673137
154.6|1.0|0.98|0.0|-164279.9768643897|-164279.4597538028|-164278.9678681226|-164278.43814508233
154.8|1.0|0.98|0.0|-164281.2633346303|-164280.25433836316|-164279.2705670027|-164278.2363458289
155.0|1.0|0.98|0.0|-164317.57126143|-164317.49558670996|-164317.43252444323|-164317.34423726992
155.2|1.0|0.98|0.0|-164094.46365485145|-164094.1231186113|-164093.7951948245|-164093.41682122432
155.4|1.0|0.98|0.0|-164128.07584300046|-164127.41999542684|-164126.81459766653|-164126.13352518622
155.6|1.0|0.98|0.0|-163930.37139981642|-163930.27050018968|-163930.19482546963|-163930.06870093627
155.8|1.0|0.98|0.0|-164204.43058292483|-164203.95130969794|-164203.48464892438|-164202.9801507908
156.0|1.0|0.98|0.0|-164001.81478590204|-164001.37335003517|-164000.95713907495|-164000.47786584808
156.2|1.0|0.98|0.0|-164038.11342661228|-164037.73505301212|-164037.3819043186|-164036.95308090508
156.4|1.0|0.98|0.0|-163809.9697044042|-163809.1372824838|-163808.3300854701|-163807.47243864305
156.6|1.0|0.98|0.0|-163858.6350614793|-163858.14317579905|-163857.66390257218|-163857.1341795319
156.8|1.0|0.98|0.0|-163786.6817885812|-163786.3664772477|-163786.06377836756|-163785.71062967408
157.0|1.0|0.98|0.0|-163746.8946594554|-163746.44061113516|-163746.01178772165|-163745.5072895881
157.2|1.0|0.98|0.0|-163911.33705474835|-163910.79471925477|-163910.27760866785|-163909.6848233609
157.4|1.0|0.98|0.0|-163840.1901940489|-163839.67308346197|-163839.2064226884|-163838.63886228815
157.6|1.0|0.98|0.0|-164187.42261673004|-164187.0820804899|-164186.7667691564|-164186.38839555622
157.8|1.0|0.98|0.0|-164274.1940026008|-164273.77779164058|-164273.37419313373|-164272.92014481348
158.0|1.0|0.98|0.0|-163822.46637380356|-163822.17628737676|-163821.91142585664|-163821.59611452316
158.2|1.0|0.98|0.0|-163871.0117067062|-163871.0117067062|-163871.0117067062|-163870.97386934617
158.4|1.0|0.98|0.0|-163818.1403023082|-163818.1024649482|-163818.08985249483|-163818.0141777748
158.6|1.0|0.98|0.0|-163899.48911614635|-163899.11074254618|-163898.7575938527|-163898.35399534585
158.8|1.0|0.98|0.0|-163880.94880973772|-163880.89835992438|-163880.88574747104|-163880.79746029765
159.0|1.0|0.98|0.0|-164021.54248602636|-164021.44158639963|-164021.36591167963|-164021.22717469287
159.2|1.0|0.98|0.0|-164042.45842261592|-164041.95392448234|-164041.47465125544|-164040.91970330852
159.4|1.0|0.98|0.0|-164101.52254160342|-164100.7784068564|-164100.04688456273|-164099.26491245572
159.6|1.0|0.98|0.0|-163977.50737190282|-163977.38124736943|-163977.28034774272|-163977.1163858493
159.8|1.0|0.98|0.0|-163802.7043629293|-163801.79626628885|-163800.91339455513|-163799.95484810133
160.0|1.0|0.98|0.0|-163850.6096495779|-163850.04208917767|-163849.48714123073|-163848.88174347044
160.2|1.0|0.98|0.0|-163911.76709648487|-163911.45178515138|-163911.1490862712|-163910.7833251244
160.4|1.0|0.98|0.0|-163985.2340849587|-163984.93138607856|-163984.6539121051|-163984.31337586496
160.6|1.0|0.98|0.0|-164117.57797944662|-164117.12393112644|-164116.6698828062|-164116.17799712598
160.8|1.0|0.98|0.0|-164119.94858784662|-164119.31796517968|-164118.69995496608|-164118.04410739243
161.0|1.0|0.98|0.0|-164208.5855535337|-164208.38375428025|-164208.2071799335|-164207.9801557734
161.2|1.0|0.98|0.0|-164318.08687342473|-164317.65805001117|-164317.22922659764|-164316.74995337077
161.4|1.0|0.98|0.0|-164531.64093336425|-164531.11121032402|-164530.63193709712|-164530.0769891502
161.6|1.0|0.98|0.0|-164528.93123368043|-164528.5024102669|-164528.09881176002|-164527.61953853315
161.8|1.0|0.98|0.0|-164293.1216904273|-164292.33971832032|-164291.59558357327|-164290.78838655958
162.0|1.0|0.98|0.0|-164383.7412594558|-164383.3881107623|-164383.0601869755|-164382.68181337533
162.2|1.0|0.98|0.0|-164470.37721323772|-164469.6583033974|-164468.9520060104|-164468.17003390336
162.4|1.0|0.98|0.0|-164375.4229230611|-164375.29679852765|-164375.17067399426|-164375.00671210085
162.6|1.0|0.98|0.0|-164065.64851312793|-164065.66112558127|-164065.71157539464|-164065.68635048796
162.8|1.0|0.98|0.0|-164346.55938161234|-164346.28190763888|-164346.02965857208|-164345.71434723862
163.0|1.0|0.98|0.0|-164132.28734733225|-164131.45492541188|-164130.64772839815|-164129.7900815711
163.2|1.0|0.98|0.0|-164274.37751792863|-164273.93608206173|-164273.51987110154|-164273.04059787464
163.4|1.0|0.98|0.0|-164134.18582751462|-164133.567817301|-164132.9876444474|-164132.33179687377
163.6|1.0|0.98|0.0|-164410.05121594932|-164409.81157933586|-164409.5971676291|-164409.3070812023
163.8|1.0|0.98|0.0|-164239.12413798107|-164238.73315192756|-164238.32955342068|-164237.8755051005
164.0|1.0|0.98|0.0|-163987.4586923454|-163987.18121837193|-163986.90374439847|-163986.57582061164
164.2|1.0|0.98|0.0|-163793.78563534244|-163793.07933795545|-163792.37304056843|-163791.6162933681
164.4|1.0|0.98|0.0|-164122.84454296247|-164122.18869538885|-164121.55807272188|-164120.86438778823
164.6|1.0|0.98|0.0|-164198.7901623928|-164198.2099895392|-164197.6550415923|-164197.049643832
164.8|1.0|0.98|0.0|-164415.09861933516|-164414.8463702684|-164414.60673365495|-164414.31664722814
165.0|1.0|0.98|0.0|-164140.66424712725|-164140.3615482471|-164140.0714618203|-164139.71831312682
165.2|1.0|0.98|0.0|-164278.1778258847|-164277.6354903911|-164277.1183798042|-164276.5382069506
165.4|1.0|0.98|0.0|-164006.5766455568|-164006.14782214328|-164005.71899872975|-164005.23972550285
165.6|1.0|0.98|0.0|-164322.32871667712|-164321.7233189168|-164321.1431460632|-164320.48729848958
165.8|1.0|0.98|0.0|-164136.81214051065|-164136.39592955043|-164136.01755595027|-164135.56350763005
166.0|1.0|0.98|0.0|-164527.4847071616|-164526.95498412137|-164526.43787353445|-164525.89553804087
166.2|1.0|0.98|0.0|-164246.8230911024|-164246.09156880874|-164245.38527142175|-164244.62852422142
166.4|1.0|0.98|0.0|-164256.49690498985|-164255.87889477622|-164255.24827210928|-164254.59242453566
166.6|1.0|0.98|0.0|-163800.0900560038|-163799.86303184368|-163799.6738450436|-163799.39637107015
166.8|1.0|0.98|0.0|-164070.082791228|-164069.49000592108|-164068.9224455208|-164068.29182285385
167.0|1.0|0.98|0.0|-164215.13497887275|-164214.3530067657|-164213.57103465867|-164212.75122519163
167.2|1.0|0.98|0.0|-164150.45831814926|-164150.35741852256|-164150.25651889585|-164150.10516945578
167.4|1.0|0.98|0.0|-164081.58697801744|-164081.1581546039|-164080.77978100374|-164080.3131202302
167.6|1.0|0.98|0.0|-163971.70728452623|-163971.54332263282|-163971.39197319277|-163971.17756148597
167.8|1.0|0.98|0.0|-164201.60708399335|-164200.9764613264|-164200.34583865944|-164199.66476617916
168.0|1.0|0.98|0.0|-164429.5262164598|-164429.12261795293|-164428.74424435277|-164428.31542093924
168.2|1.0|0.98|0.0|-164588.20660971978|-164588.20660971978|-164588.23183462647|-164588.20660971978
168.4|1.0|0.98|0.0|-164674.58753697586|-164674.20916337566|-164673.85601468218|-164673.43980372197
168.6|1.0|0.98|0.0|-164454.5276806489|-164454.0357949687|-164453.56913419513|-164453.0520236082
168.8|1.0|0.98|0.0|-164434.23424322612|-164433.4018213057|-164432.58201183868|-164431.71175255827
169.0|1.0|0.98|0.0|-164422.25397656296|-164421.77470333606|-164421.3080425625|-164420.79093197564
169.2|1.0|0.98|0.0|-164323.4882348233|-164322.73148762298|-164321.9999653293|-164321.23060567564
169.4|1.0|0.98|0.0|-164394.06752370956|-164393.7648248294|-164393.4747384026|-164393.12158970913
169.6|1.0|0.98|0.0|-164317.0844647926|-164316.32771759224|-164315.58358284523|-164314.78899828484
169.8|1.0|0.98|0.0|-164288.93251181993|-164288.32711405962|-164287.74694120602|-164287.0910936324
170.0|1.0|0.98|0.0|-164307.93211876525|-164307.5663576184|-164307.22582137826|-164306.8222228714
170.2|1.0|0.98|0.0|-164202.95381077618|-164202.43670018925|-164201.95742696236|-164201.3898665621
170.4|1.0|0.98|0.0|-164007.04457305817|-164006.47701265794|-164005.93467716433|-164005.3418918574
170.6|1.0|0.98|0.0|-164074.7924451552|-164074.16182248824|-164073.55642472795|-164072.887964701
170.8|1.0|0.98|0.0|-164010.30292857817|-164010.12635423144|-164009.962392338|-164009.7605930846
171.0|1.0|0.98|0.0|-164587.70617001868|-164587.34040887182|-164586.9872601783|-164586.57104921812
171.2|1.0|0.98|0.0|-164515.97189059883|-164515.26559321184|-164514.58452073153|-164513.85299843783
171.4|1.0|0.98|0.0|-164293.09601742536|-164292.98250534528|-164292.89421817195|-164292.76809363853
171.6|1.0|0.98|0.0|-164419.66105341056|-164419.3835794371|-164419.1313303703|-164418.82863149015
171.8|1.0|0.98|0.0|-164299.76751437198|-164299.51526530518|-164299.28824114508|-164298.98554226494
172.0|1.0|0.98|0.0|-164762.4022562404|-164761.22929807985|-164760.06895237265|-164758.87076930542
172.2|1.0|0.98|0.0|-164562.8227946007|-164561.977760227|-164561.15795075992|-164560.27507902618
172.4|1.0|0.98|0.0|-164572.11817271172|-164571.7650240182|-164571.44971268473|-164571.04611417788
172.6|1.0|0.98|0.0|-164528.6484235459|-164528.3835620258|-164528.131312959|-164527.8412265322
172.8|1.0|0.98|0.0|-164069.26183784954|-164068.69427744928|-164068.12671704902|-164067.5087068354
173.0|1.0|0.98|0.0|-164154.7491218175|-164154.85002144423|-164154.97614597762|-164155.01398333762
173.2|1.0|0.98|0.0|-164262.24889201726|-164261.9083557771|-164261.60565689692|-164261.22728329676
173.4|1.0|0.98|0.0|-164325.71197708845|-164325.23270386155|-164324.75343063468|-164324.2237075944
173.6|1.0|0.98|0.0|-164128.62278684316|-164128.19396342963|-164127.7651400161|-164127.2858667892
173.8|1.0|0.98|0.0|-163944.4305182773|-163943.77467070366|-163943.14404803672|-163942.4629755564
174.0|1.0|0.98|0.0|-163963.03729783843|-163962.6463117849|-163962.25532573138|-163961.82650231785
174.2|1.0|0.98|0.0|-164168.721311751|-164167.8636649239|-164167.01863055018|-164166.1231463631
174.4|1.0|0.98|0.0|-164080.05585442603|-164079.2991072257|-164078.55497247865|-164077.7225505583
174.6|1.0|0.98|0.0|-164312.01049997396|-164311.59428901377|-164311.17807805355|-164310.71141728
174.8|1.0|0.98|0.0|-163900.63010940887|-163900.51659732882|-163900.42831015546|-163900.2769607154
175.0|1.0|0.98|0.0|-164329.20296047578|-164328.87503668896|-164328.57233780882|-164328.20657666202
175.2|1.0|0.98|0.0|-164189.0029291571|-164188.66239291697|-164188.3470815835|-164187.99393288998
175.4|1.0|0.98|0.0|-164433.15046752532|-164432.8856060052|-164432.64596939177|-164432.34327051163
175.6|1.0|0.98|0.0|-164345.2536757658|-164344.85007725895|-164344.47170365878|-164344.04288024525
175.8|1.0|0.98|0.0|-164399.72879777098|-164399.2873619041|-164398.87115094397|-164398.39187771702
176.0|1.0|0.98|0.0|-164491.6609701605|-164490.92944786683|-164490.23576293318|-164489.46640327948
176.2|1.0|0.98|0.0|-164254.56328395926|-164253.93266129232|-164253.32726353203|-164252.64619105172
176.4|1.0|0.98|0.0|-164253.09124048616|-164252.63719216594|-164252.2083687524|-164251.72909552552
176.6|1.0|0.98|0.0|-164145.27715069384|-164144.79787746698|-164144.3438291468|-164143.8393310132
176.8|1.0|0.98|0.0|-164558.0312274437|-164557.8042032836|-164557.5897915768|-164557.31231760336
177.0|1.0|0.98|0.0|-164439.11857196316|-164438.5257866562|-164437.93300134924|-164437.28976622896
177.2|1.0|0.98|0.0|-164402.21255098912|-164402.02336418902|-164401.8467898423|-164401.60715322883
177.4|1.0|0.98|0.0|-164432.56080586353|-164431.72838394312|-164430.89596202277|-164430.00047783568
177.6|1.0|0.98|0.0|-164748.41416475814|-164747.6195801978|-164746.8502205441|-164746.04302353036
177.8|1.0|0.98|0.0|-164465.20152502615|-164464.898826146|-164464.60873971917|-164464.28081593238
178.0|1.0|0.98|0.0|-164230.57359934103|-164230.15738838085|-164229.77901478062|-164229.3501913671
178.2|1.0|0.98|0.0|-164122.35996856957|-164121.98159496937|-164121.6410587292|-164121.21223531567
178.4|1.0|0.98|0.0|-164387.6932636409|-164387.35272740075|-164387.02480361395|-164386.62120510708
178.6|1.0|0.98|0.0|-164680.2361143929|-164680.1478272195|-164680.05954004612|-164679.93341551276
178.8|1.0|0.98|0.0|-164582.79229989412|-164582.5526632807|-164582.33825157394|-164582.06077760048
179.0|1.0|0.98|0.0|-164647.7212096844|-164647.11581192413|-164646.5104141638|-164645.8545665902
179.2|1.0|0.98|0.0|-164423.28905781484|-164422.70888496123|-164422.14132456094|-164421.510701894
179.4|1.0|0.98|0.0|-164387.32231961034|-164386.67908449005|-164386.06107427643|-164385.38000179612
179.6|1.0|0.98|0.0|-164397.61408153514|-164397.0843584949|-164396.55463545467|-164395.9870750544
179.8|1.0|0.98|0.0|-164291.55469707158|-164291.44118499153|-164291.3402853648|-164291.18893592473
180.0|1.0|0.98|0.0|-164620.7746817327|-164620.14405906576|-164619.52604885213|-164618.8702012785
180.2|1.0|0.98|0.0|-164292.46892167113|-164292.00226089757|-164291.54821257733|-164291.0184895371
180.4|1.0|0.98|0.0|-164318.63257004734|-164318.2668089005|-164317.90104775366|-164317.48483679345
180.6|1.0|0.98|0.0|-164272.61109902442|-164271.42552841056|-164270.23995779667|-164269.00393736945
180.8|1.0|0.98|0.0|-164477.8409397601|-164477.3868914399|-164476.95806802638|-164476.4535698928
181.0|1.0|0.98|0.0|-164169.57374862788|-164168.91790105423|-164168.27466593392|-164167.58098100027
181.2|1.0|0.98|0.0|-164307.4783134388|-164306.94859039856|-164306.444092265|-164305.88914431806
181.4|1.0|0.98|0.0|-164250.1042631987|-164249.76372695857|-164249.44841562508|-164249.05742957158
181.6|1.0|0.98|0.0|-164247.72050951762|-164247.3547483708|-164247.02682458397|-164246.6232260771
181.8|1.0|0.98|0.0|-164184.93571679504|-164184.58256810153|-164184.2420318614|-164183.85104580785
182.0|1.0|0.98|0.0|-164100.12958054215|-164099.8521065687|-164099.59985750192|-164099.28454616843
182.2|1.0|0.98|0.0|-164098.67914840815|-164098.6665359548|-164098.65392350146|-164098.59086123478
182.4|1.0|0.98|0.0|-164243.10435159545|-164242.92777724873|-164242.77642780865|-164242.56201610187
182.6|1.0|0.98|0.0|-164172.81692317917|-164172.29981259227|-164171.80792691204|-164171.26559141846
182.8|1.0|0.98|0.0|-164047.39868717405|-164046.88157658713|-164046.41491581363|-164045.84735541334
183.0|1.0|0.98|0.0|-163944.541588268|-163943.97402786775|-163943.43169237417|-163942.8389070672
183.2|1.0|0.98|0.0|-164125.37894424563|-164124.6978717653|-164124.016799285|-164123.310501898
183.4|1.0|0.98|0.0|-163811.43430253371|-163810.95502930682|-163810.50098098663|-163809.97125794637
183.6|1.0|0.98|0.0|-164252.5583113889|-164251.88985136192|-164251.22139133493|-164250.51509394794
183.8|1.0|0.98|0.0|-164042.8033791824|-164042.41239312888|-164042.05924443537|-164041.63042102184
