A,B,C,Equation,RMSE
4.504447631057337,55.260563401912805,-163788.39192097768,U = 4.5044*lambda^2 + 55.2606*lambda + -163788.3919,0.008943796000580645
6.756671447101494,40.38687734838459,-163882.98856422078,U = 6.7567*lambda^2 + 40.3869*lambda + -163882.9886,0.014332922995678144
2.2522238210337258,53.86418463778682,-163698.30683741468,U = 2.2522*lambda^2 + 53.8642*lambda + -163698.3068,0.007627294839148601
2.252223816839567,39.359863303776365,-163766.85276939895,U = 2.2522*lambda^2 + 39.3599*lambda + -163766.8528,0.007627294851248835
15.765566707972575,22.765478226298,-163879.0006749623,U = 15.7656*lambda^2 + 22.7655*lambda + -163879.0007,0.013347765993535538
6.7566714238025956,42.026496317150304,-163912.31989386168,U = 6.7567*lambda^2 + 42.0265*lambda + -163912.3199,0.009534118563511034
6.756671466199865,34.33289971682825,-163905.42734339787,U = 6.7567*lambda^2 + 34.3329*lambda + -163905.4273,0.013415693991489954
4.5044476340451105,58.665925798530225,-164136.03143092184,U = 4.5044*lambda^2 + 58.6659*lambda + -164136.0314,0.01250387926984069
2.252223828408141,55.88217716143117,-164333.71286834741,U = 2.2522*lambda^2 + 55.8822*lambda + -164333.7129,0.009144805264079826
4.504447605649169,67.62076771218562,-164086.3102268665,U = 4.5044*lambda^2 + 67.6208*lambda + -164086.3102,0.011984201190313922
-2.2522238262698715,31.52212447670172,-163896.77492895874,U = -2.2522*lambda^2 + 31.5221*lambda + -163896.7749,0.01617993573428187
4.504447627209552,43.152608201053226,-164338.29233628168,U = 4.5044*lambda^2 + 43.1526*lambda + -164338.2923,0.01348327977390123
4.504447637639532,70.64775646521593,-164367.65420401428,U = 4.5044*lambda^2 + 70.6478*lambda + -164367.6542,0.0125038792659824
9.00889523819503,50.233599877450615,-164124.75267557902,U = 9.0089*lambda^2 + 50.2336*lambda + -164124.7527,0.01078662380613118
4.574047669101344e-08,84.12506370441406,-164696.0164531109,U = 0.0000*lambda^2 + 84.1251*lambda + -164696.0165,0.007134681028261562
3.496075560627198e-08,81.47644851933,-164729.5301432453,U = 0.0000*lambda^2 + 81.4764*lambda + -164729.5301,0.01673231017076817
-2.2522238040502467,68.47661272672121,-164515.44072427117,U = -2.2522*lambda^2 + 68.4766*lambda + -164515.4407,0.012648437584877601
-4.504447624610976,72.12521531479433,-164626.50526767026,U = -4.5044*lambda^2 + 72.1252*lambda + -164626.5053,0.011440942283473381
5.524936805644542e-09,73.53060295883915,-164757.23715332607,U = 0.0000*lambda^2 + 73.5306*lambda + -164757.2372,0.013347765984735365
11.261119088780898,49.107487911969656,-164500.13936216483,U = 11.2611*lambda^2 + 49.1075*lambda + -164500.1394,0.011440942277973275
4.5044476245725384,50.59395567595493,-164595.54509416292,U = 4.5044*lambda^2 + 50.5940*lambda + -164595.5451,0.011440942272473166
9.008895264463481,53.008339572901605,-164693.18890695178,U = 9.0089*lambda^2 + 53.0083*lambda + -164693.1889,0.007260968372157254
-2.252223816960549,55.864159407123225,-164578.81843683607,U = -2.2522*lambda^2 + 55.8642*lambda + -164578.8184,0.012648437589852636
6.75667142744854,38.62113391046296,-164448.5784291841,U = 6.7567*lambda^2 + 38.6211*lambda + -164448.5784,0.012932707642535518
2.2522238122312883,37.341870776959695,-164340.3700601214,U = 2.2522*lambda^2 + 37.3419*lambda + -164340.3701,0.011598755825034963
13.513342871307016,37.89141337730689,-164225.4917056802,U = 13.5133*lambda^2 + 37.8914*lambda + -164225.4917,0.01264843758554094
6.756671437419086,49.593968299916014,-164447.3678226897,U = 6.7567*lambda^2 + 49.5940*lambda + -164447.3678,0.009534118559110948
2.252223829111155,52.35069022496464,-164626.42790380685,U = 2.2522*lambda^2 + 52.3507*lambda + -164626.4279,0.011036540133125886
2.2522237965922116,49.323701472283574,-164645.02508711163,U = 2.2522*lambda^2 + 49.3237*lambda + -164645.0251,0.011598755828832652
2.2522238250971056,68.11625690548681,-164396.4697113419,U = 2.2522*lambda^2 + 68.1163*lambda + -164396.4697,0.01103654014205846
4.5044476211997555,60.30554475210374,-164395.33278877052,U = 4.5044*lambda^2 + 60.3055*lambda + -164395.3328,0.008943795999173491
4.504447631661666,56.01731060098973,-164266.45621805382,U = 4.5044*lambda^2 + 56.0173*lambda + -164266.4562,0.005393311917649951
3.06375009246981e-08,90.43129039692576,-164330.89432322036,U = 0.0000*lambda^2 + 90.4313*lambda + -164330.8943,0.007134681020029756
11.261119055656229,53.521846630377695,-164146.15692834405,U = 11.2611*lambda^2 + 53.5218*lambda + -164146.1569,0.011440942268073082
-2.2522237723522496,53.215544139471604,-164236.38988281734,U = -2.2522*lambda^2 + 53.2155*lambda + -164236.3899,0.012648437581229246
-4.504447570080859,84.2331704396347,-164042.6341853119,U = -4.5044*lambda^2 + 84.2332*lambda + -164042.6342,0.008943795986978175
9.00889525666777,47.20661104857572,-163920.78707540134,U = 9.0089*lambda^2 + 47.2066*lambda + -163920.7871,0.010786623805936724
1.629953008051944e-08,77.69271254492924,-164057.27758761006,U = 0.0000*lambda^2 + 77.6927*lambda + -164057.2776,0.007134681024145659
4.504447648656447,43.02648363617482,-164162.80425755394,U = 4.5044*lambda^2 + 43.0265*lambda + -164162.8043,0.011984201190663974
2.252223804044776,51.08944492880255,-164140.34882337548,U = 2.2522*lambda^2 + 51.0894*lambda + -164140.3488,0.011036540150610922
2.2522238172962497,63.701898248138605,-164312.52580686475,U = 2.2522*lambda^2 + 63.7019*lambda + -164312.5258,0.011036540143959007
4.101569553462472e-08,60.03527783323079,-164147.72772288282,U = 0.0000*lambda^2 + 60.0353*lambda + -164147.7277,0.00713468102414566
11.261119060376647,37.88240448277793,-164206.31617222057,U = 11.2611*lambda^2 + 37.8824*lambda + -164206.3162,0.012503879274202235
-4.504447589102128,66.57573579307063,-164057.81450028432,U = -4.5044*lambda^2 + 66.5757*lambda + -164057.8145,0.008943795982991243
4.504447647662277,76.95398312009638,-164153.09185565793,U = 4.5044*lambda^2 + 76.9540*lambda + -164153.0919,0.012503879269840692
13.51334286895553,54.66597632187768,-164137.97946558142,U = 13.5133*lambda^2 + 54.6660*lambda + -164137.9795,0.015781774357888106
-2.2522238014873412,66.71086925631971,-164478.70695425273,U = -2.2522*lambda^2 + 66.7109*lambda + -164478.7070,0.00914480527394275
2.2522238411839455,52.98131287426804,-163984.38358036248,U = 2.2522*lambda^2 + 52.9813*lambda + -163984.3836,0.011036540144909282
-2.2522238109733226,62.42263513462967,-164319.65877724177,U = -2.2522*lambda^2 + 62.4226*lambda + -164319.6588,0.009815975834637598
4.50444760756065,36.08963436138583,-164332.8283406704,U = 4.5044*lambda^2 + 36.0896*lambda + -164332.8283,0.011984201203440872
-8.28324384738859e-09,49.06244350169436,-164266.10605914547,U = -0.0000*lambda^2 + 49.0624*lambda + -164266.1061,0.010702021542392342
6.756671426302923,58.29656112156226,-164168.9307082675,U = 6.7567*lambda^2 + 58.2966*lambda + -164168.9307,0.01078662380729793
4.504447663724252,58.91817482109764,-163934.36603109003,U = 4.5044*lambda^2 + 58.9182*lambda + -163934.3660,0.008943795995421087
-1.8822926874549054e-09,88.66554697768879,-164379.29187296086,U = -0.0000*lambda^2 + 88.6655*lambda + -164379.2919,0.013347765983635343
2.252223824133814,38.603116093436256,-164299.08609222266,U = 2.2522*lambda^2 + 38.6031*lambda + -164299.0861,0.0115987558264817
4.504447605903043,21.963686624076217,-164242.04491674592,U = 4.5044*lambda^2 + 21.9637*lambda + -164242.0449,0.005393311905593546
4.504447622360274,59.422673016262706,-164212.27195938368,U = 4.5044*lambda^2 + 59.4227*lambda + -164212.2720,0.011984201199065223
4.504447637623704,54.25156712450553,-164494.92337719718,U = 4.5044*lambda^2 + 54.2516*lambda + -164494.9234,0.01250387926984069
9.008895225486807,50.738098029454704,-164485.32564178613,U = 9.0089*lambda^2 + 50.7381*lambda + -164485.3256,0.0038136474212243326
2.2522238517686106,47.43183338936069,-164565.7623524845,U = 2.2522*lambda^2 + 47.4318*lambda + -164565.7624,0.011598755822684012
