times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.58, 0.0)|(1.0, 0.6, 0.0)|(1.0, 0.62, 0.0)|(1.0, 0.64, 0.0)|(1.0, 0.66, 0.0)
0.0|1.0|0.62|0.0|-164296.35417079536|-164294.73977676794|-164293.13799519386|-164291.46053889973|-164289.82091996566
0.2|1.0|0.62|0.0|-164505.86656965932|-164504.2774005386|-164502.71345632453|-164501.08644984377|-164499.49728072304
0.4|1.0|0.62|0.0|-164550.4128901236|-164549.18948214973|-164547.96607417584|-164546.71744129524|-164545.481420868
0.6|1.0|0.62|0.0|-164533.1803931093|-164531.67951116193|-164530.20385412127|-164528.66513481387|-164527.1642528665
0.8|1.0|0.62|0.0|-164513.89385354976|-164512.16594744226|-164510.45065378817|-164508.71013522733|-164506.95700421318
1.0|1.0|0.62|0.0|-164478.1587944373|-164476.59485022325|-164475.03090600917|-164473.40389952844|-164471.8147304077
1.2|1.0|0.62|0.0|-164552.05039407124|-164550.66302420394|-164549.28826678998|-164547.8504471093|-164546.45046478865
1.4|1.0|0.62|0.0|-164580.57976352455|-164578.8896947771|-164577.22485093633|-164575.49694482883|-164573.79426362805
1.6|1.0|0.62|0.0|-164415.3983988144|-164413.69571761362|-164411.9930364128|-164410.22729294535|-164408.5119992912
1.8|1.0|0.62|0.0|-164370.10990645335|-164368.40722525257|-164366.7171565051|-164364.96402549095|-164363.23611938348
2.0|1.0|0.62|0.0|-164189.61412564552|-164188.13846860483|-164186.66281156414|-164185.14931716342|-164183.6358227627
2.2|1.0|0.62|0.0|-164164.84143081654|-164163.20181188246|-164161.5748054017|-164159.89734910757|-164158.23250526682
2.4|1.0|0.62|0.0|-164282.54857236924|-164280.78282890175|-164279.0296978876|-164277.20089215343|-164275.40992377925
2.6|1.0|0.62|0.0|-164549.60570946048|-164548.1678897798|-164546.78051991249|-164545.3300877785|-164543.8922680978
2.8|1.0|0.62|0.0|-164690.60557128023|-164689.21820141294|-164687.88128135895|-164686.45607413162|-164685.05609181095
3.0|1.0|0.62|0.0|-164256.02383120955|-164254.068900942|-164252.16442048777|-164250.1842653135|-164248.2167225926
3.2|1.0|0.62|0.0|-164327.0995606297|-164325.2959798022|-164323.50501142803|-164321.65098078715|-164319.83478750632
3.4|1.0|0.62|0.0|-164225.74347677233|-164224.43178162506|-164223.13269893112|-164221.77055397048|-164220.42102146315
3.6|1.0|0.62|0.0|-164241.7486800598|-164240.02077395233|-164238.28025539152|-164236.514511924|-164234.74876845654
3.8|1.0|0.62|0.0|-164256.42496064407|-164254.26823112307|-164252.13672650873|-164249.9421596277|-164247.77281765334
4.0|1.0|0.62|0.0|-164327.67487036862|-164325.50552839425|-164323.3361864199|-164321.12900708555|-164318.92182775118
4.2|1.0|0.62|0.0|-164419.64696586362|-164417.94428466284|-164416.22899100868|-164414.48847244788|-164412.74795388707
4.4|1.0|0.62|0.0|-164245.20514958102|-164243.6916551803|-164242.19077323293|-164240.63944147222|-164239.10072216485
4.6|1.0|0.62|0.0|-164492.08642798036|-164490.82518264643|-164489.56393731252|-164488.26485461855|-164486.9909968313
4.8|1.0|0.62|0.0|-164154.5469291276|-164153.43703323376|-164152.32713733992|-164151.19201653937|-164150.0442832855
5.0|1.0|0.62|0.0|-164069.9357016041|-164068.85103061693|-164067.79158453646|-164066.64385128257|-164065.53395538873
5.2|1.0|0.62|0.0|-164352.85513424175|-164350.96326624084|-164349.07139823996|-164347.12908042574|-164345.1993750648
5.4|1.0|0.62|0.0|-164090.4647573756|-164089.11522486832|-164087.8161421744|-164086.45399721374|-164085.10446470644
