times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.6, 0.0)|(1.0, 0.62, 0.0)|(1.0, 0.64, 0.0)|(1.0, 0.66, 0.0)|(1.0, 0.68, 0.0)
0.0|1.0|0.64|0.0|-164583.030243279|-164581.28972471817|-164579.5239812507|-164577.75823778322|-164576.01771922238
0.2|1.0|0.64|0.0|-164610.51076182502|-164608.49276929072|-164606.43693939646|-164604.39372195548|-164602.35050451456
0.4|1.0|0.64|0.0|-164702.35422427123|-164700.487581177|-164698.57048826947|-164696.6786202686|-164694.7867522677
0.6|1.0|0.64|0.0|-164206.5702809442|-164204.94327446344|-164203.24059326266|-164201.5505245152|-164199.8856806744
0.8|1.0|0.64|0.0|-164209.19807006526|-164207.64673830452|-164206.01973182376|-164204.4179502497|-164202.8413935823
1.0|1.0|0.64|0.0|-164215.08864693207|-164213.76433933142|-164212.37696946412|-164211.00221205014|-164209.65267954284
1.2|1.0|0.64|0.0|-164188.91163599683|-164187.42336650283|-164185.87203474212|-164184.34592788806|-164182.83243348738
1.4|1.0|0.64|0.0|-164247.87308505757|-164246.90192615046|-164245.88031742995|-164244.87132116282|-164243.88754980237
1.6|1.0|0.64|0.0|-164102.26811155948|-164100.59065526538|-164098.85013670457|-164097.1348430504|-164095.44477430297
1.8|1.0|0.64|0.0|-164191.3786962165|-164189.92826408247|-164188.4399945885|-164186.92650018775|-164185.47606805374
2.0|1.0|0.64|0.0|-164511.041105741|-164509.67896078035|-164508.25375355303|-164506.84115877902|-164505.45378891172
2.2|1.0|0.64|0.0|-164553.2500106539|-164552.11488985337|-164550.90409433283|-164549.73113617225|-164548.57079046505
2.4|1.0|0.64|0.0|-164373.1567894233|-164371.9081565427|-164370.5838489421|-164369.30999115485|-164368.01090846088
2.6|1.0|0.64|0.0|-164385.6052808691|-164383.81431249494|-164381.94766940072|-164380.11886366652|-164378.31528283903
2.8|1.0|0.64|0.0|-164542.45796707115|-164541.17149683056|-164539.8345767766|-164538.49765672264|-164537.1985740287
3.0|1.0|0.64|0.0|-164422.8397693126|-164421.50284925866|-164420.11547939133|-164418.74072197734|-164417.37857701673
3.2|1.0|0.64|0.0|-164535.88924897055|-164534.89286515673|-164533.84603152957|-164532.81181035578|-164531.79020163527
