times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.38, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.42, 0.0)|(1.0, 0.44, 0.0)|(1.0, 0.46, 0.0)
0.0|1.0|0.42|0.0|-164360.0582173116|-164357.7375258972|-164355.44205938946|-164353.08353061503|-164350.75022674727
0.2|1.0|0.42|0.0|-164453.247783279|-164450.58655562444|-164447.95055287654|-164445.2514878619|-164442.57764775405
0.4|1.0|0.42|0.0|-164628.36895820723|-164625.95997961945|-164623.56361348502|-164621.10418508388|-164618.66998158942
0.6|1.0|0.42|0.0|-164678.9580838151|-164676.3346935205|-164673.76175303932|-164671.10052538477|-164668.4771350902
0.8|1.0|0.42|0.0|-164771.38811168188|-164768.41157269382|-164765.47287106578|-164762.44588226438|-164759.46934327632
1.0|1.0|0.42|0.0|-164795.80946565972|-164793.2365251785|-164790.65097224398|-164788.02758194943|-164785.42941656153
1.2|1.0|0.42|0.0|-164537.01979102817|-164534.47207545367|-164531.92435987914|-164529.35141939795|-164526.7658664634
1.4|1.0|0.42|0.0|-164191.86297739513|-164189.07562520716|-164186.31349792588|-164183.48830837788|-164180.6883437366
1.6|1.0|0.42|0.0|-164428.95187526563|-164427.02216990475|-164425.10507699716|-164423.12492182292|-164421.16999155533
1.8|1.0|0.42|0.0|-164217.90491429652|-164215.6472851488|-164213.42749336112|-164211.13202685336|-164208.87439770563
2.0|1.0|0.42|0.0|-164557.66966621508|-164555.09672573386|-164552.56162261267|-164549.97606967814|-164547.37790429028
2.2|1.0|0.42|0.0|-164625.53674235745|-164622.66110299612|-164619.8233009948|-164616.90982427343|-164614.0341849121
2.4|1.0|0.42|0.0|-164153.313876884|-164150.9553481096|-164148.6094317885|-164146.213065654|-164143.84192442626
2.6|1.0|0.42|0.0|-164196.63903455218|-164194.31834313777|-164192.02287663007|-164189.6517354023|-164187.3184315345
2.8|1.0|0.42|0.0|-164378.5401806155|-164375.99246504097|-164373.4573619198|-164370.8844214386|-164368.3114809574
3.0|1.0|0.42|0.0|-164212.88088392568|-164210.01785701766|-164207.16744256302|-164204.266578295|-164201.37832648034
3.2|1.0|0.42|0.0|-164113.11550594756|-164110.18941677283|-164107.28855250482|-164104.31201351676|-164101.36069943538
3.4|1.0|0.42|0.0|-164399.72794057569|-164397.24328726783|-164394.7838588667|-164392.26136819887|-164389.75148998434
3.6|1.0|0.42|0.0|-164429.53482277616|-164426.67179586817|-164423.82138141352|-164420.90790469214|-164418.01965287747
3.8|1.0|0.42|0.0|-164359.8900730358|-164357.30452010126|-164354.7441920734|-164352.13341423217|-164349.54786129764
4.0|1.0|0.42|0.0|-164366.70399447813|-164363.87880493014|-164361.02839047546|-164358.15275111413|-164355.27711175277
4.2|1.0|0.42|0.0|-164091.69517814368|-164089.10962520915|-164086.53668472794|-164083.91329443338|-164081.3151290455
4.4|1.0|0.42|0.0|-164500.80538251624|-164498.2828918484|-164495.76040118054|-164493.18746069935|-164490.63974512485
4.6|1.0|0.42|0.0|-164316.97122105054|-164314.36044320933|-164311.76227782146|-164309.1136626202|-164306.47765987233
4.8|1.0|0.42|0.0|-164455.25861774644|-164452.83702670533|-164450.41543566418|-164447.9433948097|-164445.4965788619
5.0|1.0|0.42|0.0|-164203.15422940184|-164200.3794896672|-164197.61736238594|-164194.81739774463|-164192.04265801
5.2|1.0|0.42|0.0|-164450.89724407237|-164448.45042812458|-164446.0162246301|-164443.5441837756|-164441.07214292113
5.4|1.0|0.42|0.0|-164167.40916324142|-164164.6091986001|-164161.8344588655|-164159.02188177084|-164156.19669222287
5.6|1.0|0.42|0.0|-164334.50608742735|-164332.12233374623|-164329.75119251848|-164327.30437657065|-164324.89539798285
5.8|1.0|0.42|0.0|-164200.22129672475|-164197.44655699012|-164194.6718172555|-164191.8718526142|-164189.05927551957
6.0|1.0|0.42|0.0|-164539.27832409754|-164536.79367078975|-164534.32162993524|-164531.78652681407|-164529.2892610529
6.2|1.0|0.42|0.0|-163973.28291485427|-163970.3316007729|-163967.40551159816|-163964.4163601568|-163961.43982116875
6.4|1.0|0.42|0.0|-164097.09078117492|-164094.71963994717|-164092.38633607942|-164090.00258239827|-164087.63144117052
6.6|1.0|0.42|0.0|-164179.50161224094|-164177.3196578133|-164175.13770338558|-164172.9179115979|-164170.68550735686
6.8|1.0|0.42|0.0|-164037.2098492948|-164034.04412350664|-164030.91623507853|-164027.73789683703|-164024.54694614225
7.0|1.0|0.42|0.0|-164468.12341173127|-164465.5883086101|-164463.0784303956|-164460.5054899144|-164457.9451618865
7.2|1.0|0.42|0.0|-164560.62765421692|-164557.29796653538|-164553.9935037605|-164550.63859117226|-164547.30890349072
7.4|1.0|0.42|0.0|-164515.94190418915|-164513.55815050806|-164511.18700928026|-164508.76541823914|-164506.35643965137
7.6|1.0|0.42|0.0|-164764.9033904489|-164762.3556748744|-164759.8205717532|-164757.23501881864|-164754.6746907908
7.8|1.0|0.42|0.0|-164513.66948686392|-164510.0244878489|-164506.37948883386|-164502.68404000544|-164499.01381608372
8.0|1.0|0.42|0.0|-164790.15703223416|-164788.00030271316|-164785.84357319216|-164783.6490063111|-164781.45443943012
8.2|1.0|0.42|0.0|-164902.66414076832|-164900.11642519376|-164897.59393452594|-164894.99576913807|-164892.42282865685
8.4|1.0|0.42|0.0|-164851.58661913764|-164849.01367865645|-164846.46596308192|-164843.8804101474|-164841.29485721284
8.6|1.0|0.42|0.0|-165083.55486095243|-165080.76750876446|-165077.99276902984|-165075.1801919352|-165072.38022729388
8.8|1.0|0.42|0.0|-164967.47253146852|-164964.53382984048|-164961.62035311916|-164958.6438141311|-164955.67988759637
9.0|1.0|0.42|0.0|-164860.34956242834|-164857.2216740002|-164854.10639802544|-164850.92805978394|-164847.77494644915
9.2|1.0|0.42|0.0|-164875.96474776525|-164873.13955821728|-164870.3143686693|-164867.46395421462|-164864.61353975997
9.4|1.0|0.42|0.0|-165021.78681230292|-165018.86072312822|-165015.93463395353|-165012.98331987215|-165010.03200579077
9.6|1.0|0.42|0.0|-164856.98055196265|-164854.49589865486|-164852.0364702537|-164849.51397958584|-164847.00410137136
9.8|1.0|0.42|0.0|-164991.0312545822|-164988.49615146103|-164985.96104833984|-164983.38810785866|-164980.82777983078
10.0|1.0|0.42|0.0|-164892.08548974842|-164889.46209945384|-164886.8765465193|-164884.21531886476|-164881.5919285702
10.2|1.0|0.42|0.0|-164971.2915188397|-164968.9456025186|-164966.62491110415|-164964.2537698764|-164961.89524110197
10.4|1.0|0.42|0.0|-164788.82473556633|-164785.93648375163|-164783.04823193696|-164780.09691785558|-164777.1834411342
10.6|1.0|0.42|0.0|-164472.0881948587|-164469.70444117757|-164467.35852485648|-164464.93693381536|-164462.5405676809
10.8|1.0|0.42|0.0|-164801.14807910894|-164798.57513862773|-164796.01481059988|-164793.40403275867|-164790.80586737077
11.0|1.0|0.42|0.0|-165183.88382854403|-165181.8153861964|-165179.77216875544|-165177.67850150113|-165175.61005915352
11.2|1.0|0.42|0.0|-164813.91164585447|-164811.60356689338|-164809.33332529233|-164807.00002142455|-164804.6667175568
11.4|1.0|0.42|0.0|-164609.13179347437|-164606.7606522466|-164604.4147359255|-164602.0057573377|-164599.6220036566
11.6|1.0|0.42|0.0|-164453.19142038835|-164451.11036558737|-164449.02931078643|-164446.9104186254|-164444.79152646445
11.8|1.0|0.42|0.0|-164532.75230038777|-164530.29287198663|-164527.88389339883|-164525.38662763766|-164522.93981168987
12.0|1.0|0.42|0.0|-164763.35839724191|-164760.70978204068|-164758.06116683947|-164755.37471427818|-164752.7008741703
12.2|1.0|0.42|0.0|-164216.86079405388|-164214.06082941257|-164211.28608967795|-164208.4482876766|-164205.62309812862
12.4|1.0|0.42|0.0|-164007.12074371602|-164004.5730281415|-164002.03792502033|-163999.4523720858|-163996.87943160458
12.6|1.0|0.42|0.0|-163925.1141898587|-163922.6043116442|-163920.1322707897|-163917.59716766854|-163915.0746770007
12.8|1.0|0.42|0.0|-164021.34063964654|-164018.6289621786|-164015.94250961737|-164013.18038233605|-164010.44347996145
