times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.86, 0.0)|(1.0, 0.88, 0.0)|(1.0, 0.9, 0.0)|(1.0, 0.92, 0.0)|(1.0, 0.94, 0.0)
0.0|1.0|0.9|0.0|0|-0.9844920720512172|-1.9689841441024345|-2.9534762161536516|-3.9379682882048637
0.2|1.0|0.9|0.0|0|-0.6154877227343973|-1.2309754454687947|-1.846463168203192|-2.4619508909375862
0.4|1.0|0.9|0.0|0|-0.5138673834392107|-1.0277347668784214|-1.541602150317632|-2.05546953375684
0.6|1.0|0.9|0.0|0|-0.8248544488483465|-1.649708897696693|-2.4745633465450396|-3.2994177953933814
0.8|1.0|0.9|0.0|0|-0.3239598723471866|-0.6479197446943732|-0.9718796170415598|-1.2958394893887446
1.0|1.0|0.9|0.0|0|-0.960168054315146|-1.920336108630292|-2.8805041629454378|-3.8406722172605785
1.2|1.0|0.9|0.0|0|-0.6441360097879084|-1.2882720195758168|-1.9324080293637251|-2.57654403915163
1.4|1.0|0.9|0.0|0|-0.48431820781377655|-0.9686364156275531|-1.4529546234413295|-1.9372728312551035
1.6|1.0|0.9|0.0|0|-0.4180127383553194|-0.8360254767106388|-1.2540382150659581|-1.6720509534212753
1.8|1.0|0.9|0.0|0|-0.7239548216661212|-1.4479096433322425|-2.1718644649983636|-2.895819286664481
2.0|1.0|0.9|0.0|0|-0.5776503633192629|-1.1553007266385258|-1.7329510899577887|-2.3106014532770485
2.2|1.0|0.9|0.0|0|-0.5295428622153127|-1.0590857244306253|-1.588628586645938|-2.1181714488612475
2.4|1.0|0.9|0.0|0|-0.5994518904804141|-1.1989037809608283|-1.7983556714412423|-2.397807561921653
2.6|1.0|0.9|0.0|0|-0.48269660680060084|-0.9653932136012017|-1.4480898204018025|-1.9307864272024007
2.8|1.0|0.9|0.0|0|-0.6837751495625713|-1.3675502991251427|-2.051325448687714|-2.7351005982502814
3.0|1.0|0.9|0.0|0|0.163061003147741|0.326122006295482|0.48918300944322296|0.6522440125909631
3.2|1.0|0.9|0.0|0|-0.5632361306413082|-1.1264722612826163|-1.6897083919239246|-2.2529445225652296
3.4|1.0|0.9|0.0|0|-0.27260917002771773|-0.5452183400554355|-0.8178275100831531|-1.0904366801108694
3.6|1.0|0.9|0.0|0|-0.4666607740370095|-0.933321548074019|-1.3999823221110286|-1.8666430961480356
3.8|1.0|0.9|0.0|0|-0.09603482396982153|-0.19206964793964307|-0.2881044719094646|-0.3841392958792856
4.0|1.0|0.9|0.0|0|-0.576929652607069|-1.153859305214138|-1.7307889578212068|-2.3077186104282723
4.2|1.0|0.9|0.0|0|-0.427201811569103|-0.854403623138206|-1.281605434707309|-1.7088072462764095
4.4|1.0|0.9|0.0|0|-0.7232341091844143|-1.4464682183688287|-2.1697023275532428|-2.8929364367376533
4.6|1.0|0.9|0.0|0|-0.41116597808228145|-0.8223319561645629|-1.2334979342468444|-1.6446639123291236
4.8|1.0|0.9|0.0|0|-0.380175378910208|-0.760350757820416|-1.140526136730624|-1.52070151564083
5.0|1.0|0.9|0.0|0|-0.17747523655998537|-0.35495047311997074|-0.5324257096799561|-0.7099009462399405
5.2|1.0|0.9|0.0|0|-0.6542259717616259|-1.3084519435232518|-1.9626779152848775|-2.6169038870464996
5.4|1.0|0.9|0.0|0|-0.36089634319359937|-0.7217926863871987|-1.082689029580798|-1.4435853727743955
5.6|1.0|0.9|0.0|0|-0.7282790907062014|-1.456558181412403|-2.1848372721186045|-2.913116362824802
5.8|1.0|0.9|0.0|0|-0.6212534154829342|-1.2425068309658684|-1.8637602464488026|-2.4850136619317333
6.0|1.0|0.9|0.0|0|-0.2508076435761179|-0.5016152871522358|-0.7524229307283538|-1.0032305743044703
6.2|1.0|0.9|0.0|0|-0.6297217774015741|-1.2594435548031482|-1.8891653322047222|-2.518887109606293
6.4|1.0|0.9|0.0|0|-0.677468922056142|-1.354937844112284|-2.0324067661684255|-2.709875688224564
6.6|1.0|0.9|0.0|0|-0.3345903692077266|-0.6691807384154532|-1.00377110762318|-1.3383614768309047
